DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-12-03,9:30:01.004403438,T,301.0,40,304.29,40,IBM
2025-12-03,9:30:01.028225185,T,301.0,40,303.0,40,IBM
2025-12-03,9:30:01.029307787,T,301.0,40,303.0,120,IBM
2025-12-03,9:30:01.029322818,T,301.0,40,303.0,200,IBM
2025-12-03,9:30:01.029362885,T,301.0,40,303.0,280,IBM
2025-12-03,9:30:01.029463168,T,301.0,40,303.0,320,IBM
2025-12-03,9:30:01.029738757,T,301.0,40,303.0,400,IBM
2025-12-03,9:30:01.100522315,T,301.0,40,302.99,80,IBM
2025-12-03,9:30:01.100602500,T,301.0,40,302.99,440,IBM
2025-12-03,9:30:01.101279158,T,301.0,40,302.99,480,IBM
2025-12-03,9:30:01.165045939,T,301.0,80,302.99,480,IBM
2025-12-03,9:30:01.220297517,T,301.0,80,302.99,120,IBM
2025-12-03,9:30:01.220322558,T,301.0,80,302.77,360,IBM
2025-12-03,9:30:01.221074317,T,301.0,80,302.77,400,IBM
2025-12-03,9:30:01.442286023,T,302.34,40,302.77,400,IBM
2025-12-03,9:30:01.510102490,T,302.34,40,302.76,40,IBM
2025-12-03,9:30:01.510152561,T,302.34,40,302.76,440,IBM
2025-12-03,9:30:01.511345389,T,302.34,40,302.76,480,IBM
2025-12-03,9:30:01.514517966,T,302.34,80,302.76,480,IBM
2025-12-03,9:30:02.029098108,T,302.34,80,302.76,80,IBM
2025-12-03,9:30:02.029123098,T,302.34,80,302.75,360,IBM
2025-12-03,9:30:02.029879873,T,302.34,80,302.75,400,IBM
2025-12-03,9:30:02.174173461,T,302.34,80,302.74,40,IBM
2025-12-03,9:30:02.174223601,T,302.34,80,302.74,400,IBM
2025-12-03,9:30:02.174925282,T,302.34,80,302.74,480,IBM
2025-12-03,9:30:02.202305492,T,302.34,80,302.74,80,IBM
2025-12-03,9:30:02.202325505,T,302.34,80,302.73,360,IBM
2025-12-03,9:30:02.203077327,T,302.34,80,302.73,400,IBM
2025-12-03,9:30:02.258995440,T,302.34,80,302.73,40,IBM
2025-12-03,9:30:02.259020447,T,302.34,80,302.59,360,IBM
2025-12-03,9:30:02.259030549,T,302.34,120,302.59,360,IBM
2025-12-03,9:30:02.259311191,T,302.34,80,302.59,360,IBM
2025-12-03,9:30:02.259311191,T,302.34,40,302.59,360,IBM
2025-12-03,9:30:02.259316129,T,301.0,80,302.59,360,IBM
2025-12-03,9:30:02.259336221,T,301.0,80,302.35,80,IBM
2025-12-03,9:30:02.259361248,T,301.0,80,302.35,480,IBM
2025-12-03,9:30:02.259366584,T,301.0,80,302.35,360,IBM
2025-12-03,9:30:02.259386365,T,301.0,80,302.35,280,IBM
2025-12-03,9:30:02.259406361,T,301.0,80,302.35,200,IBM
2025-12-03,9:30:02.259406361,T,301.0,80,302.73,80,IBM
2025-12-03,9:30:02.259436775,T,301.0,80,302.35,200,IBM
2025-12-03,9:30:02.259446524,T,301.0,80,302.73,80,IBM
2025-12-03,9:30:02.259476561,T,301.0,80,302.35,200,IBM
2025-12-03,9:30:02.259486757,T,301.0,80,302.73,80,IBM
2025-12-03,9:30:02.259516917,T,302.21,40,302.73,80,IBM
2025-12-03,9:30:02.259596954,T,302.21,40,302.73,40,IBM
2025-12-03,9:30:02.259772219,T,302.21,40,302.59,40,IBM
2025-12-03,9:30:02.259937719,T,302.21,80,302.59,40,IBM
2025-12-03,9:30:02.260188245,T,302.21,80,302.35,40,IBM
2025-12-03,9:30:02.260213387,T,302.21,80,302.82,80,IBM
2025-12-03,9:30:02.260233371,T,302.21,40,302.82,80,IBM
2025-12-03,9:30:02.260233371,T,302.21,40,302.82,40,IBM
2025-12-03,9:30:02.260258399,T,302.35,40,302.82,40,IBM
2025-12-03,9:30:02.260879877,T,302.21,40,302.82,40,IBM
2025-12-03,9:30:02.272191858,T,301.0,80,302.82,40,IBM
2025-12-03,9:30:02.334084281,T,301.0,80,302.72,80,IBM
2025-12-03,9:30:02.354086912,T,301.0,80,302.82,80,IBM
2025-12-03,9:30:03.260629970,T,301.0,80,302.79,40,IBM
2025-12-03,9:30:11.936058303,T,301.0,80,302.79,80,IBM
2025-12-03,9:30:16.382774796,T,301.0,40,302.79,80,IBM
2025-12-03,9:30:16.383346146,T,302.0,40,302.79,80,IBM
2025-12-03,9:30:16.383772112,T,302.0,80,302.79,80,IBM
2025-12-03,9:30:16.383782148,T,302.0,120,302.79,80,IBM
2025-12-03,9:30:17.445519781,T,302.0,80,302.79,80,IBM
2025-12-03,9:30:20.638531384,T,302.0,80,302.79,120,IBM
2025-12-03,9:30:22.169205580,T,302.0,80,302.65,40,IBM
2025-12-03,9:30:22.174438026,T,302.0,40,302.65,40,IBM
2025-12-03,9:30:22.247151072,T,301.0,40,302.65,40,IBM
2025-12-03,9:30:22.247176159,T,301.0,40,302.65,80,IBM
2025-12-03,9:30:22.247176159,T,301.0,40,302.52,40,IBM
2025-12-03,9:30:22.247301407,T,301.0,40,302.33,40,IBM
2025-12-03,9:30:22.248233674,T,301.0,40,302.33,80,IBM
2025-12-03,9:30:24.687585939,T,301.0,40,302.33,120,IBM
2025-12-03,9:30:30.677786856,T,301.0,40,302.33,80,IBM
2025-12-03,9:30:32.986067245,T,301.0,40,302.15,40,IBM
2025-12-03,9:30:32.986372981,T,301.0,40,301.99,40,IBM
2025-12-03,9:30:32.987084691,T,301.0,40,302.15,40,IBM
2025-12-03,9:30:32.987124716,T,301.0,40,302.06,40,IBM
2025-12-03,9:30:32.987310212,T,301.0,40,302.33,40,IBM
2025-12-03,9:30:32.987425487,T,301.0,40,302.05,40,IBM
2025-12-03,9:30:32.987761198,T,301.0,40,301.99,40,IBM
2025-12-03,9:30:32.992026419,T,301.0,40,302.33,40,IBM
2025-12-03,9:30:33.093372681,T,301.0,40,302.25,40,IBM
2025-12-03,9:30:33.143787744,T,301.0,40,301.99,40,IBM
2025-12-03,9:30:33.144283866,T,301.0,40,302.25,40,IBM
2025-12-03,9:30:33.148378579,T,301.0,40,302.33,40,IBM
2025-12-03,9:30:33.343723641,T,301.36,80,302.33,40,IBM
2025-12-03,9:30:33.344139661,T,301.36,120,302.33,40,IBM
2025-12-03,9:30:33.353742509,T,301.36,40,302.33,40,IBM
2025-12-03,9:30:33.701520438,T,301.0,40,302.33,40,IBM
2025-12-03,9:30:33.701545466,T,301.0,40,301.54,40,IBM
2025-12-03,9:30:42.132161141,T,301.0,40,301.59,40,IBM
2025-12-03,9:30:43.986200418,T,301.0,80,301.59,40,IBM
2025-12-03,9:30:43.996264058,T,301.0,40,301.59,40,IBM
2025-12-03,9:30:44.237112434,T,301.0,80,301.59,40,IBM
2025-12-03,9:30:47.329033265,T,301.0,120,301.59,40,IBM
2025-12-03,9:30:47.339633462,T,301.0,80,301.59,40,IBM
2025-12-03,9:30:48.532157600,T,301.0,40,301.59,40,IBM
2025-12-03,9:30:51.994976541,T,301.37,40,301.59,40,IBM
2025-12-03,9:30:51.995397496,T,301.37,80,301.59,40,IBM
2025-12-03,9:30:51.995582919,T,301.37,80,301.6,40,IBM
2025-12-03,9:30:51.995608075,T,301.37,80,302.52,40,IBM
2025-12-03,9:30:51.995688259,T,301.59,40,302.52,40,IBM
2025-12-03,9:30:51.996620429,T,301.59,40,302.37,40,IBM
2025-12-03,9:30:52.008082718,T,301.59,40,302.37,120,IBM
2025-12-03,9:30:52.014924048,T,301.59,80,302.37,120,IBM
2025-12-03,9:30:52.166480251,T,301.59,40,302.37,120,IBM
