DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-12-12,9:30:01.619611466,T,309.69,80,311.17,280,IBM
2025-12-12,9:30:02.150360036,T,310.0,40,311.17,280,IBM
2025-12-12,9:30:02.150786015,T,310.0,80,311.17,280,IBM
2025-12-12,9:30:08.051683573,T,310.0,80,311.17,320,IBM
2025-12-12,9:30:08.055753294,T,310.0,80,311.17,280,IBM
2025-12-12,9:30:11.780375118,T,310.0,80,311.17,320,IBM
2025-12-12,9:30:20.253731882,T,310.0,80,310.57,40,IBM
2025-12-12,9:30:20.254152857,T,310.0,40,310.57,40,IBM
2025-12-12,9:30:20.254523693,T,310.0,40,311.17,320,IBM
2025-12-12,9:30:23.990477788,T,310.0,40,312.5,120,IBM
2025-12-12,9:30:25.343974829,T,310.0,40,312.27,40,IBM
2025-12-12,9:30:26.720060732,T,310.0,40,310.42,40,IBM
2025-12-12,9:30:26.720226144,T,309.69,120,310.42,40,IBM
2025-12-12,9:30:26.720226144,T,309.69,80,310.42,40,IBM
2025-12-12,9:30:26.720291216,T,309.69,80,311.5,40,IBM
2025-12-12,9:30:26.720296287,T,309.69,80,310.34,40,IBM
2025-12-12,9:30:26.720336658,T,309.69,80,311.5,40,IBM
2025-12-12,9:30:26.720336658,T,309.69,80,310.21,40,IBM
2025-12-12,9:30:26.720632375,T,309.69,80,310.21,80,IBM
2025-12-12,9:30:26.937022138,T,309.69,80,310.21,40,IBM
2025-12-12,9:30:26.937242677,T,309.69,80,312.27,40,IBM
2025-12-12,9:30:26.943036435,T,309.69,80,310.71,40,IBM
2025-12-12,9:30:33.366458406,T,309.69,80,310.2,40,IBM
2025-12-12,9:30:33.366473457,T,309.69,80,310.02,40,IBM
2025-12-12,9:30:33.367024718,T,308.79,40,310.02,40,IBM
2025-12-12,9:30:33.367505833,T,308.6,40,310.02,40,IBM
2025-12-12,9:30:33.367631487,T,308.4,40,310.02,40,IBM
2025-12-12,9:30:33.367631487,T,308.4,40,310.7,40,IBM
2025-12-12,9:30:33.367636328,T,308.4,40,309.85,40,IBM
2025-12-12,9:30:33.367766500,T,308.4,40,310.26,40,IBM
2025-12-12,9:30:33.367771568,T,308.4,40,309.71,40,IBM
2025-12-12,9:30:33.370172282,T,308.4,40,310.7,40,IBM
2025-12-12,9:30:33.370808757,T,308.4,40,310.71,40,IBM
2025-12-12,9:30:33.379439294,T,308.4,40,310.74,40,IBM
2025-12-12,9:30:33.384802103,T,308.4,40,309.73,40,IBM
2025-12-12,9:30:33.384882284,T,308.4,40,310.74,40,IBM
2025-12-12,9:30:33.384882284,T,308.4,40,310.02,40,IBM
2025-12-12,9:30:33.385092774,T,308.4,40,310.02,80,IBM
2025-12-12,9:30:33.386511127,T,308.4,40,310.02,120,IBM
2025-12-12,9:30:33.386591306,T,308.22,40,310.02,120,IBM
2025-12-12,9:30:33.398449525,T,308.22,40,310.02,80,IBM
2025-12-12,9:30:33.398725230,T,308.22,40,310.02,120,IBM
2025-12-12,9:30:33.410748812,T,308.22,40,309.64,40,IBM
2025-12-12,9:30:33.509067901,T,308.22,40,311.0,40,IBM
2025-12-12,9:30:33.509328528,T,308.22,40,309.63,40,IBM
