DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-10-03,9:30:01.124804465,T,286.0,200,288.0,300,IBM
2025-10-03,9:30:01.124839571,T,286.0,100,288.0,300,IBM
2025-10-03,9:30:01.124839571,T,286.0,200,288.0,300,IBM
2025-10-03,9:30:01.136567451,T,286.0,100,288.0,300,IBM
2025-10-03,9:30:01.500960064,T,286.08,100,288.0,300,IBM
2025-10-03,9:30:01.501235883,T,287.4,100,288.0,300,IBM
2025-10-03,9:30:01.501235883,T,286.08,100,288.0,300,IBM
2025-10-03,9:30:01.501421149,T,286.08,100,287.9,100,IBM
2025-10-03,9:30:01.501426086,T,286.08,100,287.9,200,IBM
2025-10-03,9:30:01.501656717,T,286.08,100,287.9,300,IBM
2025-10-03,9:30:01.501661706,T,286.08,100,287.9,400,IBM
2025-10-03,9:30:01.501706927,T,286.08,100,287.9,500,IBM
2025-10-03,9:30:01.501711781,T,286.08,100,287.9,600,IBM
2025-10-03,9:30:01.501827115,T,286.0,100,287.9,600,IBM
2025-10-03,9:30:02.545426686,T,286.0,100,287.9,500,IBM
2025-10-03,9:30:02.545431671,T,286.0,100,287.9,400,IBM
2025-10-03,9:30:02.545436672,T,286.0,100,287.9,300,IBM
2025-10-03,9:30:02.545441692,T,286.0,100,287.9,200,IBM
2025-10-03,9:30:02.545446731,T,286.0,100,287.9,100,IBM
2025-10-03,9:30:02.545451718,T,286.0,100,287.95,100,IBM
2025-10-03,9:30:02.545476774,T,286.0,100,287.83,600,IBM
2025-10-03,9:30:05.877248454,T,286.49,100,287.83,600,IBM
2025-10-03,9:30:05.978459340,T,286.49,100,287.83,200,IBM
2025-10-03,9:30:05.978479443,T,286.49,100,287.88,100,IBM
2025-10-03,9:30:05.978489360,T,286.5,100,287.88,100,IBM
2025-10-03,9:30:05.978504682,T,287.83,100,287.88,100,IBM
2025-10-03,9:30:05.979181064,T,286.84,100,287.88,100,IBM
2025-10-03,9:30:05.979201148,T,286.5,100,287.88,100,IBM
2025-10-03,9:30:05.979361481,T,286.8,100,287.88,100,IBM
2025-10-03,9:30:05.979426696,T,286.8,100,288.0,300,IBM
2025-10-03,9:30:05.979446697,T,286.84,100,288.0,300,IBM
2025-10-03,9:30:05.979451747,T,287.15,100,288.0,300,IBM
2025-10-03,9:30:05.979527156,T,286.84,100,288.0,300,IBM
2025-10-03,9:30:05.979842576,T,286.49,100,288.0,300,IBM
2025-10-03,9:30:05.979842576,T,286.5,100,288.0,300,IBM
2025-10-03,9:30:05.979852638,T,286.5,100,287.97,200,IBM
2025-10-03,9:30:05.981045516,T,287.07,100,287.97,200,IBM
2025-10-03,9:30:10.332309232,T,286.5,100,287.97,200,IBM
2025-10-03,9:30:15.905582406,T,287.07,100,287.97,200,IBM
2025-10-03,9:30:17.017800102,T,286.5,100,287.97,200,IBM
2025-10-03,9:30:17.108190352,T,287.07,100,287.97,200,IBM
2025-10-03,9:30:19.888023176,T,286.5,100,287.97,200,IBM
2025-10-03,9:30:20.093517451,T,287.07,100,287.97,200,IBM
2025-10-03,9:30:21.281460394,T,286.5,100,287.97,200,IBM
2025-10-03,9:30:21.281555584,T,287.07,100,287.97,200,IBM
2025-10-03,9:30:21.281686002,T,287.07,100,287.96,200,IBM
2025-10-03,9:30:21.923704348,T,287.07,100,288.0,300,IBM
2025-10-03,9:30:21.923734444,T,287.49,100,288.0,300,IBM
2025-10-03,9:30:21.923734444,T,287.51,100,288.0,300,IBM
2025-10-03,9:30:21.923764837,T,287.28,100,288.0,300,IBM
2025-10-03,9:30:21.923764837,T,287.49,100,288.0,300,IBM
2025-10-03,9:30:21.923975148,T,287.49,100,288.0,200,IBM
2025-10-03,9:30:21.923975148,T,287.49,100,288.0,100,IBM
2025-10-03,9:30:21.923980046,T,287.49,100,289.24,200,IBM
