DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-11-12,9:30:00.220887310,T,317.18,80,319.9,160,IBM
2025-11-12,9:30:00.221107871,T,317.18,40,319.9,160,IBM
2025-11-12,9:30:00.221969924,T,317.18,80,319.9,160,IBM
2025-11-12,9:30:00.852977303,T,317.18,40,319.9,160,IBM
2025-11-12,9:30:01.200163958,T,317.18,80,319.9,160,IBM
2025-11-12,9:30:01.235483068,T,317.18,40,319.9,160,IBM
2025-11-12,9:30:01.296453243,T,317.72,40,319.9,160,IBM
2025-11-12,9:30:01.627260833,T,318.0,40,319.9,160,IBM
2025-11-12,9:30:01.627270826,T,318.61,120,319.9,160,IBM
2025-11-12,9:30:01.627275904,T,319.06,40,319.9,160,IBM
2025-11-12,9:30:01.627275904,T,319.06,80,319.9,160,IBM
2025-11-12,9:30:01.642126265,T,318.61,120,319.9,160,IBM
2025-11-12,9:30:01.647268484,T,318.31,40,319.9,160,IBM
2025-11-12,9:30:01.649589033,T,318.0,40,319.9,160,IBM
2025-11-12,9:30:01.650095258,T,319.5,40,319.9,160,IBM
2025-11-12,9:30:01.650521254,T,319.5,80,319.9,160,IBM
2025-11-12,9:30:01.650536294,T,319.5,120,319.9,160,IBM
2025-11-12,9:30:02.061238977,T,319.5,80,319.9,160,IBM
2025-11-12,9:30:02.627682344,T,319.5,80,319.82,40,IBM
2025-11-12,9:30:02.716203093,T,319.5,80,319.9,160,IBM
2025-11-12,9:30:02.736897325,T,319.5,40,319.9,160,IBM
2025-11-12,9:30:02.736907368,T,318.0,40,319.9,160,IBM
2025-11-12,9:30:02.761190127,T,318.92,40,319.9,160,IBM
2025-11-12,9:30:02.761200172,T,318.92,40,320.0,320,IBM
2025-11-12,9:30:02.761205188,T,318.92,40,320.0,200,IBM
2025-11-12,9:30:02.761210282,T,318.92,40,320.0,160,IBM
2025-11-12,9:30:02.761210282,T,318.92,40,320.0,80,IBM
2025-11-12,9:30:02.761210282,T,318.92,40,320.49,40,IBM
2025-11-12,9:30:02.761215223,T,319.67,40,320.49,40,IBM
2025-11-12,9:30:02.761215223,T,319.67,40,320.0,40,IBM
2025-11-12,9:30:02.761220166,T,319.2,40,320.0,40,IBM
2025-11-12,9:30:02.761235233,T,318.0,40,320.0,40,IBM
2025-11-12,9:30:02.761240203,T,319.73,40,320.0,40,IBM
2025-11-12,9:30:02.761295369,T,319.73,80,320.0,40,IBM
2025-11-12,9:30:02.761325443,T,319.73,40,320.0,40,IBM
2025-11-12,9:30:02.761330475,T,319.86,40,320.0,40,IBM
