DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-10-06,9:30:00.188612552,T,287.0,100,290.0,100,IBM
2025-10-06,9:30:00.189128790,T,287.0,100,288.5,100,IBM
2025-10-06,9:30:00.189665092,T,287.0,100,290.0,100,IBM
2025-10-06,9:30:00.189710262,T,287.0,100,289.7,100,IBM
2025-10-06,9:30:00.195940029,T,287.0,100,290.0,100,IBM
2025-10-06,9:30:02.011838092,T,288.5,100,290.0,100,IBM
2025-10-06,9:30:02.300765965,T,288.5,100,288.9,100,IBM
2025-10-06,9:30:03.221883906,T,287.0,100,288.9,100,IBM
2025-10-06,9:30:03.221903966,T,287.0,100,288.51,100,IBM
2025-10-06,9:30:03.222921177,T,287.0,100,288.69,100,IBM
2025-10-06,9:30:03.223908542,T,287.0,100,288.5,100,IBM
2025-10-06,9:30:03.227913082,T,287.0,100,288.5,200,IBM
2025-10-06,9:30:03.251013054,T,287.0,100,288.5,100,IBM
2025-10-06,9:30:03.253082950,T,287.0,100,288.9,100,IBM
2025-10-06,9:30:03.278754104,T,287.0,100,288.54,100,IBM
2025-10-06,9:30:03.297248123,T,287.0,100,288.9,100,IBM
2025-10-06,9:30:03.305207030,T,287.0,100,288.54,100,IBM
2025-10-06,9:30:04.311041567,T,287.0,100,288.9,100,IBM
2025-10-06,9:30:05.365582140,T,287.0,100,288.75,100,IBM
2025-10-06,9:30:05.799179478,T,287.0,100,288.81,100,IBM
2025-10-06,9:30:05.799219466,T,287.0,100,288.59,100,IBM
2025-10-06,9:30:06.464758795,T,287.0,100,288.81,100,IBM
2025-10-06,9:30:08.081913579,T,287.0,100,288.54,100,IBM
2025-10-06,9:30:09.290180045,T,287.0,100,288.81,100,IBM
2025-10-06,9:30:10.008294627,T,287.0,100,288.53,100,IBM
2025-10-06,9:30:10.008304655,T,287.0,100,288.59,100,IBM
2025-10-06,9:30:10.008309621,T,287.0,100,288.46,100,IBM
2025-10-06,9:30:10.008440013,T,287.0,100,288.45,100,IBM
2025-10-06,9:30:10.008545255,T,287.0,100,288.67,100,IBM
2025-10-06,9:30:10.008545255,T,287.0,100,288.45,100,IBM
2025-10-06,9:30:10.009086489,T,287.3,100,288.45,100,IBM
2025-10-06,9:30:10.009131659,T,287.3,100,288.37,100,IBM
2025-10-06,9:30:10.009262010,T,287.3,100,288.45,100,IBM
2025-10-06,9:30:10.009262010,T,287.0,100,288.45,100,IBM
2025-10-06,9:30:10.009276999,T,287.0,100,288.59,100,IBM
2025-10-06,9:30:10.009291970,T,287.75,100,288.59,100,IBM
2025-10-06,9:30:10.009307093,T,287.75,100,288.46,100,IBM
