DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-26,9:30:00.920775443,T,KO,TI,1,69.97
2025-12-26,9:30:00.920778169,T,KO,TI,1,69.97
2025-12-26,9:30:01.103833198,T,KO,FTI,4,69.96
2025-12-26,9:30:01.136653297,T,KO,FTI,1,70.0
2025-12-26,9:30:01.136695417,T,KO,FTI,1,70.0
2025-12-26,9:30:01.136713471,T,KO,FTI,2,70.0
2025-12-26,9:30:01.136716461,T,KO,FTI,1,70.0
2025-12-26,9:30:01.137212718,T,KO,FTI,96,70.0
2025-12-26,9:30:01.138770393,T,KO,FTI,1,70.04
2025-12-26,9:30:01.138773375,T,KO,FTI,2,70.04
2025-12-26,9:30:01.138833532,T,KO,FTI,67,70.04
2025-12-26,9:30:01.342827308,T,KO,F I,19,70.07
2025-12-26,9:30:01.342836508,T,KO,Q,19,70.07
2025-12-26,9:30:01.342908614,T,KO,I,50,70.05
2025-12-26,9:30:01.363618916,T,KO,I,50,70.05
2025-12-26,9:30:01.363618916,T,KO,,100,70.05
2025-12-26,9:30:01.458275371,T,KO,,100,70.05
2025-12-26,9:30:03.044471965,T,KO,I,45,70.05
2025-12-26,9:30:04.061753371,T,KO,,200,70.06
2025-12-26,9:30:04.224948536,T,KO,F,100,70.06
2025-12-26,9:30:04.224963485,T,KO,I,1,70.06
2025-12-26,9:30:04.409061924,T,KO,F I,1,70.05
2025-12-26,9:30:04.409089009,T,KO,,198,70.05
2025-12-26,9:30:06.401845127,T,KO,I,50,70.04
2025-12-26,9:30:06.401872087,T,KO,F I,22,70.03
2025-12-26,9:30:06.401875220,T,KO,F I,50,70.03
2025-12-26,9:30:10.784903844,T,KO,F I,1,70.04
2025-12-26,9:30:11.656114774,T,KO,I,50,70.03
2025-12-26,9:30:11.656490730,T,KO,I,50,70.03
2025-12-26,9:30:11.656490730,T,KO,I,17,70.03
2025-12-26,9:30:11.663416168,T,KO,,100,70.05
2025-12-26,9:30:11.663416168,T,KO,I,50,70.05
2025-12-26,9:30:12.577668653,T,KO,,100,70.04
2025-12-26,9:30:14.427894313,T,KO,I,5,70.04
2025-12-26,9:30:20.321811362,T,KO,I,50,70.02
2025-12-26,9:30:28.350347604,T,KO,F,100,70.0
2025-12-26,9:30:28.350350960,T,KO,F I,45,70.0
2025-12-26,9:30:28.350350960,T,KO,F I,50,70.0
2025-12-26,9:30:28.379342529,T,KO,I,50,69.99
2025-12-26,9:30:30.137912824,T,KO,F I,90,70.03
2025-12-26,9:30:30.137931437,T,KO,I,10,70.03
2025-12-26,9:30:30.137931437,T,KO,,609,70.03
2025-12-26,9:30:30.137933866,T,KO,I,1,70.03
2025-12-26,9:30:30.570686325,T,KO,,100,70.04
2025-12-26,9:30:30.570686325,T,KO,,100,70.04
2025-12-26,9:30:30.570688608,T,KO,F,100,70.04
2025-12-26,9:30:30.570691687,T,KO,,100,70.04
2025-12-26,9:30:41.371807554,T,KO,,100,70.025
2025-12-26,9:30:44.922185940,T,KO,,158,70.02
2025-12-26,9:30:44.922606830,T,KO,F,100,70.04
2025-12-26,9:30:44.922606830,T,KO,F I,77,70.04
2025-12-26,9:30:44.922621647,T,KO,I,1,70.04
2025-12-26,9:30:44.923181057,T,KO,I,22,70.04
2025-12-26,9:30:44.923181057,T,KO,I,8,70.04
2025-12-26,9:30:45.146303320,T,KO,F I,6,70.035
2025-12-26,9:30:55.562144215,T,KO,,100,70.015
2025-12-26,9:31:02.904175301,T,KO,I,50,70.02
2025-12-26,9:31:04.083214356,T,KO,,100,70.03
2025-12-26,9:31:04.083271522,T,KO,F,100,70.02
2025-12-26,9:31:04.105307972,T,KO,F,100,70.02
2025-12-26,9:31:04.105310923,T,KO,F,100,70.02
2025-12-26,9:31:04.105332069,T,KO,I,1,70.02
2025-12-26,9:31:04.105686908,T,KO,,100,70.02
2025-12-26,9:31:04.105710869,T,KO,I,1,70.02
2025-12-26,9:31:04.112458995,T,KO,F I,50,70.02
2025-12-26,9:31:04.112461996,T,KO,F I,1,70.02
2025-12-26,9:31:06.082426775,T,KO,F I,20,70.04
2025-12-26,9:31:06.082856807,T,KO,F I,20,70.04
2025-12-26,9:31:14.029721315,T,KO,,100,70.025
2025-12-26,9:31:14.029724613,T,KO,,100,70.03
2025-12-26,9:31:14.029724613,T,KO,,100,70.04
2025-12-26,9:31:14.029727346,T,KO,I,20,70.04
2025-12-26,9:31:15.205596918,T,KO,,100,70.04
2025-12-26,9:31:15.205615015,T,KO,I,1,70.04
2025-12-26,9:31:15.205635959,T,KO,I,99,70.04
2025-12-26,9:31:15.212528914,T,KO,,100,70.03
2025-12-26,9:31:15.212532183,T,KO,I,16,70.03
2025-12-26,9:31:15.212532183,T,KO,I,50,70.03
2025-12-26,9:31:15.235211829,T,KO,F I,1,70.04
2025-12-26,9:31:15.235214456,T,KO,F I,20,70.04
2025-12-26,9:31:15.235217472,T,KO,F I,16,70.04
2025-12-26,9:31:15.235403885,T,KO,F,100,70.04
2025-12-26,9:31:15.235424941,T,KO,I,1,70.04
2025-12-26,9:31:15.236291000,T,KO,F I,50,70.04
2025-12-26,9:31:15.237545022,T,KO,I,14,70.04
2025-12-26,9:31:15.244347189,T,KO,F,100,70.045
2025-12-26,9:31:15.244359153,T,KO,F I,50,70.05
2025-12-26,9:31:15.244380283,T,KO,F I,50,70.05
2025-12-26,9:31:15.244380283,T,KO,F I,50,70.05
2025-12-26,9:31:15.244488506,T,KO,F,100,70.05
2025-12-26,9:31:15.244491520,T,KO,F I,26,70.05
2025-12-26,9:31:15.244747076,T,KO,F I,24,70.05
2025-12-26,9:31:15.245384607,T,KO,F I,50,70.05
2025-12-26,9:31:15.245384607,T,KO,F,100,70.05
2025-12-26,9:31:15.245679390,T,KO,,100,70.05
2025-12-26,9:31:15.245682703,T,KO,,100,70.05
2025-12-26,9:31:15.245802738,T,KO,F I,50,70.05
2025-12-26,9:31:15.266046841,T,KO,F,100,70.055
2025-12-26,9:31:15.266061923,T,KO,F I,50,70.06
2025-12-26,9:31:15.266082907,T,KO,F,100,70.06
2025-12-26,9:31:15.267580555,T,KO,I,42,70.05
2025-12-26,9:31:16.245789308,T,KO,F I,50,70.05
2025-12-26,9:31:16.248516711,T,KO,,200,70.05
2025-12-26,9:31:22.979823269,T,KO,,100,70.03
2025-12-26,9:31:27.204555057,T,KO,,100,70.03
2025-12-26,9:31:29.051565996,T,KO,I,50,70.0
