DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-11-04,9:30:01.406809864,T,KO,I,17,68.47
2025-11-04,9:30:01.406824861,T,KO,Q,17,68.47
2025-11-04,9:30:01.406885053,T,KO,I,33,68.47
2025-11-04,9:30:01.627953534,T,KO,,100,68.5
2025-11-04,9:30:01.628133923,T,KO,F,100,68.51
2025-11-04,9:30:01.628260247,T,KO,I,55,68.51
2025-11-04,9:30:01.628287334,T,KO,,295,68.51
2025-11-04,9:30:01.667551792,T,KO,I,50,68.52
2025-11-04,9:30:01.667551792,T,KO,I,50,68.51
2025-11-04,9:30:01.667566998,T,KO,I,8,68.51
2025-11-04,9:30:01.670859708,T,KO,I,10,68.51
2025-11-04,9:30:01.670880720,T,KO,,189,68.51
2025-11-04,9:30:01.838659417,T,KO,,100,68.49
2025-11-04,9:30:01.838659417,T,KO,,100,68.49
2025-11-04,9:30:02.174508441,T,KO,I,12,68.48
2025-11-04,9:30:02.923339836,T,KO,I,1,68.48
2025-11-04,9:30:02.923342778,T,KO,I,4,68.48
2025-11-04,9:30:03.069331555,T,KO,F,257,68.48
2025-11-04,9:30:03.099505344,T,KO,I,22,68.465
2025-11-04,9:30:03.099505344,T,KO,I,79,68.47
2025-11-04,9:30:03.165088657,T,KO,I,2,68.465
2025-11-04,9:30:03.500564615,T,KO,,100,68.45
2025-11-04,9:30:03.647187854,T,KO,,100,68.47
2025-11-04,9:30:03.648489897,T,KO,,100,68.48
2025-11-04,9:30:03.651939093,T,KO,I,25,68.49
2025-11-04,9:30:03.651939093,T,KO,I,75,68.49
2025-11-04,9:30:03.651960183,T,KO,I,25,68.49
2025-11-04,9:30:03.759448243,T,KO,I,17,68.47
2025-11-04,9:30:04.861976010,T,KO,I,7,68.47
2025-11-04,9:30:04.862024165,T,KO,F I,43,68.47
2025-11-04,9:30:04.985333291,T,KO,F I,10,68.47
2025-11-04,9:30:04.985333291,T,KO,F I,48,68.47
2025-11-04,9:30:05.170664163,T,KO,I,50,68.47
2025-11-04,9:30:05.170667238,T,KO,,100,68.47
2025-11-04,9:30:05.170670191,T,KO,,250,68.47
2025-11-04,9:30:05.170685198,T,KO,I,1,68.47
2025-11-04,9:30:05.170691235,T,KO,F I,6,68.47
2025-11-04,9:30:05.707526739,T,KO,,100,68.47
2025-11-04,9:30:05.707560523,T,KO,I,9,68.48
2025-11-04,9:30:05.722962556,T,KO,F I,25,68.47
2025-11-04,9:30:06.493349629,T,KO,F I,10,68.465
2025-11-04,9:30:06.493352424,T,KO,F I,63,68.465
2025-11-04,9:30:06.493415733,T,KO,F I,37,68.465
2025-11-04,9:30:06.493415733,T,KO,F I,25,68.48
2025-11-04,9:30:06.493418506,T,KO,F I,11,68.48
2025-11-04,9:30:06.493436670,T,KO,I,37,68.48
2025-11-04,9:30:06.493914722,T,KO,F,100,68.49
2025-11-04,9:30:06.494404834,T,KO,F I,50,68.48
2025-11-04,9:30:06.494483106,T,KO,F I,50,68.48
2025-11-04,9:30:06.494774777,T,KO,I,50,68.49
2025-11-04,9:30:06.494774777,T,KO,,257,68.49
2025-11-04,9:30:06.672913013,T,KO,I,30,68.475
2025-11-04,9:30:06.672916047,T,KO,I,70,68.475
2025-11-04,9:30:07.659277341,T,KO,F I,50,68.47
2025-11-04,9:30:07.659334775,T,KO,,107,68.47
2025-11-04,9:30:07.659337469,T,KO,,250,68.475
2025-11-04,9:30:07.659337469,T,KO,I,7,68.48
2025-11-04,9:30:07.659415573,T,KO,F I,25,68.48
2025-11-04,9:30:07.659599462,T,KO,I,25,68.48
2025-11-04,9:30:07.659747068,T,KO,I,25,68.48
2025-11-04,9:30:07.659747068,T,KO,I,3,68.48
2025-11-04,9:30:07.659869638,T,KO,I,48,68.48
2025-11-04,9:30:07.660155433,T,KO,F I,25,68.47
2025-11-04,9:30:07.660155433,T,KO,F I,50,68.47
2025-11-04,9:30:07.660161809,T,KO,F I,75,68.47
2025-11-04,9:30:07.660165258,T,KO,F I,75,68.47
2025-11-04,9:30:07.660165258,T,KO,F I,6,68.47
2025-11-04,9:30:07.660185426,T,KO,I,58,68.48
2025-11-04,9:30:07.660188458,T,KO,I,1,68.48
2025-11-04,9:30:07.660191476,T,KO,I,53,68.48
2025-11-04,9:30:07.660191476,T,KO,I,3,68.48
2025-11-04,9:30:07.660618543,T,KO,F I,25,68.47
2025-11-04,9:30:07.660621470,T,KO,F,100,68.47
2025-11-04,9:30:07.660651645,T,KO,F,100,68.47
2025-11-04,9:30:07.660693597,T,KO,F I,25,68.47
2025-11-04,9:30:07.661731037,T,KO,I,25,68.48
2025-11-04,9:30:07.661731037,T,KO,I,75,68.48
2025-11-04,9:30:07.661752143,T,KO,I,25,68.48
2025-11-04,9:30:07.661755174,T,KO,I,22,68.48
2025-11-04,9:30:07.663270754,T,KO,F I,10,68.48
2025-11-04,9:30:07.663270754,T,KO,F I,25,68.48
2025-11-04,9:30:07.663875265,T,KO,F I,25,68.49
2025-11-04,9:30:07.663879068,T,KO,F I,1,68.49
2025-11-04,9:30:07.663879068,T,KO,F,100,68.49
2025-11-04,9:30:07.664422441,T,KO,F,100,68.49
2025-11-04,9:30:07.664422441,T,KO,F I,50,68.49
2025-11-04,9:30:07.665020927,T,KO,,200,68.49
2025-11-04,9:30:07.665023870,T,KO,I,25,68.49
