DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-11-17,9:30:01.293723187,T,KO,,300,71.21
2025-11-17,9:30:01.293747152,T,KO,Q,300,71.21
2025-11-17,9:30:01.295737947,T,KO,,300,71.2
2025-11-17,9:30:01.295761945,T,KO,I,1,71.2
2025-11-17,9:30:01.298775162,T,KO,F I,50,71.24
2025-11-17,9:30:01.298778137,T,KO,F,300,71.24
2025-11-17,9:30:01.413814475,T,KO,,300,71.2
2025-11-17,9:30:01.413814475,T,KO,I,20,71.2
2025-11-17,9:30:01.584130851,T,KO,I,50,71.2
2025-11-17,9:30:01.605725272,T,KO,I,2,71.19
2025-11-17,9:30:01.605731296,T,KO,I,50,71.19
2025-11-17,9:30:01.686094689,T,KO,I,50,71.185
2025-11-17,9:30:01.686166922,T,KO,,197,71.185
2025-11-17,9:30:01.686181860,T,KO,I,50,71.185
2025-11-17,9:30:01.686181860,T,KO,I,50,71.185
2025-11-17,9:30:01.686455649,T,KO,I,2,71.2
2025-11-17,9:30:01.686470650,T,KO,I,50,71.2
2025-11-17,9:30:01.686473798,T,KO,,300,71.2
2025-11-17,9:30:01.686521742,T,KO,F,100,71.19
2025-11-17,9:30:01.686572841,T,KO,,100,71.195
2025-11-17,9:30:01.926282765,T,KO,,192,71.2
2025-11-17,9:30:01.927199980,T,KO,,100,71.2
2025-11-17,9:30:01.927711149,T,KO,,200,71.2
2025-11-17,9:30:01.928210271,T,KO,,100,71.2
2025-11-17,9:30:02.023017137,T,KO,,100,71.21
2025-11-17,9:30:02.242783532,T,KO,F I,44,71.23
2025-11-17,9:30:02.242933975,T,KO,F,300,71.24
2025-11-17,9:30:02.242933975,T,KO,F I,46,71.24
2025-11-17,9:30:02.243042165,T,KO,F,300,71.25
2025-11-17,9:30:02.813849652,T,KO,I,1,71.26
2025-11-17,9:30:03.050663832,T,KO,F,300,71.28
2025-11-17,9:30:03.050967444,T,KO,F,198,71.28
2025-11-17,9:30:03.050979522,T,KO,,100,71.28
2025-11-17,9:30:03.051156933,T,KO,,100,71.28
2025-11-17,9:30:03.361956275,T,KO,,200,71.27
2025-11-17,9:30:03.430555529,T,KO,,100,71.29
2025-11-17,9:30:03.430562350,T,KO,,100,71.29
2025-11-17,9:30:03.430562350,T,KO,,300,71.29
2025-11-17,9:30:03.430564625,T,KO,,600,71.29
2025-11-17,9:30:03.430979483,T,KO,,100,71.29
2025-11-17,9:30:03.571480054,T,KO,F I,1,71.29
2025-11-17,9:30:03.763571600,T,KO,F I,99,71.29
2025-11-17,9:30:03.763574540,T,KO,F,100,71.29
2025-11-17,9:30:03.886964449,T,KO,I,60,71.285
2025-11-17,9:30:04.036450932,T,KO,F,300,71.27
2025-11-17,9:30:04.036450932,T,KO,F I,50,71.27
2025-11-17,9:30:04.202310460,T,KO,,100,71.26
2025-11-17,9:30:04.202313477,T,KO,,250,71.24
2025-11-17,9:30:04.202334457,T,KO,I,1,71.24
2025-11-17,9:30:04.442098514,T,KO,I,2,71.25
2025-11-17,9:30:04.491761721,T,KO,I,5,71.24
2025-11-17,9:30:04.656791894,T,KO,F I,50,71.24
2025-11-17,9:30:04.656797834,T,KO,F I,22,71.24
2025-11-17,9:30:04.656800797,T,KO,F I,72,71.24
2025-11-17,9:30:05.587706879,T,KO,F,100,71.25
2025-11-17,9:30:05.833082243,T,KO,,100,71.25
2025-11-17,9:30:06.330058050,T,KO,F I,61,71.25
2025-11-17,9:30:06.330064212,T,KO,F I,1,71.25
2025-11-17,9:30:06.330064212,T,KO,F,138,71.25
2025-11-17,9:30:06.353044643,T,KO,F I,49,71.25
2025-11-17,9:30:06.365846231,T,KO,F,169,71.25
2025-11-17,9:30:06.373833588,T,KO,F I,44,71.25
2025-11-17,9:30:06.373839142,T,KO,F I,47,71.25
2025-11-17,9:30:06.534752365,T,KO,I,1,71.25
2025-11-17,9:30:06.548546244,T,KO,I,52,71.255
2025-11-17,9:30:06.548552234,T,KO,I,48,71.255
2025-11-17,9:30:06.611774838,T,KO,I,1,71.255
2025-11-17,9:30:06.876528458,T,KO,I,2,71.255
2025-11-17,9:30:07.413740010,T,KO,I,8,71.255
2025-11-17,9:30:07.419841473,T,KO,,100,71.255
2025-11-17,9:30:08.074843513,T,KO,I,3,71.255
2025-11-17,9:30:08.455020913,T,KO,I,1,71.255
2025-11-17,9:30:08.468586277,T,KO,I,1,71.255
2025-11-17,9:30:08.598850815,T,KO,F,136,71.255
2025-11-17,9:30:08.598853450,T,KO,F I,64,71.25
2025-11-17,9:30:08.598880558,T,KO,F I,10,71.25
2025-11-17,9:30:08.599057905,T,KO,,200,71.25
2025-11-17,9:30:08.627190362,T,KO,F I,26,71.25
2025-11-17,9:30:08.627193163,T,KO,F,100,71.24
2025-11-17,9:30:08.627193163,T,KO,F I,74,71.24
2025-11-17,9:30:08.627211324,T,KO,F I,10,71.24
2025-11-17,9:30:08.627213951,T,KO,F I,16,71.24
2025-11-17,9:30:08.627216944,T,KO,F I,10,71.24
2025-11-17,9:30:08.627216944,T,KO,F,100,71.24
2025-11-17,9:30:08.627223044,T,KO,F I,31,71.24
2025-11-17,9:30:08.627223044,T,KO,I,1,71.24
2025-11-17,9:30:08.627232360,T,KO,F I,68,71.24
2025-11-17,9:30:08.627232360,T,KO,F,100,71.24
2025-11-17,9:30:08.627232360,T,KO,F I,68,71.24
2025-11-17,9:30:08.627265747,T,KO,I,32,71.24
2025-11-17,9:30:08.627265747,T,KO,F,100,71.24
2025-11-17,9:30:08.627268652,T,KO,F I,32,71.24
2025-11-17,9:30:08.627268652,T,KO,I,18,71.24
2025-11-17,9:30:08.627271289,T,KO,I,50,71.24
2025-11-17,9:30:08.627289531,T,KO,F,100,71.24
2025-11-17,9:30:08.627292613,T,KO,F I,50,71.24
2025-11-17,9:30:08.627295357,T,KO,I,9,71.25
2025-11-17,9:30:08.627301820,T,KO,I,91,71.25
2025-11-17,9:30:08.627547735,T,KO,,100,71.24
2025-11-17,9:30:08.627547735,T,KO,I,9,71.24
