DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-10-13,9:30:01.466967853,T,KO,F I,10,66.2
2025-10-13,9:30:01.466970197,T,KO,F I,3,66.2
2025-10-13,9:30:01.466973303,T,KO,F I,10,66.2
2025-10-13,9:30:01.467009077,T,KO,F,267,66.2
2025-10-13,9:30:01.467018375,T,KO,Q,10,66.2
2025-10-13,9:30:01.498533368,T,KO,,100,66.18
2025-10-13,9:30:01.506411996,T,KO,I,10,66.17
2025-10-13,9:30:01.612535510,T,KO,,200,66.17
2025-10-13,9:30:01.624551522,T,KO,F,100,66.14
2025-10-13,9:30:01.624551522,T,KO,F,100,66.15
2025-10-13,9:30:01.624572467,T,KO,I,1,66.15
2025-10-13,9:30:01.624581493,T,KO,I,99,66.15
2025-10-13,9:30:01.624668742,T,KO,F,100,66.13
2025-10-13,9:30:01.624668742,T,KO,F I,81,66.13
2025-10-13,9:30:01.625062692,T,KO,F,169,66.13
2025-10-13,9:30:01.625083784,T,KO,I,1,66.13
2025-10-13,9:30:01.625083784,T,KO,F I,30,66.13
2025-10-13,9:30:01.625231204,T,KO,F,100,66.14
2025-10-13,9:30:01.625231204,T,KO,F,200,66.14
2025-10-13,9:30:01.625234053,T,KO,F I,5,66.14
2025-10-13,9:30:01.630959671,T,KO,,100,66.13
2025-10-13,9:30:01.664095667,T,KO,I,4,66.14
2025-10-13,9:30:01.676623811,T,KO,,100,66.14
2025-10-13,9:30:01.676626505,T,KO,I,90,66.14
2025-10-13,9:30:01.945463860,T,KO,I,4,66.14
2025-10-13,9:30:02.331349049,T,KO,F I,1,66.12
2025-10-13,9:30:02.331349049,T,KO,F I,1,66.12
2025-10-13,9:30:02.331351975,T,KO,F,200,66.12
2025-10-13,9:30:02.331351975,T,KO,F I,1,66.12
2025-10-13,9:30:02.331481820,T,KO,,200,66.13
2025-10-13,9:30:02.331674625,T,KO,F,200,66.12
2025-10-13,9:30:02.331676866,T,KO,F,200,66.12
2025-10-13,9:30:02.331799973,T,KO,F,200,66.12
2025-10-13,9:30:02.380552092,T,KO,,200,66.12
2025-10-13,9:30:02.380615652,T,KO,I,5,66.13
2025-10-13,9:30:02.380885887,T,KO,I,5,66.12
2025-10-13,9:30:02.380885887,T,KO,,115,66.12
2025-10-13,9:30:02.418818182,T,KO,F,100,66.14
2025-10-13,9:30:02.418959613,T,KO,F,200,66.15
2025-10-13,9:30:02.418962627,T,KO,F,200,66.15
2025-10-13,9:30:02.420150423,T,KO,F,100,66.17
2025-10-13,9:30:02.420153365,T,KO,F,100,66.18
2025-10-13,9:30:02.420174915,T,KO,,100,66.18
2025-10-13,9:30:02.420174915,T,KO,,200,66.18
2025-10-13,9:30:02.443290486,T,KO,F,116,66.18
2025-10-13,9:30:02.443326598,T,KO,I,1,66.19
2025-10-13,9:30:02.443353633,T,KO,F,200,66.2
2025-10-13,9:30:02.443357450,T,KO,F,200,66.2
2025-10-13,9:30:02.443837883,T,KO,F,200,66.21
2025-10-13,9:30:02.495476751,T,KO,,200,66.19
2025-10-13,9:30:02.495480004,T,KO,I,60,66.19
2025-10-13,9:30:02.495480004,T,KO,,200,66.19
2025-10-13,9:30:02.495482859,T,KO,I,21,66.19
2025-10-13,9:30:02.561297619,T,KO,,267,66.19
2025-10-13,9:30:02.680366581,T,KO,F I,54,66.19
2025-10-13,9:30:02.680369184,T,KO,F,200,66.19
2025-10-13,9:30:02.746953783,T,KO,,100,66.19
2025-10-13,9:30:02.766343984,T,KO,F I,1,66.19
2025-10-13,9:30:02.766389113,T,KO,F I,14,66.19
2025-10-13,9:30:02.766437212,T,KO,F I,2,66.19
2025-10-13,9:30:02.766557431,T,KO,F I,24,66.19
2025-10-13,9:30:02.816130658,T,KO,F I,1,66.19
2025-10-13,9:30:02.816154551,T,KO,F I,99,66.19
2025-10-13,9:30:02.938492335,T,KO,I,18,66.19
2025-10-13,9:30:03.009662420,T,KO,F I,24,66.19
2025-10-13,9:30:03.383038890,T,KO,,100,66.2
2025-10-13,9:30:03.383056824,T,KO,,100,66.2
2025-10-13,9:30:03.383058860,T,KO,I,1,66.2
2025-10-13,9:30:03.383061735,T,KO,,200,66.2
2025-10-13,9:30:03.581907357,T,KO,,100,66.21
2025-10-13,9:30:03.581910376,T,KO,,200,66.21
2025-10-13,9:30:03.581979443,T,KO,F,200,66.22
2025-10-13,9:30:03.588853843,T,KO,I,19,66.23
2025-10-13,9:30:03.588884117,T,KO,F,181,66.23
2025-10-13,9:30:03.588884117,T,KO,F I,42,66.23
2025-10-13,9:30:03.589250978,T,KO,F,200,66.22
2025-10-13,9:30:03.589253799,T,KO,F,200,66.22
2025-10-13,9:30:03.735540258,T,KO,F I,70,66.21
2025-10-13,9:30:03.773529855,T,KO,F I,16,66.22
2025-10-13,9:30:03.773553943,T,KO,I,84,66.22
2025-10-13,9:30:03.773553943,T,KO,I,80,66.22
2025-10-13,9:30:03.773556721,T,KO,,200,66.22
2025-10-13,9:30:03.773560244,T,KO,,246,66.22
2025-10-13,9:30:03.773562916,T,KO,,200,66.22
2025-10-13,9:30:03.773562916,T,KO,,200,66.22
2025-10-13,9:30:03.773568842,T,KO,,100,66.22
2025-10-13,9:30:04.376165004,T,KO,F,100,66.23
2025-10-13,9:30:04.376168106,T,KO,F I,88,66.23
2025-10-13,9:30:04.376183865,T,KO,I,1,66.23
