DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-10-21,9:30:00.314842493,T,KO,FTI,43,70.52
2025-10-21,9:30:00.685349035,T,KO,TI,2,70.56
2025-10-21,9:30:00.696725155,T,KO,FTI,7,70.57
2025-10-21,9:30:00.697128082,T,KO,FTI,6,70.57
2025-10-21,9:30:00.706853177,T,KO,FTI,7,70.57
2025-10-21,9:30:00.905476254,T,KO,I,10,70.57
2025-10-21,9:30:00.905494327,T,KO,Q,10,70.57
2025-10-21,9:30:01.796068567,T,KO,I,5,70.61
2025-10-21,9:30:01.954398730,T,KO,I,2,70.61
2025-10-21,9:30:02.167666676,T,KO,I,4,70.61
2025-10-21,9:30:02.210461552,T,KO,I,2,70.61
2025-10-21,9:30:02.230829084,T,KO,F I,9,70.61
2025-10-21,9:30:02.279686443,T,KO,I,2,70.61
2025-10-21,9:30:02.406396308,T,KO,F I,2,70.61
2025-10-21,9:30:02.591938209,T,KO,I,13,70.65
2025-10-21,9:30:02.591983353,T,KO,I,31,70.65
2025-10-21,9:30:02.591989813,T,KO,,600,70.65
2025-10-21,9:30:02.591992608,T,KO,I,64,70.63
2025-10-21,9:30:02.592031363,T,KO,F,300,70.65
2025-10-21,9:30:02.593964909,T,KO,F I,64,70.65
2025-10-21,9:30:02.593964909,T,KO,F I,14,70.65
2025-10-21,9:30:03.666830099,T,KO,F I,6,70.61
2025-10-21,9:30:03.666830099,T,KO,F I,6,70.61
2025-10-21,9:30:08.369141635,T,KO,I,1,70.65
2025-10-21,9:30:08.369141635,T,KO,I,6,70.65
2025-10-21,9:30:08.369186775,T,KO,,100,70.65
2025-10-21,9:30:08.370302389,T,KO,F I,1,70.68
2025-10-21,9:30:08.370353630,T,KO,I,43,70.66
2025-10-21,9:30:08.370368531,T,KO,I,14,70.66
2025-10-21,9:30:08.370837903,T,KO,F I,43,70.68
2025-10-21,9:30:08.370837903,T,KO,F I,43,70.68
2025-10-21,9:30:08.370842614,T,KO,F I,14,70.68
2025-10-21,9:30:08.370842614,T,KO,F,146,70.68
2025-10-21,9:30:08.370846728,T,KO,F I,54,70.68
2025-10-21,9:30:08.370846728,T,KO,I,19,70.69
2025-10-21,9:30:08.370888891,T,KO,F I,11,70.69
2025-10-21,9:30:08.370910273,T,KO,,110,70.69
2025-10-21,9:30:08.370910273,T,KO,I,6,70.69
2025-10-21,9:30:08.370957969,T,KO,I,43,70.67
2025-10-21,9:30:08.371141381,T,KO,F I,5,70.67
2025-10-21,9:30:10.897055457,T,KO,I,57,70.67
2025-10-21,9:30:11.024339552,T,KO,I,55,70.67
2025-10-21,9:30:11.129415882,T,KO,I,60,70.67
2025-10-21,9:30:11.130074394,T,KO,F,100,70.67
2025-10-21,9:30:11.147618194,T,KO,F,100,70.67
2025-10-21,9:30:11.170211012,T,KO,F,100,70.68
2025-10-21,9:30:11.564534253,T,KO,I,7,70.63
2025-10-21,9:30:11.709040369,T,KO,,200,70.65
2025-10-21,9:30:11.710132009,T,KO,I,34,70.66
2025-10-21,9:30:11.734724515,T,KO,I,1,70.67
2025-10-21,9:30:11.979399195,T,KO,F I,34,70.66
2025-10-21,9:30:11.979838249,T,KO,I,64,70.66
2025-10-21,9:30:12.562773705,T,KO,,916,70.65
2025-10-21,9:30:12.562791761,T,KO,I,1,70.65
2025-10-21,9:30:12.562827811,T,KO,I,83,70.65
2025-10-21,9:30:14.479848568,T,KO,F,100,70.68
2025-10-21,9:30:14.479863962,T,KO,I,1,70.68
2025-10-21,9:30:14.480107183,T,KO,I,17,70.68
2025-10-21,9:30:14.480335984,T,KO,,100,70.68
2025-10-21,9:30:14.481616791,T,KO,F I,84,70.68
2025-10-21,9:30:14.481619782,T,KO,F I,16,70.68
2025-10-21,9:30:15.021053523,T,KO,F I,23,70.69
2025-10-21,9:30:15.110973674,T,KO,F,100,70.65
2025-10-21,9:30:15.110991730,T,KO,I,1,70.65
2025-10-21,9:30:15.111247502,T,KO,,100,70.65
2025-10-21,9:30:15.111328534,T,KO,I,34,70.67
2025-10-21,9:30:15.111364618,T,KO,,1205,70.67
2025-10-21,9:30:15.135857998,T,KO,,439,70.7
2025-10-21,9:30:15.135860971,T,KO,I,5,70.7
2025-10-21,9:30:15.135864034,T,KO,I,20,70.7
2025-10-21,9:30:15.135864034,T,KO,I,50,70.7
2025-10-21,9:30:15.135870551,T,KO,,100,70.7
2025-10-21,9:30:15.135870551,T,KO,,100,70.7
2025-10-21,9:30:15.135875975,T,KO,F,100,70.7
2025-10-21,9:30:15.135879811,T,KO,F,105,70.7
2025-10-21,9:30:15.136135189,T,KO,I,34,70.68
2025-10-21,9:30:15.268155026,T,KO,F I,2,70.71
2025-10-21,9:30:16.260771133,T,KO,,1000,70.69
2025-10-21,9:30:17.592189251,T,KO,F I,1,70.7
2025-10-21,9:30:17.652564100,T,KO,F I,6,70.7
2025-10-21,9:30:18.099166706,T,KO,I,25,70.7
2025-10-21,9:30:18.119362775,T,KO,F I,2,70.7
2025-10-21,9:30:18.303542506,T,KO,F I,25,70.7
2025-10-21,9:30:18.336497956,T,KO,F I,1,70.71
2025-10-21,9:30:20.316861638,T,KO,I,27,70.71
2025-10-21,9:30:20.316897732,T,KO,,100,70.71
2025-10-21,9:30:20.317198471,T,KO,I,10,70.7
2025-10-21,9:30:20.317273651,T,KO,F I,5,70.71
2025-10-21,9:30:20.332228220,T,KO,,112,70.73
2025-10-21,9:30:20.342305218,T,KO,F I,57,70.73
2025-10-21,9:30:20.367598475,T,KO,,400,70.73
2025-10-21,9:30:20.377260554,T,KO,F I,23,70.74
2025-10-21,9:30:20.377813885,T,KO,,300,70.74
2025-10-21,9:30:20.379414457,T,KO,F I,35,70.74
2025-10-21,9:30:20.379416719,T,KO,F I,31,70.75
2025-10-21,9:30:20.379461702,T,KO,F I,1,70.75
2025-10-21,9:30:20.383386537,T,KO,F I,18,70.75
2025-10-21,9:30:20.383389051,T,KO,F I,50,70.75
2025-10-21,9:30:22.796179745,T,KO,F I,65,70.74
2025-10-21,9:30:22.796705933,T,KO,I,20,70.77
2025-10-21,9:30:22.797316418,T,KO,F I,1,70.78
2025-10-21,9:30:22.797343525,T,KO,F I,2,70.77
2025-10-21,9:30:22.797427896,T,KO,F I,2,70.77
2025-10-21,9:30:22.797511914,T,KO,F I,3,70.77
2025-10-21,9:30:22.797920848,T,KO,F I,2,70.77
2025-10-21,9:30:22.798663632,T,KO,F I,2,70.77
2025-10-21,9:30:22.799403382,T,KO,F I,2,70.77
2025-10-21,9:30:22.808049100,T,KO,F I,2,70.77
2025-10-21,9:30:22.818390737,T,KO,I,44,70.77
2025-10-21,9:30:22.848832140,T,KO,F I,2,70.77
2025-10-21,9:30:22.898152572,T,KO,F I,2,70.77
2025-10-21,9:30:22.943094655,T,KO,F I,2,70.77
2025-10-21,9:30:22.981141286,T,KO,F I,2,70.77
2025-10-21,9:30:23.024775697,T,KO,F I,2,70.77
2025-10-21,9:30:23.054931121,T,KO,F I,2,70.77
2025-10-21,9:30:23.098414601,T,KO,F I,2,70.77
2025-10-21,9:30:23.140343474,T,KO,F I,2,70.78
2025-10-21,9:30:24.293740480,T,KO,I,63,70.71
2025-10-21,9:30:24.293743501,T,KO,I,41,70.71
2025-10-21,9:30:24.293746469,T,KO,,100,70.71
2025-10-21,9:30:26.434184528,T,KO,,100,70.72
2025-10-21,9:30:26.435675991,T,KO,F I,61,70.78
2025-10-21,9:30:26.435681935,T,KO,F,151,70.8
2025-10-21,9:30:26.435696981,T,KO,I,1,70.8
2025-10-21,9:30:27.352986698,T,KO,,174,70.8
2025-10-21,9:30:27.441286031,T,KO,F I,33,70.79
2025-10-21,9:30:27.475140739,T,KO,,100,70.74
2025-10-21,9:30:27.877351674,T,KO,F I,1,70.78
2025-10-21,9:30:28.293831569,T,KO,I,62,70.68
2025-10-21,9:30:28.340454638,T,KO,F I,10,70.77
2025-10-21,9:30:28.367026439,T,KO,I,17,70.65
2025-10-21,9:30:28.367026439,T,KO,I,63,70.64
2025-10-21,9:30:28.367034986,T,KO,F I,40,70.63
2025-10-21,9:30:28.367047019,T,KO,F,200,70.62
2025-10-21,9:30:28.367080072,T,KO,,100,70.63
2025-10-21,9:30:28.367516034,T,KO,F,200,70.62
2025-10-21,9:30:28.367555263,T,KO,,112,70.62
2025-10-21,9:30:28.384154767,T,KO,F I,27,70.65
2025-10-21,9:30:28.433213603,T,KO,F I,1,70.65
2025-10-21,9:30:28.567892352,T,KO,I,56,70.65
2025-10-21,9:30:28.567937431,T,KO,I,44,70.65
2025-10-21,9:30:28.790350123,T,KO,F I,5,70.75
2025-10-21,9:30:31.607667469,T,KO,F I,28,70.62
2025-10-21,9:30:31.607670230,T,KO,F I,72,70.62
2025-10-21,9:30:31.607859689,T,KO,F I,5,70.61
2025-10-21,9:30:31.607883788,T,KO,I,95,70.61
2025-10-21,9:30:31.607887007,T,KO,I,4,70.61
2025-10-21,9:30:31.607889761,T,KO,I,95,70.61
2025-10-21,9:30:31.607904772,T,KO,I,1,70.61
2025-10-21,9:30:31.607925886,T,KO,,123,70.64
2025-10-21,9:30:31.607950074,T,KO,I,1,70.63
2025-10-21,9:30:31.607986076,T,KO,,100,70.64
2025-10-21,9:30:31.608001082,T,KO,,123,70.62
2025-10-21,9:30:31.608254016,T,KO,,123,70.63
2025-10-21,9:30:31.608254016,T,KO,I,1,70.63
2025-10-21,9:30:31.608271663,T,KO,,100,70.65
2025-10-21,9:30:31.608506186,T,KO,I,40,70.63
2025-10-21,9:30:31.608527232,T,KO,F I,3,70.63
2025-10-21,9:30:31.608602523,T,KO,F,100,70.63
2025-10-21,9:30:31.608615135,T,KO,,100,70.62
2025-10-21,9:30:31.609113686,T,KO,,100,70.62
2025-10-21,9:30:31.609182799,T,KO,,100,70.66
2025-10-21,9:30:31.609182799,T,KO,I,6,70.67
2025-10-21,9:30:31.610036848,T,KO,I,18,70.67
2025-10-21,9:30:31.610060971,T,KO,F I,22,70.67
2025-10-21,9:30:31.610322541,T,KO,I,68,70.67
2025-10-21,9:30:32.037703477,T,KO,,100,70.67
2025-10-21,9:30:33.171878740,T,KO,F I,3,70.7
2025-10-21,9:30:40.058662222,T,KO,F,100,70.61
2025-10-21,9:30:40.058719354,T,KO,F,100,70.6
2025-10-21,9:30:40.058734457,T,KO,F I,8,70.6
2025-10-21,9:30:40.058752458,T,KO,,100,70.61
2025-10-21,9:30:40.058815613,T,KO,F I,7,70.605
2025-10-21,9:30:40.067452190,T,KO,,100,70.62
