DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-29,9:30:00.462946468,T,KO,I,1,70.0
2025-12-29,9:30:00.462958476,T,KO,Q,1,70.0
2025-12-29,9:30:00.566893010,T,KO,F I,9,70.0
2025-12-29,9:30:00.566895360,T,KO,F,100,70.0
2025-12-29,9:30:00.566895360,T,KO,F I,61,70.0
2025-12-29,9:30:00.675907736,T,KO,I,6,69.92
2025-12-29,9:30:00.760568281,T,KO,I,2,69.945
2025-12-29,9:30:00.761467470,T,KO,I,2,69.945
2025-12-29,9:30:01.307841765,T,KO,F I,1,69.94
2025-12-29,9:30:01.309026560,T,KO,F I,1,69.94
2025-12-29,9:30:01.310130226,T,KO,F I,1,69.94
2025-12-29,9:30:01.310897365,T,KO,F I,97,69.94
2025-12-29,9:30:01.442767277,T,KO,I,50,69.97
2025-12-29,9:30:01.443569980,T,KO,I,50,69.96
2025-12-29,9:30:02.043613198,T,KO,I,15,69.97
2025-12-29,9:30:02.585591245,T,KO,I,1,69.985
2025-12-29,9:30:02.585594054,T,KO,I,99,69.97
2025-12-29,9:30:02.585609093,T,KO,I,1,69.97
2025-12-29,9:30:03.094026938,T,KO,I,50,69.99
2025-12-29,9:30:03.094026938,T,KO,I,16,69.99
2025-12-29,9:30:04.530259492,T,KO,I,15,69.99
2025-12-29,9:30:04.793028294,T,KO,F I,85,69.99
2025-12-29,9:30:04.793031518,T,KO,F I,14,69.99
2025-12-29,9:30:04.793031518,T,KO,F I,16,69.99
2025-12-29,9:30:04.827667897,T,KO,F,156,69.96
2025-12-29,9:30:04.854049630,T,KO,I,9,69.96
2025-12-29,9:30:04.884560316,T,KO,F,100,69.95
2025-12-29,9:30:04.884906156,T,KO,I,50,69.96
2025-12-29,9:30:05.056085904,T,KO,,200,69.97
2025-12-29,9:30:05.056852949,T,KO,I,31,69.98
2025-12-29,9:30:05.056873899,T,KO,I,19,69.98
2025-12-29,9:30:05.074718242,T,KO,I,38,69.98
2025-12-29,9:30:05.519080527,T,KO,I,62,69.98
2025-12-29,9:30:05.519080527,T,KO,I,26,69.98
2025-12-29,9:30:05.519086618,T,KO,I,12,69.98
2025-12-29,9:30:05.519101593,T,KO,I,1,69.98
2025-12-29,9:30:05.996398388,T,KO,F I,8,69.985
2025-12-29,9:30:06.183275454,T,KO,F,100,69.99
2025-12-29,9:30:06.428888456,T,KO,F,100,69.95
2025-12-29,9:30:06.428888456,T,KO,F I,50,69.95
2025-12-29,9:30:06.465981742,T,KO,,100,69.95
2025-12-29,9:30:06.495256528,T,KO,F I,50,69.94
2025-12-29,9:30:06.495460963,T,KO,I,50,69.95
2025-12-29,9:30:06.495572186,T,KO,I,50,69.94
2025-12-29,9:30:06.508939096,T,KO,F I,50,69.94
2025-12-29,9:30:06.513401701,T,KO,I,50,69.94
2025-12-29,9:30:06.519205786,T,KO,I,50,69.94
2025-12-29,9:30:06.519205786,T,KO,,200,69.94
2025-12-29,9:30:06.542646381,T,KO,F I,7,69.94
2025-12-29,9:30:06.542646381,T,KO,F I,50,69.94
2025-12-29,9:30:06.542649397,T,KO,F,100,69.94
2025-12-29,9:30:06.547656305,T,KO,F I,50,69.94
2025-12-29,9:30:06.547770541,T,KO,F I,50,69.94
2025-12-29,9:30:06.595909252,T,KO,,100,69.935
2025-12-29,9:30:06.607059793,T,KO,F I,61,69.94
2025-12-29,9:30:06.607327382,T,KO,I,50,69.93
2025-12-29,9:30:06.607327382,T,KO,,100,69.93
2025-12-29,9:30:06.607330438,T,KO,,100,69.93
2025-12-29,9:30:06.607333459,T,KO,,100,69.93
2025-12-29,9:30:06.646152923,T,KO,F I,50,69.93
2025-12-29,9:30:06.646417516,T,KO,I,50,69.93
2025-12-29,9:30:06.657688373,T,KO,,200,69.94
2025-12-29,9:30:06.657691374,T,KO,I,50,69.93
2025-12-29,9:30:06.658130401,T,KO,F I,5,69.93
2025-12-29,9:30:06.658130401,T,KO,F I,50,69.93
2025-12-29,9:30:06.687787018,T,KO,F,300,69.93
2025-12-29,9:30:06.687790047,T,KO,F I,50,69.93
2025-12-29,9:30:06.695464329,T,KO,,200,69.93
2025-12-29,9:30:06.695464329,T,KO,I,50,69.92
2025-12-29,9:30:06.701310556,T,KO,I,50,69.92
2025-12-29,9:30:06.701544776,T,KO,I,50,69.92
2025-12-29,9:30:06.707207460,T,KO,I,50,69.92
2025-12-29,9:30:06.707207460,T,KO,,200,69.92
2025-12-29,9:30:06.707330610,T,KO,,100,69.92
2025-12-29,9:30:06.714235035,T,KO,I,50,69.93
2025-12-29,9:30:06.716433305,T,KO,F I,50,69.93
