DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-11-28,9:30:00.689348783,T,KO,I,78,73.0
2025-11-28,9:30:00.689363854,T,KO,,100,73.0
2025-11-28,9:30:00.689366886,T,KO,Q,78,73.0
2025-11-28,9:30:00.689448092,T,KO,F I,46,72.99
2025-11-28,9:30:00.689538253,T,KO,F I,46,73.0
2025-11-28,9:30:01.519463910,T,KO,I,5,72.94
2025-11-28,9:30:01.905421253,T,KO,I,10,72.95
2025-11-28,9:30:02.679825476,T,KO,I,35,72.905
2025-11-28,9:30:02.752081527,T,KO,,105,72.905
2025-11-28,9:30:04.272006588,T,KO,I,3,72.88
2025-11-28,9:30:04.272743340,T,KO,F I,5,72.87
2025-11-28,9:30:05.283122611,T,KO,,100,72.84
2025-11-28,9:30:06.212946222,T,KO,F I,5,72.83
2025-11-28,9:30:06.212970298,T,KO,F I,2,72.83
2025-11-28,9:30:06.721436304,T,KO,,100,72.85
2025-11-28,9:30:08.201624625,T,KO,I,1,72.85
2025-11-28,9:30:10.372597207,T,KO,F I,99,72.85
2025-11-28,9:30:10.372600289,T,KO,F,100,72.85
2025-11-28,9:30:10.674038297,T,KO,I,1,72.85
2025-11-28,9:30:11.455503821,T,KO,I,6,72.845
2025-11-28,9:30:11.455506356,T,KO,I,2,72.85
2025-11-28,9:30:11.455677926,T,KO,I,97,72.85
2025-11-28,9:30:11.455816136,T,KO,I,8,72.86
2025-11-28,9:30:11.455894364,T,KO,F I,2,72.87
2025-11-28,9:30:11.455963498,T,KO,F I,6,72.87
2025-11-28,9:30:12.477430253,T,KO,,100,72.88
2025-11-28,9:30:13.696109726,T,KO,F,100,72.885
2025-11-28,9:30:18.697077572,T,KO,F I,18,72.88
2025-11-28,9:30:18.701534060,T,KO,F I,6,72.9
2025-11-28,9:30:20.004359975,T,KO,F,150,72.92
2025-11-28,9:30:25.936068516,T,KO,F I,2,72.91
2025-11-28,9:30:25.936107597,T,KO,F I,2,72.91
2025-11-28,9:30:25.936408486,T,KO,F I,98,72.91
2025-11-28,9:30:26.559594552,T,KO,I,4,72.87
2025-11-28,9:30:26.559886781,T,KO,F I,77,72.87
2025-11-28,9:30:26.559931490,T,KO,I,19,72.87
2025-11-28,9:30:26.559982445,T,KO,,100,72.87
2025-11-28,9:30:26.560021671,T,KO,,100,72.88
2025-11-28,9:30:26.560021671,T,KO,,150,72.88
2025-11-28,9:30:34.584513507,T,KO,,100,72.89
2025-11-28,9:30:34.584513507,T,KO,I,61,72.89
2025-11-28,9:30:34.584519486,T,KO,I,71,72.89
2025-11-28,9:30:34.584532058,T,KO,F I,29,72.89
2025-11-28,9:30:34.584534686,T,KO,F,100,72.89
2025-11-28,9:30:34.584538593,T,KO,F I,2,72.89
2025-11-28,9:30:34.584538593,T,KO,F,132,72.89
2025-11-28,9:30:34.614630213,T,KO,I,10,72.9
2025-11-28,9:30:35.989991861,T,KO,,100,72.91
2025-11-28,9:30:35.989991861,T,KO,I,17,72.92
2025-11-28,9:30:35.990003843,T,KO,,100,72.92
2025-11-28,9:30:44.899948703,T,KO,I,92,72.94
2025-11-28,9:30:45.021973389,T,KO,I,6,72.94
2025-11-28,9:30:45.022012506,T,KO,,107,72.94
2025-11-28,9:30:45.022015409,T,KO,,100,72.95
2025-11-28,9:30:45.022018449,T,KO,,270,72.95
2025-11-28,9:30:45.055202512,T,KO,I,17,72.93
2025-11-28,9:30:45.055205518,T,KO,,100,72.93
2025-11-28,9:30:45.055921104,T,KO,F,100,72.92
2025-11-28,9:30:45.055924174,T,KO,F,300,72.92
2025-11-28,9:30:45.055945177,T,KO,F I,1,72.92
2025-11-28,9:30:45.106639981,T,KO,F I,13,72.91
2025-11-28,9:30:58.963919623,T,KO,,100,72.92
2025-11-28,9:30:58.963919623,T,KO,I,90,72.92
2025-11-28,9:31:01.059344636,T,KO,I,8,72.91
2025-11-28,9:31:01.059346214,T,KO,,100,72.91
2025-11-28,9:31:01.059349231,T,KO,I,2,72.9
2025-11-28,9:31:01.060404776,T,KO,I,15,72.91
2025-11-28,9:31:01.922837788,T,KO,I,2,72.91
2025-11-28,9:31:01.922852844,T,KO,F I,98,72.91
2025-11-28,9:31:01.922873903,T,KO,I,1,72.91
2025-11-28,9:31:01.922876883,T,KO,I,1,72.91
2025-11-28,9:31:01.922879934,T,KO,I,98,72.91
2025-11-28,9:31:04.513345883,T,KO,,100,72.9
2025-11-28,9:31:04.513345883,T,KO,I,42,72.9
2025-11-28,9:31:04.513363772,T,KO,I,1,72.9
2025-11-28,9:31:04.513586811,T,KO,I,22,72.9
2025-11-28,9:31:04.513607366,T,KO,I,15,72.9
2025-11-28,9:31:04.513763661,T,KO,I,29,72.9
2025-11-28,9:31:04.514191120,T,KO,F I,5,72.89
2025-11-28,9:31:04.514193704,T,KO,F,100,72.89
2025-11-28,9:31:04.514840198,T,KO,F,100,72.89
2025-11-28,9:31:04.564064443,T,KO,,100,72.9
2025-11-28,9:31:04.564064443,T,KO,,100,72.9
2025-11-28,9:31:04.569218755,T,KO,,150,72.895
2025-11-28,9:31:04.569221739,T,KO,,200,72.895
2025-11-28,9:31:04.569278909,T,KO,,100,72.895
2025-11-28,9:31:05.668204157,T,KO,F I,30,72.9
2025-11-28,9:31:05.669791945,T,KO,F,100,72.9
2025-11-28,9:31:05.673199426,T,KO,F,100,72.89
2025-11-28,9:31:05.673202235,T,KO,F I,80,72.89
