DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-12-08,9:30:00.013505205,T,92.21,100,93.0,700,TGT
2025-12-08,9:30:00.534035410,T,92.21,100,92.98,100,TGT
2025-12-08,9:30:04.514834216,T,92.21,100,93.0,700,TGT
2025-12-08,9:30:04.525499566,T,92.21,100,92.98,100,TGT
2025-12-08,9:30:05.175733706,T,92.21,100,93.0,700,TGT
2025-12-08,9:30:12.824035050,T,92.21,100,93.0,700,TGT
2025-12-08,9:30:12.826165163,T,92.21,100,92.81,100,TGT
2025-12-08,9:30:12.826345612,T,92.21,100,92.81,200,TGT
2025-12-08,9:30:12.828310211,T,92.21,100,92.63,100,TGT
2025-12-08,9:30:12.828726310,T,92.21,100,92.63,200,TGT
2025-12-08,9:30:12.853349910,T,92.28,100,92.63,200,TGT
2025-12-08,9:30:12.882609966,T,92.28,100,92.63,100,TGT
2025-12-08,9:30:12.882609966,T,92.28,100,92.68,100,TGT
2025-12-08,9:30:12.883306332,T,92.43,100,92.68,100,TGT
2025-12-08,9:30:12.883321346,T,92.43,100,92.81,100,TGT
2025-12-08,9:30:12.913297720,T,92.28,100,92.81,100,TGT
2025-12-08,9:30:12.913337893,T,92.28,200,92.81,100,TGT
2025-12-08,9:30:13.114943202,T,92.31,100,92.81,100,TGT
2025-12-08,9:30:13.114973205,T,92.36,100,92.81,100,TGT
2025-12-08,9:30:13.124987105,T,92.28,200,92.81,100,TGT
2025-12-08,9:30:13.848440496,T,92.43,100,92.81,100,TGT
2025-12-08,9:30:14.342953727,T,92.55,200,92.81,100,TGT
2025-12-08,9:30:14.354040169,T,92.55,200,92.8,400,TGT
2025-12-08,9:30:15.591142197,T,92.55,200,92.8,300,TGT
2025-12-08,9:30:15.591182287,T,92.58,100,92.8,300,TGT
2025-12-08,9:30:15.611179860,T,92.55,200,92.8,300,TGT
2025-12-08,9:30:15.849582914,T,92.55,200,92.78,100,TGT
2025-12-08,9:30:15.969739098,T,92.58,100,92.78,100,TGT
2025-12-08,9:30:15.970059914,T,92.58,100,92.8,400,TGT
2025-12-08,9:30:15.970074964,T,92.61,100,92.8,400,TGT
2025-12-08,9:30:15.974530568,T,92.61,100,92.8,500,TGT
2025-12-08,9:30:15.974741074,T,92.61,100,92.8,400,TGT
2025-12-08,9:30:15.985040574,T,92.61,100,92.8,300,TGT
2025-12-08,9:30:15.990077570,T,92.55,200,92.8,300,TGT
2025-12-08,9:30:15.990498584,T,92.55,200,92.8,400,TGT
2025-12-08,9:30:16.890793424,T,92.55,200,92.8,300,TGT
2025-12-08,9:30:17.728544443,T,92.55,300,92.8,300,TGT
2025-12-08,9:30:18.109567226,T,92.55,200,92.8,300,TGT
2025-12-08,9:30:20.961265949,T,92.55,200,92.8,900,TGT
2025-12-08,9:30:27.052417643,T,92.55,200,92.8,600,TGT
2025-12-08,9:30:27.052417643,T,92.55,200,92.85,500,TGT
2025-12-08,9:30:27.052442620,T,92.7,100,92.85,500,TGT
2025-12-08,9:30:27.052442620,T,92.76,100,92.85,500,TGT
2025-12-08,9:30:27.052477716,T,92.7,100,92.85,500,TGT
2025-12-08,9:30:27.052487798,T,92.7,200,92.85,500,TGT
2025-12-08,9:30:27.052578015,T,92.7,200,92.85,600,TGT
2025-12-08,9:30:27.052708323,T,92.7,300,92.85,600,TGT
2025-12-08,9:30:27.052708323,T,92.7,300,92.76,100,TGT
2025-12-08,9:30:27.052728358,T,92.7,300,92.85,500,TGT
2025-12-08,9:30:27.058176347,T,92.7,200,92.85,500,TGT
2025-12-08,9:30:27.072720949,T,92.7,100,92.85,500,TGT
2025-12-08,9:30:27.072771013,T,92.57,100,92.85,500,TGT
2025-12-08,9:30:30.678040147,T,92.57,200,92.85,500,TGT
2025-12-08,9:30:31.128844173,T,92.62,100,92.85,500,TGT
2025-12-08,9:30:31.129290244,T,92.66,100,92.85,500,TGT
2025-12-08,9:30:31.129610992,T,92.62,100,92.85,500,TGT
2025-12-08,9:30:31.129856624,T,92.61,100,92.85,500,TGT
2025-12-08,9:30:31.129866547,T,92.66,100,92.85,500,TGT
2025-12-08,9:30:31.130197372,T,92.61,100,92.85,500,TGT
2025-12-08,9:30:31.138878113,T,92.57,200,92.85,500,TGT
2025-12-08,9:30:31.138898068,T,92.57,100,92.85,500,TGT
2025-12-08,9:30:31.179660188,T,92.55,200,92.85,500,TGT
2025-12-08,9:30:31.220236877,T,92.55,200,92.85,1100,TGT
2025-12-08,9:30:32.216781051,T,92.55,200,92.85,1300,TGT
2025-12-08,9:30:32.322683327,T,92.55,200,92.83,100,TGT
2025-12-08,9:30:32.322828641,T,92.55,200,92.83,700,TGT
2025-12-08,9:30:32.327319320,T,92.55,200,92.83,600,TGT
2025-12-08,9:30:38.197243731,T,92.5,100,92.83,600,TGT
2025-12-08,9:30:38.197243731,T,92.5,100,92.82,100,TGT
2025-12-08,9:30:38.197249042,T,92.5,100,92.82,200,TGT
2025-12-08,9:30:38.197254044,T,92.5,100,92.82,100,TGT
2025-12-08,9:30:38.197268811,T,92.5,100,92.66,100,TGT
2025-12-08,9:30:38.198241322,T,92.43,100,92.66,100,TGT
2025-12-08,9:30:38.198271206,T,92.43,100,92.57,100,TGT
2025-12-08,9:30:38.198296175,T,92.28,200,92.57,100,TGT
2025-12-08,9:30:38.198301259,T,92.28,100,92.57,100,TGT
2025-12-08,9:30:38.198341278,T,92.28,200,92.57,100,TGT
2025-12-08,9:30:38.198496665,T,92.28,200,92.57,200,TGT
2025-12-08,9:30:38.199083102,T,92.28,100,92.57,200,TGT
2025-12-08,9:30:38.199644484,T,92.28,100,92.57,100,TGT
2025-12-08,9:30:38.200406259,T,92.28,100,92.56,100,TGT
2025-12-08,9:30:38.200426266,T,92.28,100,92.57,100,TGT
2025-12-08,9:30:38.200676893,T,92.28,100,92.55,100,TGT
2025-12-08,9:30:38.201178134,T,92.28,100,92.5,100,TGT
2025-12-08,9:30:38.201734442,T,92.28,100,92.55,100,TGT
2025-12-08,9:30:38.202060171,T,92.28,100,92.49,100,TGT
2025-12-08,9:30:38.202080262,T,92.28,100,92.55,100,TGT
2025-12-08,9:30:38.202090659,T,92.28,100,92.5,100,TGT
2025-12-08,9:30:38.202105311,T,92.28,100,92.55,100,TGT
2025-12-08,9:30:38.202140415,T,92.28,100,92.49,100,TGT
2025-12-08,9:30:38.203092625,T,92.28,100,92.54,100,TGT
2025-12-08,9:30:38.211457536,T,92.28,100,92.56,100,TGT
2025-12-08,9:30:38.342589950,T,92.28,100,92.41,600,TGT
2025-12-08,9:30:38.342609983,T,92.25,600,92.41,600,TGT
2025-12-08,9:30:38.342625332,T,92.25,500,92.41,600,TGT
2025-12-08,9:30:39.032739292,T,92.25,500,92.41,500,TGT
2025-12-08,9:30:39.032779368,T,92.25,500,92.65,100,TGT
2025-12-08,9:30:39.032799434,T,92.39,100,92.65,100,TGT
2025-12-08,9:30:39.033250410,T,92.39,100,92.65,200,TGT
2025-12-08,9:30:39.033917002,T,92.25,600,92.65,200,TGT
2025-12-08,9:30:39.037565755,T,92.25,600,92.65,100,TGT
2025-12-08,9:30:39.041665492,T,92.25,500,92.65,100,TGT
2025-12-08,9:30:39.046101027,T,92.32,200,92.65,100,TGT
2025-12-08,9:30:39.137047795,T,92.32,200,92.82,100,TGT
2025-12-08,9:30:39.140456028,T,92.35,100,92.82,100,TGT
2025-12-08,9:30:39.551094200,T,92.35,300,92.82,100,TGT
2025-12-08,9:30:39.551204417,T,92.35,200,92.82,100,TGT
2025-12-08,9:30:43.063978191,T,92.35,300,92.82,100,TGT
2025-12-08,9:30:43.593880703,T,92.35,200,92.82,100,TGT
2025-12-08,9:30:43.807123617,T,92.36,200,92.82,100,TGT
2025-12-08,9:30:43.953818081,T,92.36,300,92.82,100,TGT
2025-12-08,9:30:44.364611881,T,92.36,200,92.82,100,TGT
2025-12-08,9:30:45.802467312,T,92.37,200,92.82,100,TGT
2025-12-08,9:30:45.802893418,T,92.37,300,92.82,100,TGT
2025-12-08,9:30:46.303115115,T,92.38,200,92.82,100,TGT
2025-12-08,9:30:46.363478930,T,92.38,300,92.82,100,TGT
2025-12-08,9:30:46.804574814,T,92.39,200,92.82,100,TGT
2025-12-08,9:30:46.810022835,T,92.39,300,92.82,100,TGT
2025-12-08,9:30:47.787135653,T,92.4,200,92.82,100,TGT
2025-12-08,9:30:47.816786368,T,92.4,300,92.82,100,TGT
2025-12-08,9:30:48.854012374,T,92.41,200,92.82,100,TGT
2025-12-08,9:30:48.855535999,T,92.41,300,92.82,100,TGT
2025-12-08,9:30:59.294651369,T,92.41,100,92.82,100,TGT
2025-12-08,9:30:59.294651369,T,92.25,500,92.82,100,TGT
2025-12-08,9:30:59.294671848,T,92.25,500,92.81,100,TGT
2025-12-08,9:30:59.294676169,T,92.25,500,92.47,100,TGT
2025-12-08,9:30:59.295758727,T,92.25,500,92.56,200,TGT
2025-12-08,9:30:59.295758727,T,92.25,500,92.49,100,TGT
2025-12-08,9:30:59.295778857,T,92.25,500,92.56,200,TGT
2025-12-08,9:30:59.295874067,T,92.25,500,92.56,100,TGT
2025-12-08,9:30:59.300164267,T,92.25,500,92.56,200,TGT
2025-12-08,9:30:59.302133922,T,92.25,500,92.56,100,TGT
2025-12-08,9:30:59.302234240,T,92.25,500,92.56,200,TGT
2025-12-08,9:30:59.302259222,T,92.25,500,92.49,100,TGT
2025-12-08,9:30:59.302399610,T,92.25,500,92.48,100,TGT
2025-12-08,9:30:59.302409939,T,92.25,500,92.49,100,TGT
2025-12-08,9:30:59.302625124,T,92.25,500,92.43,100,TGT
2025-12-08,9:30:59.317991761,T,92.25,500,92.56,100,TGT
2025-12-08,9:30:59.394924991,T,92.25,500,92.72,100,TGT
2025-12-08,9:30:59.394955074,T,92.25,500,92.77,100,TGT
2025-12-08,9:30:59.395020262,T,92.25,500,92.66,100,TGT
2025-12-08,9:30:59.544797019,T,92.25,500,92.78,100,TGT
2025-12-08,9:30:59.545067914,T,92.25,500,92.72,100,TGT
2025-12-08,9:30:59.545067914,T,92.25,500,92.66,100,TGT
2025-12-08,9:30:59.545072762,T,92.25,500,92.39,100,TGT
2025-12-08,9:30:59.545889648,T,92.25,100,92.39,100,TGT
2025-12-08,9:30:59.545894635,T,92.21,400,92.39,100,TGT
2025-12-08,9:30:59.545914713,T,92.21,400,92.28,100,TGT
2025-12-08,9:30:59.545985064,T,92.21,400,92.39,100,TGT
2025-12-08,9:30:59.546014930,T,92.22,100,92.39,100,TGT
2025-12-08,9:30:59.552405162,T,92.22,100,92.51,100,TGT
2025-12-08,9:30:59.862549018,T,92.22,100,92.66,100,TGT
2025-12-08,9:30:59.923794920,T,92.22,100,92.72,100,TGT
2025-12-08,9:30:59.924180832,T,92.22,100,92.78,100,TGT
2025-12-08,9:30:59.924481567,T,92.22,100,92.78,200,TGT
2025-12-08,9:30:59.982509890,T,92.22,100,92.78,100,TGT
2025-12-08,9:31:00.079641251,T,92.22,100,92.66,100,TGT
2025-12-08,9:31:03.752586696,T,92.22,100,92.66,200,TGT
2025-12-08,9:31:04.862516008,T,92.22,100,92.66,400,TGT
2025-12-08,9:31:04.934657825,T,92.22,100,92.66,300,TGT
2025-12-08,9:31:04.934662776,T,92.22,100,92.66,400,TGT
2025-12-08,9:31:04.941208462,T,92.22,100,92.66,300,TGT
2025-12-08,9:31:04.951477920,T,92.22,100,92.5,100,TGT
2025-12-08,9:31:04.978868114,T,92.21,300,92.5,100,TGT
2025-12-08,9:31:04.978888185,T,92.21,300,92.34,100,TGT
2025-12-08,9:31:04.979149134,T,92.21,300,92.32,100,TGT
