DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-12-29,9:30:00.081272647,T,98.15,100,99.85,100,TGT
2025-12-29,9:30:01.231392890,T,98.15,100,99.8,100,TGT
2025-12-29,9:30:01.231768818,T,98.15,100,99.8,200,TGT
2025-12-29,9:30:01.287496508,T,98.57,100,99.8,200,TGT
2025-12-29,9:30:01.298217030,T,98.57,100,99.8,100,TGT
2025-12-29,9:30:01.298227100,T,98.57,100,99.85,100,TGT
2025-12-29,9:30:01.298262199,T,98.57,100,99.55,200,TGT
2025-12-29,9:30:01.327406730,T,98.57,100,99.85,100,TGT
2025-12-29,9:30:01.327507110,T,98.57,100,99.51,200,TGT
2025-12-29,9:30:01.667752611,T,98.57,100,99.51,100,TGT
2025-12-29,9:30:01.667777580,T,98.57,100,99.95,200,TGT
2025-12-29,9:30:01.667797676,T,98.57,100,99.51,100,TGT
2025-12-29,9:30:01.667812722,T,98.57,100,99.95,200,TGT
2025-12-29,9:30:01.667837797,T,98.57,100,99.51,100,TGT
2025-12-29,9:30:01.770071312,T,98.57,100,99.95,200,TGT
2025-12-29,9:30:01.770116455,T,99.51,100,99.95,200,TGT
2025-12-29,9:30:01.770632646,T,98.57,100,99.95,200,TGT
2025-12-29,9:30:01.800563997,T,98.57,100,99.56,100,TGT
2025-12-29,9:30:01.939274511,T,98.57,100,99.95,200,TGT
2025-12-29,9:30:02.007000856,T,98.75,100,99.95,200,TGT
2025-12-29,9:30:02.020011931,T,98.75,100,99.6,100,TGT
2025-12-29,9:30:02.092479516,T,99.42,100,99.6,100,TGT
2025-12-29,9:30:02.092504557,T,98.75,100,99.6,100,TGT
2025-12-29,9:30:02.133246688,T,98.57,100,99.6,100,TGT
2025-12-29,9:30:02.208846762,T,98.75,100,99.6,100,TGT
2025-12-29,9:30:02.606644525,T,99.42,100,99.6,100,TGT
2025-12-29,9:30:02.614954315,T,98.75,100,99.6,100,TGT
2025-12-29,9:30:02.620246900,T,98.57,100,99.6,100,TGT
2025-12-29,9:30:02.620667950,T,98.75,100,99.6,100,TGT
2025-12-29,9:30:02.727332079,T,98.57,100,99.6,100,TGT
2025-12-29,9:30:03.220732505,T,98.76,100,99.6,100,TGT
2025-12-29,9:30:03.316420443,T,98.45,100,99.6,100,TGT
2025-12-29,9:30:03.316440514,T,98.45,100,99.52,100,TGT
2025-12-29,9:30:03.336438304,T,98.45,100,99.6,100,TGT
2025-12-29,9:30:03.593254902,T,99.33,100,99.6,100,TGT
2025-12-29,9:30:03.684732831,T,98.76,100,99.6,100,TGT
2025-12-29,9:30:03.685619936,T,99.33,100,99.6,100,TGT
2025-12-29,9:30:04.352934716,T,99.33,100,99.6,200,TGT
2025-12-29,9:30:04.843403086,T,99.33,100,99.52,100,TGT
2025-12-29,9:30:05.020951010,T,99.33,100,99.49,100,TGT
2025-12-29,9:30:05.140866791,T,99.0,100,99.49,100,TGT
2025-12-29,9:30:05.140871803,T,99.33,100,99.49,100,TGT
2025-12-29,9:30:05.140886808,T,99.25,100,99.49,100,TGT
2025-12-29,9:30:05.140886808,T,99.25,100,99.45,100,TGT
2025-12-29,9:30:05.140911920,T,99.0,100,99.45,100,TGT
2025-12-29,9:30:05.160884426,T,99.0,100,99.49,100,TGT
2025-12-29,9:30:05.511098833,T,99.0,100,99.44,100,TGT
2025-12-29,9:30:06.240972512,T,99.18,100,99.44,100,TGT
2025-12-29,9:30:06.381667717,T,99.24,100,99.44,100,TGT
2025-12-29,9:30:06.381697824,T,99.18,100,99.44,100,TGT
2025-12-29,9:30:07.323306223,T,99.0,100,99.44,100,TGT
2025-12-29,9:30:07.324995142,T,99.31,200,99.44,100,TGT
2025-12-29,9:30:08.124990960,T,99.31,200,99.49,100,TGT
2025-12-29,9:30:08.239533876,T,99.31,300,99.49,100,TGT
2025-12-29,9:30:08.239553903,T,99.31,200,99.49,100,TGT
2025-12-29,9:30:08.239604090,T,99.31,200,99.52,100,TGT
2025-12-29,9:30:08.239609037,T,99.31,200,99.49,100,TGT
2025-12-29,9:30:08.239624096,T,99.44,100,99.49,100,TGT
2025-12-29,9:30:08.239624096,T,99.44,100,99.52,100,TGT
2025-12-29,9:30:08.239629513,T,99.44,100,99.49,100,TGT
2025-12-29,9:30:08.239634092,T,99.44,100,99.52,100,TGT
2025-12-29,9:30:08.239644183,T,99.44,100,99.5,100,TGT
2025-12-29,9:30:08.239654179,T,99.31,200,99.5,100,TGT
2025-12-29,9:30:08.239679267,T,99.31,200,99.52,100,TGT
2025-12-29,9:30:08.239754430,T,99.42,100,99.52,100,TGT
2025-12-29,9:30:08.240130340,T,99.42,100,99.6,200,TGT
2025-12-29,9:30:08.259757004,T,99.31,200,99.6,200,TGT
2025-12-29,9:30:08.412024795,T,99.34,100,99.6,200,TGT
2025-12-29,9:30:09.020434100,T,99.34,200,99.6,200,TGT
2025-12-29,9:30:10.036168785,T,99.34,100,99.6,200,TGT
2025-12-29,9:30:10.252875033,T,99.0,200,99.6,200,TGT
2025-12-29,9:30:10.452866455,T,99.17,100,99.6,200,TGT
2025-12-29,9:30:10.565965950,T,99.0,200,99.6,200,TGT
2025-12-29,9:30:10.569273777,T,99.17,100,99.6,200,TGT
2025-12-29,9:30:10.663212576,T,99.18,100,99.6,200,TGT
2025-12-29,9:30:11.083859700,T,99.18,100,99.6,100,TGT
2025-12-29,9:30:11.083894877,T,99.18,100,99.5,100,TGT
2025-12-29,9:30:13.348866125,T,99.18,100,99.5,200,TGT
2025-12-29,9:30:18.937875751,T,99.24,100,99.5,200,TGT
2025-12-29,9:30:18.937900808,T,99.18,100,99.5,200,TGT
2025-12-29,9:30:21.521886807,T,99.24,100,99.5,200,TGT
2025-12-29,9:30:21.521886807,T,99.25,100,99.5,200,TGT
2025-12-29,9:30:21.521906816,T,99.24,100,99.5,200,TGT
2025-12-29,9:30:21.521911844,T,99.25,100,99.5,200,TGT
2025-12-29,9:30:21.523536061,T,99.25,100,99.5,100,TGT
2025-12-29,9:30:21.523536061,T,99.25,100,99.8,100,TGT
2025-12-29,9:30:21.523555768,T,99.5,100,99.8,100,TGT
2025-12-29,9:30:21.523635944,T,99.5,100,99.88,300,TGT
2025-12-29,9:30:21.523656035,T,99.51,100,99.88,300,TGT
2025-12-29,9:30:21.523741173,T,99.52,100,99.88,300,TGT
2025-12-29,9:30:21.523761310,T,99.52,200,99.88,300,TGT
2025-12-29,9:30:21.523876500,T,99.52,200,99.56,400,TGT
2025-12-29,9:30:21.524162368,T,99.52,100,99.56,400,TGT
2025-12-29,9:30:21.524167411,T,99.51,100,99.56,400,TGT
2025-12-29,9:30:21.524187713,T,99.25,100,99.56,400,TGT
2025-12-29,9:30:21.524192321,T,99.25,100,99.88,300,TGT
2025-12-29,9:30:21.524217484,T,99.25,100,99.51,400,TGT
2025-12-29,9:30:21.524247382,T,99.25,100,99.51,300,TGT
2025-12-29,9:30:21.524252407,T,99.25,100,99.51,200,TGT
2025-12-29,9:30:21.524257411,T,99.25,100,99.51,100,TGT
2025-12-29,9:30:21.524267443,T,99.25,100,99.88,300,TGT
