DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-11-17,9:30:00.016812120,T,89.51,100,90.1,100,TGT
2025-11-17,9:30:00.415301548,T,89.5,1000,90.1,100,TGT
2025-11-17,9:30:00.416729922,T,89.5,1000,89.9,100,TGT
2025-11-17,9:30:00.416764958,T,89.5,1000,89.89,100,TGT
2025-11-17,9:30:00.435384375,T,89.5,1000,89.99,100,TGT
2025-11-17,9:30:00.435419402,T,89.5,1000,90.1,100,TGT
2025-11-17,9:30:01.144399012,T,89.5,1000,90.1,100,TGT
2025-11-17,9:30:01.145952338,T,89.5,800,90.1,100,TGT
2025-11-17,9:30:01.145967373,T,89.5,500,90.1,100,TGT
2025-11-17,9:30:01.145982341,T,89.5,500,89.99,100,TGT
2025-11-17,9:30:01.145987362,T,89.5,500,89.7,100,TGT
2025-11-17,9:30:01.146182792,T,89.39,5000,89.7,100,TGT
2025-11-17,9:30:01.146273048,T,89.39,5000,89.6,100,TGT
2025-11-17,9:30:01.147566093,T,89.39,5000,89.66,100,TGT
2025-11-17,9:30:01.148037268,T,89.39,5000,89.7,100,TGT
2025-11-17,9:30:01.148573587,T,89.39,5000,89.66,100,TGT
2025-11-17,9:30:01.148588568,T,89.39,4400,89.66,100,TGT
2025-11-17,9:30:01.148693795,T,89.39,4400,89.65,100,TGT
2025-11-17,9:30:01.148728884,T,89.39,4400,89.53,100,TGT
2025-11-17,9:30:01.149134892,T,89.39,4500,89.53,100,TGT
2025-11-17,9:30:01.150548254,T,89.39,4400,89.53,100,TGT
2025-11-17,9:30:01.153946651,T,89.39,3600,89.53,100,TGT
2025-11-17,9:30:01.153981377,T,89.39,100,89.53,100,TGT
2025-11-17,9:30:01.153981377,T,89.0,200,89.53,100,TGT
2025-11-17,9:30:01.153991434,T,89.39,5000,89.53,100,TGT
2025-11-17,9:30:01.154001525,T,89.39,5000,89.5,100,TGT
2025-11-17,9:30:01.154006496,T,89.39,5000,89.45,100,TGT
2025-11-17,9:30:01.154988785,T,89.39,4900,89.45,100,TGT
2025-11-17,9:30:01.155008874,T,89.39,2900,89.45,100,TGT
2025-11-17,9:30:01.155008874,T,89.39,800,89.45,100,TGT
2025-11-17,9:30:01.155013958,T,89.0,200,89.45,100,TGT
2025-11-17,9:30:01.155028942,T,89.39,5000,89.45,100,TGT
2025-11-17,9:30:01.155038943,T,89.39,5000,89.42,100,TGT
2025-11-17,9:30:01.155038943,T,89.39,4900,89.42,100,TGT
2025-11-17,9:30:01.155059010,T,89.39,4800,89.42,100,TGT
2025-11-17,9:30:01.155074067,T,89.39,4800,89.44,100,TGT
2025-11-17,9:30:01.155089059,T,89.39,4800,89.45,100,TGT
2025-11-17,9:30:01.155229412,T,89.39,4800,89.45,200,TGT
2025-11-17,9:30:01.155349658,T,89.39,4800,89.45,100,TGT
2025-11-17,9:30:01.155690532,T,89.39,4900,89.45,100,TGT
2025-11-17,9:30:01.155710596,T,89.39,4800,89.45,100,TGT
2025-11-17,9:30:01.155845901,T,89.39,4900,89.45,100,TGT
2025-11-17,9:30:01.157549932,T,89.39,4800,89.45,100,TGT
2025-11-17,9:30:01.157549932,T,89.39,4400,89.45,100,TGT
2025-11-17,9:30:01.157584980,T,89.39,4400,89.45,200,TGT
2025-11-17,9:30:01.157700304,T,89.39,4400,89.45,100,TGT
2025-11-17,9:30:01.159449587,T,89.39,4400,89.5,100,TGT
2025-11-17,9:30:01.169012238,T,89.39,4300,89.5,100,TGT
2025-11-17,9:30:01.169172674,T,89.39,3800,89.5,100,TGT
2025-11-17,9:30:01.171643553,T,89.39,3800,89.5,200,TGT
2025-11-17,9:30:01.172049601,T,89.39,3800,89.49,100,TGT
2025-11-17,9:30:01.172174817,T,89.39,3900,89.49,100,TGT
2025-11-17,9:30:01.172661004,T,89.39,3800,89.49,100,TGT
2025-11-17,9:30:01.172901507,T,89.39,3800,89.5,200,TGT
2025-11-17,9:30:01.172941561,T,89.39,3900,89.5,200,TGT
2025-11-17,9:30:01.173452944,T,89.39,3800,89.5,200,TGT
2025-11-17,9:30:01.173668322,T,89.39,3900,89.5,200,TGT
2025-11-17,9:30:01.174004099,T,89.39,3900,89.5,100,TGT
2025-11-17,9:30:01.174770959,T,89.39,3800,89.5,100,TGT
2025-11-17,9:30:01.175257086,T,89.39,3900,89.5,100,TGT
2025-11-17,9:30:01.175838475,T,89.39,3800,89.5,100,TGT
2025-11-17,9:30:01.182003159,T,89.39,3800,89.52,100,TGT
2025-11-17,9:30:01.182053256,T,89.39,3800,89.7,100,TGT
2025-11-17,9:30:01.183020587,T,89.39,3800,89.7,200,TGT
2025-11-17,9:30:01.183090780,T,89.39,3900,89.7,200,TGT
