DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-12-23,9:30:01.267339466,T,94.97,100,95.81,200,TGT
2025-12-23,9:30:01.287692924,T,94.97,100,95.31,100,TGT
2025-12-23,9:30:01.371633119,T,95.0,1000,95.31,100,TGT
2025-12-23,9:30:02.851889319,T,95.0,1000,95.5,100,TGT
2025-12-23,9:30:02.851934465,T,95.0,1100,95.5,100,TGT
2025-12-23,9:30:02.853222563,T,95.0,1100,95.81,200,TGT
2025-12-23,9:30:02.929774901,T,95.27,100,95.81,200,TGT
2025-12-23,9:30:02.930095657,T,95.0,1100,95.81,200,TGT
2025-12-23,9:30:02.930205952,T,95.27,100,95.81,200,TGT
2025-12-23,9:30:02.940229791,T,95.0,1100,95.81,200,TGT
2025-12-23,9:30:02.940981570,T,95.27,100,95.81,200,TGT
2025-12-23,9:30:02.941407600,T,95.27,200,95.81,200,TGT
2025-12-23,9:30:02.949682325,T,95.27,100,95.81,200,TGT
2025-12-23,9:30:03.350151310,T,95.0,1100,95.81,200,TGT
2025-12-23,9:30:04.609165853,T,95.15,100,95.81,200,TGT
2025-12-23,9:30:05.172898760,T,95.28,100,95.81,200,TGT
2025-12-23,9:30:05.173274682,T,95.15,100,95.81,200,TGT
2025-12-23,9:30:05.192695970,T,95.24,100,95.81,200,TGT
2025-12-23,9:30:05.354235814,T,95.24,100,95.75,100,TGT
2025-12-23,9:30:10.398658321,T,95.24,100,95.53,100,TGT
2025-12-23,9:30:13.044045592,T,95.19,100,95.53,100,TGT
2025-12-23,9:30:24.165290229,T,95.19,100,95.5,100,TGT
2025-12-23,9:30:24.165315311,T,95.19,100,95.53,100,TGT
2025-12-23,9:30:24.165335318,T,95.19,100,95.5,100,TGT
2025-12-23,9:30:24.170572842,T,95.19,100,95.53,100,TGT
2025-12-23,9:30:24.942296359,T,95.0,1100,95.53,100,TGT
2025-12-23,9:30:24.942331488,T,95.15,100,95.53,100,TGT
2025-12-23,9:30:26.981479530,T,95.15,100,95.44,100,TGT
2025-12-23,9:30:26.981905529,T,95.15,100,95.44,200,TGT
2025-12-23,9:30:26.981915479,T,95.15,100,95.44,300,TGT
2025-12-23,9:30:27.770063196,T,95.15,100,95.22,300,TGT
2025-12-23,9:30:27.770308773,T,95.15,100,95.44,100,TGT
2025-12-23,9:30:27.770308773,T,95.15,100,95.21,100,TGT
2025-12-23,9:30:27.770324184,T,95.15,100,95.28,100,TGT
2025-12-23,9:30:27.770328734,T,95.15,100,95.33,100,TGT
2025-12-23,9:30:27.770363883,T,95.15,100,95.44,100,TGT
2025-12-23,9:30:27.770544294,T,95.15,100,95.2,100,TGT
2025-12-23,9:30:27.770624547,T,95.15,100,95.44,100,TGT
2025-12-23,9:30:27.770749841,T,95.15,100,95.28,100,TGT
2025-12-23,9:30:27.790020674,T,95.15,100,95.44,100,TGT
2025-12-23,9:30:27.821600947,T,95.15,100,95.44,200,TGT
2025-12-23,9:30:27.821610939,T,95.15,100,95.44,300,TGT
2025-12-23,9:30:31.608898602,T,95.15,100,95.44,200,TGT
2025-12-23,9:30:31.609334987,T,95.16,100,95.44,200,TGT
2025-12-23,9:30:31.609460032,T,95.15,100,95.44,200,TGT
2025-12-23,9:30:31.609485079,T,95.15,100,95.44,300,TGT
2025-12-23,9:30:31.609485079,T,95.15,100,95.44,200,TGT
2025-12-23,9:30:31.609495494,T,95.0,1100,95.44,200,TGT
2025-12-23,9:30:31.609500203,T,95.0,1100,95.44,300,TGT
2025-12-23,9:30:31.609505461,T,95.0,1100,95.32,100,TGT
2025-12-23,9:30:31.609505461,T,95.0,1100,95.3,100,TGT
2025-12-23,9:30:31.609520218,T,95.0,1100,95.2,100,TGT
2025-12-23,9:30:31.609745655,T,95.1,100,95.2,100,TGT
2025-12-23,9:30:31.609785721,T,95.1,200,95.2,100,TGT
2025-12-23,9:30:31.609835945,T,95.15,100,95.2,100,TGT
2025-12-23,9:30:31.609840860,T,95.15,200,95.2,100,TGT
2025-12-23,9:30:31.609850894,T,95.15,100,95.2,100,TGT
2025-12-23,9:30:31.609875973,T,95.0,1100,95.2,100,TGT
2025-12-23,9:30:31.609911072,T,95.15,100,95.2,100,TGT
2025-12-23,9:30:31.609921086,T,95.0,1100,95.2,100,TGT
2025-12-23,9:30:31.609941139,T,95.0,1100,95.19,100,TGT
2025-12-23,9:30:31.610006344,T,95.0,1100,95.2,100,TGT
2025-12-23,9:30:31.610076501,T,95.0,1100,95.27,100,TGT
2025-12-23,9:30:31.610121592,T,95.14,200,95.27,100,TGT
2025-12-23,9:30:31.610166733,T,95.14,300,95.27,100,TGT
2025-12-23,9:30:31.610216834,T,95.14,500,95.27,100,TGT
2025-12-23,9:30:31.610257071,T,95.14,500,95.26,100,TGT
2025-12-23,9:30:31.610276912,T,95.14,500,95.24,100,TGT
2025-12-23,9:30:31.610297003,T,95.14,500,95.26,100,TGT
2025-12-23,9:30:31.610312153,T,95.14,300,95.26,100,TGT
2025-12-23,9:30:31.610312153,T,95.14,200,95.26,100,TGT
2025-12-23,9:30:31.610321994,T,95.0,1100,95.26,100,TGT
2025-12-23,9:30:31.610357102,T,95.17,500,95.26,100,TGT
2025-12-23,9:30:31.610382158,T,95.17,600,95.26,100,TGT
2025-12-23,9:30:31.610387202,T,95.17,700,95.26,100,TGT
2025-12-23,9:30:31.610492505,T,95.17,700,95.2,100,TGT
2025-12-23,9:30:31.610517470,T,95.17,600,95.2,100,TGT
2025-12-23,9:30:31.610517470,T,95.17,100,95.2,100,TGT
2025-12-23,9:30:31.610522511,T,95.1,100,95.2,100,TGT
2025-12-23,9:30:31.610522511,T,95.0,1100,95.2,100,TGT
2025-12-23,9:30:31.610522511,T,95.0,1100,95.27,100,TGT
2025-12-23,9:30:31.610527568,T,95.0,1100,95.26,100,TGT
2025-12-23,9:30:31.610537697,T,95.0,1100,95.19,100,TGT
2025-12-23,9:30:31.610542627,T,95.16,100,95.19,100,TGT
2025-12-23,9:30:31.610798140,T,95.16,200,95.19,100,TGT
2025-12-23,9:30:31.610858328,T,95.16,200,95.27,100,TGT
2025-12-23,9:30:31.610873415,T,95.19,100,95.27,100,TGT
2025-12-23,9:30:31.610988643,T,95.16,100,95.27,100,TGT
2025-12-23,9:30:31.611008655,T,95.16,100,95.23,100,TGT
2025-12-23,9:30:31.611103929,T,95.0,1100,95.23,100,TGT
2025-12-23,9:30:31.612782909,T,95.0,1100,95.27,100,TGT
2025-12-23,9:30:31.612787941,T,95.0,1100,95.26,100,TGT
2025-12-23,9:30:31.619759587,T,95.0,1100,95.3,100,TGT
2025-12-23,9:30:31.629998933,T,95.0,1100,95.39,100,TGT
2025-12-23,9:30:31.630019008,T,95.0,1100,95.44,100,TGT
2025-12-23,9:30:31.735946420,T,95.0,1100,95.44,200,TGT
2025-12-23,9:30:41.878970671,T,95.0,1100,95.44,100,TGT
2025-12-23,9:30:57.298961436,T,95.0,1000,95.44,100,TGT
2025-12-23,9:30:57.298986838,T,95.0,1000,95.44,200,TGT
2025-12-23,9:30:57.298986838,T,95.0,1000,95.43,100,TGT
2025-12-23,9:30:57.298992043,T,95.0,1000,95.28,100,TGT
2025-12-23,9:30:57.299166884,T,95.0,1000,95.28,200,TGT
2025-12-23,9:30:57.299372419,T,95.0,1000,95.26,100,TGT
2025-12-23,9:30:57.303612477,T,95.0,1000,95.28,200,TGT
2025-12-23,9:30:57.309120564,T,95.0,1000,95.28,100,TGT
2025-12-23,9:30:57.348464363,T,95.0,1000,95.43,100,TGT
2025-12-23,9:30:57.352694379,T,95.0,1000,95.43,200,TGT
2025-12-23,9:30:57.352694379,T,95.0,1000,95.43,300,TGT
2025-12-23,9:30:57.399115075,T,95.0,1000,95.43,200,TGT
2025-12-23,9:30:57.548901909,T,95.0,1000,95.43,300,TGT
2025-12-23,9:30:59.008484152,T,95.0,1200,95.43,300,TGT
2025-12-23,9:31:00.002797886,T,95.02,200,95.43,300,TGT
2025-12-23,9:31:00.012806789,T,95.0,1000,95.43,300,TGT
2025-12-23,9:31:00.503706244,T,95.03,200,95.43,300,TGT
2025-12-23,9:31:00.504969329,T,95.0,1000,95.43,300,TGT
2025-12-23,9:31:01.014603598,T,95.03,200,95.43,300,TGT
2025-12-23,9:31:01.014773924,T,95.03,200,95.43,500,TGT
2025-12-23,9:31:01.015024529,T,95.03,200,95.43,400,TGT
2025-12-23,9:31:01.015059716,T,95.0,1000,95.43,400,TGT
2025-12-23,9:31:01.024617424,T,95.0,1000,95.43,200,TGT
2025-12-23,9:31:01.525505808,T,95.04,200,95.43,200,TGT
2025-12-23,9:31:01.526763815,T,95.0,1000,95.43,200,TGT
2025-12-23,9:31:02.037239970,T,95.04,200,95.43,200,TGT
2025-12-23,9:31:02.038503038,T,95.0,1000,95.43,200,TGT
2025-12-23,9:31:02.543235509,T,95.04,200,95.43,200,TGT
2025-12-23,9:31:02.544488456,T,95.0,1000,95.43,200,TGT
2025-12-23,9:31:02.544528506,T,95.0,1000,95.43,400,TGT
2025-12-23,9:31:02.553249281,T,95.0,1000,95.43,200,TGT
2025-12-23,9:31:02.940446864,T,95.0,1000,95.43,300,TGT
2025-12-23,9:31:02.940446864,T,95.0,1000,95.24,100,TGT
2025-12-23,9:31:02.940487040,T,95.0,1000,95.43,300,TGT
2025-12-23,9:31:02.940487040,T,95.0,1000,95.43,200,TGT
2025-12-23,9:31:02.940496886,T,95.0,1000,95.36,100,TGT
2025-12-23,9:31:02.940501867,T,94.91,200,95.36,100,TGT
2025-12-23,9:31:02.940501867,T,94.91,200,95.23,100,TGT
2025-12-23,9:31:02.940522588,T,94.91,200,95.07,100,TGT
2025-12-23,9:31:02.940526986,T,94.91,200,95.02,100,TGT
2025-12-23,9:31:02.940552449,T,94.91,200,95.07,100,TGT
2025-12-23,9:31:02.940577153,T,94.96,100,95.07,100,TGT
2025-12-23,9:31:02.941504312,T,94.75,200,95.07,100,TGT
2025-12-23,9:31:02.941519298,T,94.75,100,95.07,100,TGT
2025-12-23,9:31:02.942657051,T,94.91,100,95.07,100,TGT
2025-12-23,9:31:02.948145083,T,94.91,100,95.23,100,TGT
2025-12-23,9:31:02.950656105,T,94.91,100,95.24,200,TGT
2025-12-23,9:31:02.950656105,T,94.91,100,95.24,100,TGT
2025-12-23,9:31:02.950886653,T,94.91,100,95.43,100,TGT
2025-12-23,9:31:02.950896650,T,94.91,100,95.42,100,TGT
2025-12-23,9:31:02.950911774,T,94.91,100,95.43,100,TGT
2025-12-23,9:31:02.950946852,T,94.91,100,95.42,100,TGT
2025-12-23,9:31:02.961291490,T,94.91,100,95.42,200,TGT
2025-12-23,9:31:02.961557051,T,94.91,100,95.42,300,TGT
2025-12-23,9:31:02.966123004,T,94.91,100,95.42,200,TGT
2025-12-23,9:31:02.982176176,T,94.91,100,95.42,300,TGT
2025-12-23,9:31:03.161147556,T,94.94,100,95.42,300,TGT
2025-12-23,9:31:04.184069431,T,94.97,200,95.42,300,TGT
2025-12-23,9:31:04.194093376,T,94.94,100,95.42,300,TGT
2025-12-23,9:31:04.194108400,T,94.94,100,95.41,200,TGT
2025-12-23,9:31:04.204122229,T,94.94,100,95.48,200,TGT
2025-12-23,9:31:05.859776687,T,94.96,200,95.48,200,TGT
2025-12-23,9:31:05.869790622,T,94.94,100,95.48,200,TGT
2025-12-23,9:31:05.869805594,T,94.94,100,95.41,200,TGT
2025-12-23,9:31:05.869855688,T,94.94,100,95.41,300,TGT
2025-12-23,9:31:05.870076155,T,94.94,100,95.41,400,TGT
2025-12-23,9:31:05.870231535,T,94.94,100,95.41,500,TGT
2025-12-23,9:31:05.879819416,T,94.94,100,95.41,300,TGT
2025-12-23,9:31:07.522502898,T,95.0,200,95.41,300,TGT
2025-12-23,9:31:07.532511741,T,94.94,100,95.41,300,TGT
2025-12-23,9:31:09.188125925,T,94.99,200,95.41,300,TGT
2025-12-23,9:31:09.198144822,T,94.94,100,95.41,300,TGT
2025-12-23,9:31:10.854721097,T,94.99,200,95.41,300,TGT
2025-12-23,9:31:10.864735045,T,94.94,100,95.41,300,TGT
2025-12-23,9:31:12.520825463,T,94.98,200,95.41,300,TGT
2025-12-23,9:31:12.530839306,T,94.94,100,95.41,300,TGT
2025-12-23,9:31:12.530879415,T,94.94,100,95.41,500,TGT
2025-12-23,9:31:12.540893213,T,94.94,100,95.41,300,TGT
2025-12-23,9:31:12.641011794,T,94.94,100,95.41,200,TGT
2025-12-23,9:31:14.188438358,T,95.0,200,95.41,200,TGT
2025-12-23,9:31:14.198452283,T,94.94,100,95.41,200,TGT
2025-12-23,9:31:15.861188464,T,94.99,200,95.41,200,TGT
2025-12-23,9:31:15.871202284,T,94.94,100,95.41,200,TGT
2025-12-23,9:31:17.118137822,T,94.95,100,95.41,200,TGT
2025-12-23,9:31:17.522135376,T,95.0,200,95.41,200,TGT
2025-12-23,9:31:17.532144162,T,94.95,100,95.41,200,TGT
2025-12-23,9:31:17.532189375,T,94.95,100,95.41,400,TGT
2025-12-23,9:31:17.542203171,T,94.95,100,95.41,200,TGT
2025-12-23,9:31:19.193011158,T,94.99,200,95.41,200,TGT
2025-12-23,9:31:19.203020002,T,94.95,100,95.41,200,TGT
2025-12-23,9:31:19.203030017,T,94.95,100,95.41,400,TGT
2025-12-23,9:31:19.213048945,T,94.95,100,95.41,200,TGT
2025-12-23,9:31:20.856574075,T,94.99,200,95.41,200,TGT
2025-12-23,9:31:20.866587910,T,94.95,100,95.41,200,TGT
2025-12-23,9:31:20.866602973,T,94.95,100,95.41,400,TGT
2025-12-23,9:31:20.876616857,T,94.95,100,95.41,200,TGT
2025-12-23,9:31:21.215409936,T,94.9,200,95.41,200,TGT
2025-12-23,9:31:21.215429135,T,94.9,200,95.17,100,TGT
2025-12-23,9:31:21.215529370,T,94.9,200,95.15,100,TGT
2025-12-23,9:31:21.215749871,T,94.9,200,95.11,100,TGT
2025-12-23,9:31:21.217078003,T,94.9,200,95.11,200,TGT
2025-12-23,9:31:21.217138209,T,94.9,200,95.1,100,TGT
2025-12-23,9:31:21.218105539,T,94.75,100,95.1,100,TGT
2025-12-23,9:31:21.218125526,T,94.75,100,95.11,200,TGT
2025-12-23,9:31:21.225753722,T,94.75,100,95.11,100,TGT
2025-12-23,9:31:21.225778764,T,94.75,100,95.14,100,TGT
2025-12-23,9:31:21.312570637,T,94.75,100,95.17,200,TGT
2025-12-23,9:31:21.312570637,T,94.75,100,95.17,100,TGT
2025-12-23,9:31:21.315622873,T,94.75,100,95.3,100,TGT
2025-12-23,9:31:21.315652909,T,94.75,100,95.35,100,TGT
2025-12-23,9:31:21.315652909,T,94.75,100,95.36,100,TGT
2025-12-23,9:31:21.379319674,T,94.75,100,95.42,100,TGT
2025-12-23,9:31:21.391373294,T,94.75,100,95.41,200,TGT
2025-12-23,9:31:21.391403441,T,94.75,100,95.41,300,TGT
2025-12-23,9:31:21.391639015,T,94.75,100,95.41,400,TGT
2025-12-23,9:31:21.811719719,T,94.75,100,95.41,300,TGT
2025-12-23,9:31:21.811784917,T,94.75,100,95.41,400,TGT
2025-12-23,9:31:21.811784917,T,94.75,100,95.41,200,TGT
2025-12-23,9:31:21.811789867,T,94.75,100,95.41,100,TGT
2025-12-23,9:31:21.826389669,T,94.75,100,95.48,300,TGT
2025-12-23,9:31:21.826419776,T,94.75,100,95.48,200,TGT
2025-12-23,9:31:24.325362961,T,94.75,100,95.34,200,TGT
2025-12-23,9:31:24.325403112,T,94.75,100,95.34,300,TGT
2025-12-23,9:31:24.325633612,T,94.75,100,95.34,400,TGT
2025-12-23,9:31:24.325788987,T,94.75,100,95.34,500,TGT
2025-12-23,9:31:25.491566337,T,94.75,100,95.34,400,TGT
2025-12-23,9:31:25.861507596,T,94.75,100,95.34,200,TGT
2025-12-23,9:31:25.861552773,T,94.95,200,95.34,200,TGT
2025-12-23,9:31:25.871566568,T,94.78,200,95.34,200,TGT
2025-12-23,9:31:25.871581648,T,94.78,200,95.32,200,TGT
2025-12-23,9:31:25.872864632,T,94.78,200,95.32,300,TGT
2025-12-23,9:31:25.881590508,T,94.78,200,95.32,100,TGT
2025-12-23,9:31:26.939154965,T,94.78,200,95.23,100,TGT
2025-12-23,9:31:26.939796465,T,94.78,200,95.23,200,TGT
2025-12-23,9:31:26.943420141,T,94.78,200,95.23,300,TGT
2025-12-23,9:31:28.152215020,T,94.78,200,95.19,100,TGT
2025-12-23,9:31:28.164379002,T,94.9,200,95.19,100,TGT
2025-12-23,9:31:32.195342201,T,94.9,200,95.19,200,TGT
2025-12-23,9:31:33.495249030,T,94.9,200,95.19,300,TGT
2025-12-23,9:31:33.502466366,T,94.78,200,95.19,300,TGT
2025-12-23,9:31:35.616046677,T,94.78,200,95.18,100,TGT
2025-12-23,9:31:35.616051620,T,94.78,200,95.15,100,TGT
2025-12-23,9:31:35.616066706,T,94.78,200,95.18,100,TGT
2025-12-23,9:31:35.616091720,T,94.78,200,95.05,100,TGT
2025-12-23,9:31:35.623099053,T,94.78,200,95.18,100,TGT
2025-12-23,9:31:35.623885328,T,94.87,200,95.18,100,TGT
2025-12-23,9:31:35.716049843,T,94.87,200,95.19,200,TGT
2025-12-23,9:31:35.769827962,T,94.87,200,95.18,100,TGT
2025-12-23,9:31:36.818215562,T,94.87,200,95.18,200,TGT
2025-12-23,9:31:36.929726295,T,94.87,200,95.18,100,TGT
2025-12-23,9:31:37.555627380,T,94.87,200,95.18,200,TGT
2025-12-23,9:31:38.043153774,T,94.78,200,95.18,200,TGT
2025-12-23,9:31:38.056194820,T,94.86,200,95.18,200,TGT
2025-12-23,9:31:44.254155596,T,94.88,200,95.18,200,TGT
2025-12-23,9:31:44.257528682,T,94.78,200,95.18,200,TGT
2025-12-23,9:31:44.272950425,T,94.78,200,95.18,100,TGT
2025-12-23,9:31:44.273371356,T,94.78,200,95.18,200,TGT
2025-12-23,9:31:44.273406506,T,94.78,200,95.04,100,TGT
2025-12-23,9:31:44.273466605,T,94.78,200,95.18,100,TGT
2025-12-23,9:31:44.273526761,T,94.78,200,95.24,100,TGT
2025-12-23,9:31:44.273541751,T,94.78,200,95.18,100,TGT
2025-12-23,9:31:44.273556829,T,94.78,200,95.24,100,TGT
2025-12-23,9:31:44.273702127,T,94.78,200,95.18,100,TGT
2025-12-23,9:31:44.273712172,T,94.78,200,95.24,100,TGT
2025-12-23,9:31:44.273732279,T,94.78,200,95.03,100,TGT
2025-12-23,9:31:44.273832770,T,94.78,200,95.01,100,TGT
2025-12-23,9:31:44.274047961,T,94.78,200,94.92,100,TGT
2025-12-23,9:31:44.274083037,T,94.75,100,94.92,100,TGT
2025-12-23,9:31:44.274098114,T,94.75,100,95.01,100,TGT
2025-12-23,9:31:44.679764488,T,94.75,100,95.38,300,TGT
2025-12-23,9:31:44.682205312,T,94.75,100,95.38,200,TGT
2025-12-23,9:31:44.757304231,T,94.75,100,95.18,100,TGT
2025-12-23,9:31:44.757574935,T,94.75,100,95.18,200,TGT
2025-12-23,9:31:44.833871591,T,94.75,100,95.18,100,TGT
2025-12-23,9:31:44.840557589,T,94.75,100,95.3,100,TGT
2025-12-23,9:31:49.582705050,T,94.82,100,95.3,100,TGT
2025-12-23,9:31:49.752213828,T,94.82,100,95.24,100,TGT
2025-12-23,9:31:49.752213828,T,94.82,100,95.13,100,TGT
2025-12-23,9:31:49.752218967,T,94.82,100,95.08,100,TGT
2025-12-23,9:31:49.752243884,T,94.82,100,95.12,100,TGT
2025-12-23,9:31:49.752248891,T,94.82,100,95.0,100,TGT
2025-12-23,9:31:49.752263913,T,94.82,100,94.99,100,TGT
2025-12-23,9:31:49.752569726,T,94.82,100,94.99,200,TGT
2025-12-23,9:31:49.759245572,T,94.82,100,94.99,100,TGT
2025-12-23,9:31:49.760488510,T,94.82,100,95.0,100,TGT
2025-12-23,9:31:49.760518585,T,94.82,100,95.02,100,TGT
2025-12-23,9:31:49.760729111,T,94.82,100,95.18,100,TGT
2025-12-23,9:31:49.762323169,T,94.82,100,95.24,100,TGT
2025-12-23,9:31:49.762328035,T,94.82,100,95.3,100,TGT
2025-12-23,9:31:49.762343009,T,94.82,100,95.34,100,TGT
2025-12-23,9:31:49.871457969,T,94.82,100,95.04,100,TGT
2025-12-23,9:31:51.603364006,T,94.82,100,95.03,100,TGT
2025-12-23,9:31:51.604226125,T,94.82,100,95.04,100,TGT
2025-12-23,9:31:51.683028782,T,94.82,100,95.03,100,TGT
2025-12-23,9:31:51.970619023,T,94.82,100,94.99,100,TGT
2025-12-23,9:31:51.970784340,T,94.75,100,94.99,100,TGT
