DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-11-07,9:30:01.257995386,T,89.15,400,89.36,100,TGT
2025-11-07,9:30:01.297068426,T,89.17,100,89.36,100,TGT
2025-11-07,9:30:01.357387125,T,89.22,100,89.36,100,TGT
2025-11-07,9:30:01.357642729,T,89.17,200,89.36,100,TGT
2025-11-07,9:30:01.357642729,T,89.22,100,89.36,100,TGT
2025-11-07,9:30:01.358950892,T,89.17,200,89.36,100,TGT
2025-11-07,9:30:01.364749655,T,89.17,100,89.36,100,TGT
2025-11-07,9:30:01.382241355,T,89.15,400,89.36,100,TGT
2025-11-07,9:30:01.449361450,T,89.15,700,89.36,100,TGT
2025-11-07,9:30:01.449371603,T,89.15,800,89.36,100,TGT
2025-11-07,9:30:01.449401434,T,89.15,900,89.36,100,TGT
2025-11-07,9:30:01.456733839,T,89.15,800,89.36,100,TGT
2025-11-07,9:30:01.485026227,T,89.15,800,89.38,500,TGT
2025-11-07,9:30:01.485051378,T,89.28,100,89.38,500,TGT
2025-11-07,9:30:01.485051378,T,89.36,100,89.38,500,TGT
2025-11-07,9:30:01.485081374,T,89.28,100,89.38,500,TGT
2025-11-07,9:30:01.546387446,T,89.15,800,89.38,500,TGT
2025-11-07,9:30:01.587355085,T,89.15,500,89.38,500,TGT
2025-11-07,9:30:02.295081182,T,89.15,400,89.38,500,TGT
2025-11-07,9:30:02.599326050,T,89.15,500,89.38,500,TGT
2025-11-07,9:30:08.908155716,T,89.15,400,89.38,500,TGT
2025-11-07,9:30:08.915082206,T,89.15,200,89.38,500,TGT
2025-11-07,9:30:15.003707589,T,89.15,200,89.37,100,TGT
2025-11-07,9:30:15.004133622,T,89.15,200,89.37,200,TGT
2025-11-07,9:30:15.485079474,T,89.16,100,89.37,200,TGT
2025-11-07,9:30:15.485089417,T,89.16,100,89.36,100,TGT
2025-11-07,9:30:15.485425225,T,89.16,100,89.36,200,TGT
2025-11-07,9:30:15.485670792,T,89.15,200,89.36,200,TGT
2025-11-07,9:30:15.485941559,T,89.15,200,89.36,300,TGT
2025-11-07,9:30:15.486643136,T,89.16,100,89.36,300,TGT
2025-11-07,9:30:16.003213806,T,89.16,100,89.36,200,TGT
2025-11-07,9:30:16.579607031,T,89.16,100,89.36,100,TGT
2025-11-07,9:30:16.751667004,T,89.16,100,89.36,200,TGT
2025-11-07,9:30:16.752895071,T,89.16,100,89.36,100,TGT
2025-11-07,9:30:16.842653814,T,89.15,300,89.36,100,TGT
2025-11-07,9:30:16.842663823,T,89.15,300,89.36,200,TGT
2025-11-07,9:30:16.843079800,T,89.16,100,89.36,200,TGT
2025-11-07,9:30:16.851364523,T,89.16,100,89.36,100,TGT
2025-11-07,9:30:17.373227734,T,89.15,300,89.36,100,TGT
2025-11-07,9:30:17.373237726,T,89.15,300,89.36,200,TGT
2025-11-07,9:30:17.373994571,T,89.15,300,89.36,100,TGT
2025-11-07,9:30:17.559225845,T,89.16,100,89.36,100,TGT
2025-11-07,9:30:17.691250378,T,89.15,300,89.36,100,TGT
2025-11-07,9:30:17.719963801,T,89.16,100,89.36,100,TGT
2025-11-07,9:30:17.905034702,T,89.15,300,89.36,100,TGT
2025-11-07,9:30:17.905039711,T,89.15,300,89.36,200,TGT
2025-11-07,9:30:17.911129249,T,89.15,300,89.36,100,TGT
2025-11-07,9:30:18.935960748,T,89.15,300,89.36,200,TGT
