DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-11-28,9:30:00.689344057,T,72.52,100,73.1,200,KO
2025-11-28,9:30:00.689369195,T,72.52,100,73.01,100,KO
2025-11-28,9:30:00.689374188,T,72.62,100,73.01,100,KO
2025-11-28,9:30:00.689539866,T,72.62,100,73.1,200,KO
2025-11-28,9:30:00.689569639,T,72.96,100,73.1,200,KO
2025-11-28,9:30:00.732922861,T,72.52,100,73.1,200,KO
2025-11-28,9:30:00.785072090,T,72.53,100,73.1,200,KO
2025-11-28,9:30:00.786941603,T,72.52,100,73.1,200,KO
2025-11-28,9:30:01.234106554,T,72.52,100,72.99,300,KO
2025-11-28,9:30:01.234136735,T,72.52,100,72.99,400,KO
2025-11-28,9:30:01.234176714,T,72.52,100,72.99,300,KO
2025-11-28,9:30:01.456381037,T,72.52,100,72.99,400,KO
2025-11-28,9:30:01.526502999,T,72.52,100,72.99,300,KO
2025-11-28,9:30:01.526788701,T,72.52,100,73.1,200,KO
2025-11-28,9:30:01.527204729,T,72.52,100,72.99,300,KO
2025-11-28,9:30:01.646674275,T,72.52,100,73.1,200,KO
2025-11-28,9:30:01.745339258,T,72.52,100,72.98,100,KO
2025-11-28,9:30:01.745369302,T,72.52,100,72.98,200,KO
2025-11-28,9:30:01.783059076,T,72.52,100,72.98,100,KO
2025-11-28,9:30:01.816774376,T,72.52,100,72.98,400,KO
2025-11-28,9:30:02.098971406,T,72.52,100,72.98,300,KO
2025-11-28,9:30:02.660448740,T,72.52,100,72.98,100,KO
2025-11-28,9:30:02.660478824,T,72.52,100,72.98,200,KO
2025-11-28,9:30:02.660934953,T,72.52,100,72.98,100,KO
2025-11-28,9:30:02.672181718,T,72.52,100,73.1,200,KO
2025-11-28,9:30:02.838693334,T,72.52,100,72.94,100,KO
2025-11-28,9:30:02.838723362,T,72.52,100,72.94,200,KO
2025-11-28,9:30:02.838958978,T,72.52,100,72.94,100,KO
2025-11-28,9:30:02.861497590,T,72.52,100,73.1,200,KO
2025-11-28,9:30:02.943969086,T,72.52,100,72.95,100,KO
2025-11-28,9:30:02.943999151,T,72.52,100,72.95,200,KO
2025-11-28,9:30:02.944029161,T,72.52,100,72.95,100,KO
2025-11-28,9:30:03.839662290,T,72.52,100,72.94,100,KO
2025-11-28,9:30:03.839722465,T,72.52,100,72.95,100,KO
2025-11-28,9:30:03.841937693,T,72.52,100,73.1,200,KO
2025-11-28,9:30:03.916740884,T,72.52,100,72.94,100,KO
2025-11-28,9:30:03.916765922,T,72.52,100,72.94,200,KO
2025-11-28,9:30:03.916991488,T,72.52,100,72.94,100,KO
2025-11-28,9:30:04.272026933,T,72.52,100,72.92,100,KO
2025-11-28,9:30:04.272763678,T,72.52,100,72.91,100,KO
2025-11-28,9:30:04.279464623,T,72.42,100,72.91,100,KO
2025-11-28,9:30:04.292761386,T,72.42,100,73.1,200,KO
2025-11-28,9:30:04.380304870,T,72.42,100,72.92,100,KO
