DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-10-08,9:30:01.210572348,T,66.55,300,67.2,100,KO
2025-10-08,9:30:01.210612498,T,66.55,300,66.85,300,KO
2025-10-08,9:30:02.862727343,T,66.55,300,66.8,300,KO
2025-10-08,9:30:03.055060465,T,66.55,300,66.8,400,KO
2025-10-08,9:30:03.055060465,T,66.55,300,66.68,100,KO
2025-10-08,9:30:03.055110547,T,66.55,300,66.8,400,KO
2025-10-08,9:30:03.055566628,T,66.55,300,66.79,400,KO
2025-10-08,9:30:03.055967597,T,66.55,300,66.75,400,KO
2025-10-08,9:30:03.064157094,T,66.55,300,66.75,300,KO
2025-10-08,9:30:03.921373782,T,66.55,300,66.64,100,KO
2025-10-08,9:30:03.934740713,T,66.55,300,66.95,100,KO
2025-10-08,9:30:04.661742234,T,66.55,300,66.91,100,KO
2025-10-08,9:30:06.528683831,T,66.55,300,66.95,100,KO
2025-10-08,9:30:13.281156407,T,66.55,300,66.91,100,KO
2025-10-08,9:30:13.282053553,T,66.55,300,67.15,100,KO
2025-10-08,9:30:13.624589389,T,66.55,300,67.15,100,KO
2025-10-08,9:30:13.630784105,T,66.55,300,66.8,300,KO
2025-10-08,9:30:13.651799121,T,66.53,100,66.8,300,KO
2025-10-08,9:30:13.651819211,T,66.53,100,66.59,100,KO
2025-10-08,9:30:13.651859295,T,66.53,100,66.58,400,KO
2025-10-08,9:30:13.652079853,T,66.53,100,66.58,500,KO
2025-10-08,9:30:13.652280335,T,66.53,100,66.58,600,KO
2025-10-08,9:30:13.652601018,T,66.5,100,66.58,600,KO
2025-10-08,9:30:13.652656148,T,66.5,100,66.58,800,KO
2025-10-08,9:30:13.652871640,T,66.5,100,66.56,100,KO
2025-10-08,9:30:13.652886912,T,66.5,300,66.56,100,KO
2025-10-08,9:30:13.652951881,T,66.5,300,66.58,800,KO
2025-10-08,9:30:13.653042070,T,66.5,500,66.58,800,KO
2025-10-08,9:30:13.653092264,T,66.5,500,66.58,700,KO
2025-10-08,9:30:13.653152395,T,66.5,300,66.58,700,KO
2025-10-08,9:30:13.653152395,T,66.5,100,66.58,700,KO
2025-10-08,9:30:13.653177479,T,66.53,400,66.58,700,KO
2025-10-08,9:30:13.653398006,T,66.53,400,66.58,800,KO
2025-10-08,9:30:13.655026888,T,66.5,100,66.58,800,KO
2025-10-08,9:30:13.655031867,T,66.52,100,66.58,800,KO
2025-10-08,9:30:13.655046874,T,66.52,100,66.57,100,KO
2025-10-08,9:30:13.655066949,T,66.5,100,66.57,100,KO
2025-10-08,9:30:13.655272463,T,66.5,100,66.57,200,KO
2025-10-08,9:30:13.655327526,T,66.5,100,66.57,400,KO
2025-10-08,9:30:13.655458075,T,66.5,100,66.54,200,KO
2025-10-08,9:30:13.655538100,T,66.5,100,66.55,200,KO
2025-10-08,9:30:13.655558074,T,66.5,200,66.55,200,KO
2025-10-08,9:30:13.655693432,T,66.5,200,66.55,600,KO
2025-10-08,9:30:13.655753519,T,66.5,200,66.54,200,KO
2025-10-08,9:30:13.655918999,T,66.5,200,66.55,600,KO
2025-10-08,9:30:13.656069256,T,66.5,200,66.54,100,KO
2025-10-08,9:30:13.656139498,T,66.53,400,66.54,100,KO
2025-10-08,9:30:13.656149455,T,66.53,400,66.55,600,KO
2025-10-08,9:30:13.656159894,T,66.53,500,66.55,600,KO
2025-10-08,9:30:13.656164589,T,66.53,100,66.55,600,KO
2025-10-08,9:30:13.656174552,T,66.54,100,66.55,600,KO
2025-10-08,9:30:13.656179581,T,66.54,100,66.55,400,KO
2025-10-08,9:30:13.656189672,T,66.54,100,66.55,300,KO
2025-10-08,9:30:13.656189672,T,66.54,100,66.57,800,KO
2025-10-08,9:30:13.656204926,T,66.53,200,66.57,800,KO
2025-10-08,9:30:13.656224954,T,66.53,200,66.56,100,KO
2025-10-08,9:30:13.656224954,T,66.53,200,66.55,200,KO
2025-10-08,9:30:13.656234825,T,66.53,200,66.56,100,KO
2025-10-08,9:30:13.656234825,T,66.53,200,66.55,400,KO
2025-10-08,9:30:13.656239681,T,66.53,600,66.55,400,KO
2025-10-08,9:30:13.656270133,T,66.53,600,66.55,600,KO
2025-10-08,9:30:13.656294889,T,66.54,100,66.55,600,KO
2025-10-08,9:30:13.656325020,T,66.54,100,66.55,200,KO
2025-10-08,9:30:13.656350000,T,66.54,100,66.56,700,KO
2025-10-08,9:30:13.656380003,T,66.54,500,66.56,700,KO
2025-10-08,9:30:13.656390041,T,66.54,700,66.56,700,KO
2025-10-08,9:30:13.656410100,T,66.54,700,66.56,500,KO
2025-10-08,9:30:13.656410100,T,66.54,700,66.56,100,KO
2025-10-08,9:30:13.656450297,T,66.54,700,66.56,500,KO
2025-10-08,9:30:13.656455202,T,66.54,700,66.56,700,KO
2025-10-08,9:30:13.656485297,T,66.54,600,66.56,700,KO
2025-10-08,9:30:13.656495379,T,66.54,200,66.56,700,KO
2025-10-08,9:30:13.656555908,T,66.53,600,66.56,700,KO
2025-10-08,9:30:13.656570513,T,66.53,600,66.55,100,KO
2025-10-08,9:30:13.656580533,T,66.53,600,66.55,200,KO
2025-10-08,9:30:13.656590563,T,66.53,600,66.55,600,KO
2025-10-08,9:30:13.656620650,T,66.53,600,66.55,800,KO
2025-10-08,9:30:13.656666197,T,66.53,600,66.55,700,KO
2025-10-08,9:30:13.656670726,T,66.53,600,66.55,600,KO
2025-10-08,9:30:13.656670726,T,66.53,600,66.55,300,KO
2025-10-08,9:30:13.656690835,T,66.53,600,66.55,200,KO
2025-10-08,9:30:13.656701394,T,66.53,600,66.56,700,KO
2025-10-08,9:30:13.656701394,T,66.54,200,66.56,700,KO
2025-10-08,9:30:13.656705811,T,66.54,600,66.56,700,KO
2025-10-08,9:30:13.656770986,T,66.54,600,66.56,300,KO
2025-10-08,9:30:13.656775996,T,66.54,600,66.56,100,KO
2025-10-08,9:30:13.656861249,T,66.55,200,66.56,100,KO
2025-10-08,9:30:13.656866159,T,66.55,200,66.56,300,KO
2025-10-08,9:30:13.656881290,T,66.55,200,66.56,100,KO
2025-10-08,9:30:13.656921689,T,66.55,200,66.56,200,KO
2025-10-08,9:30:13.657076753,T,66.55,300,66.56,200,KO
2025-10-08,9:30:13.657111763,T,66.55,700,66.56,200,KO
2025-10-08,9:30:13.657928714,T,66.55,300,66.56,200,KO
2025-10-08,9:30:13.658304598,T,66.55,100,66.56,200,KO
2025-10-08,9:30:13.658304598,T,66.54,600,66.56,200,KO
2025-10-08,9:30:13.658339671,T,66.54,600,66.56,600,KO
2025-10-08,9:30:13.658384827,T,66.54,200,66.56,600,KO
2025-10-08,9:30:13.658460047,T,66.54,200,66.56,800,KO
2025-10-08,9:30:13.658785794,T,66.54,200,66.56,700,KO
2025-10-08,9:30:13.658825979,T,66.53,600,66.56,700,KO
2025-10-08,9:30:13.667105644,T,66.54,400,66.56,700,KO
2025-10-08,9:30:13.667160684,T,66.54,400,66.56,500,KO
2025-10-08,9:30:13.667160684,T,66.54,400,66.56,100,KO
2025-10-08,9:30:13.667391265,T,66.54,400,66.56,200,KO
2025-10-08,9:30:13.667576727,T,66.53,600,66.56,200,KO
2025-10-08,9:30:13.676222346,T,66.53,600,66.56,100,KO
2025-10-08,9:30:13.681890784,T,66.53,600,66.56,500,KO
2025-10-08,9:30:13.682011082,T,66.53,600,66.56,400,KO
2025-10-08,9:30:13.682061209,T,66.53,600,66.57,600,KO
2025-10-08,9:30:13.686366465,T,66.53,600,66.56,100,KO
2025-10-08,9:30:13.686371535,T,66.53,600,66.56,500,KO
2025-10-08,9:30:13.686406619,T,66.53,600,66.56,700,KO
2025-10-08,9:30:13.686857657,T,66.53,200,66.56,700,KO
2025-10-08,9:30:13.686892765,T,66.5,600,66.56,700,KO
2025-10-08,9:30:13.687213466,T,66.5,600,66.56,600,KO
2025-10-08,9:30:13.687233591,T,66.5,600,66.56,500,KO
2025-10-08,9:30:13.687268672,T,66.53,400,66.56,500,KO
2025-10-08,9:30:13.687268672,T,66.53,600,66.56,500,KO
2025-10-08,9:30:13.687564351,T,66.53,600,66.56,300,KO
2025-10-08,9:30:13.687634545,T,66.54,400,66.56,300,KO
2025-10-08,9:30:13.687664542,T,66.54,400,66.57,600,KO
2025-10-08,9:30:13.687674681,T,66.54,600,66.57,600,KO
2025-10-08,9:30:13.688401311,T,66.54,200,66.57,600,KO
2025-10-08,9:30:13.692902030,T,66.53,600,66.57,600,KO
2025-10-08,9:30:13.692917048,T,66.53,600,66.56,400,KO
2025-10-08,9:30:13.692922042,T,66.53,600,66.55,300,KO
2025-10-08,9:30:13.692932160,T,66.53,200,66.55,300,KO
2025-10-08,9:30:13.692952116,T,66.53,200,66.55,700,KO
2025-10-08,9:30:13.693197753,T,66.5,600,66.55,700,KO
2025-10-08,9:30:13.693232865,T,66.5,600,66.55,900,KO
2025-10-08,9:30:13.693348102,T,66.5,600,66.55,1000,KO
2025-10-08,9:30:13.693703925,T,66.5,600,66.54,400,KO
2025-10-08,9:30:13.696525686,T,66.5,600,66.55,700,KO
2025-10-08,9:30:13.700079164,T,66.5,600,66.55,500,KO
2025-10-08,9:30:13.705732637,T,66.5,600,66.55,400,KO
2025-10-08,9:30:13.706193694,T,66.5,600,66.55,500,KO
2025-10-08,9:30:13.708689644,T,66.5,600,66.55,100,KO
2025-10-08,9:30:13.756915202,T,66.5,600,66.56,400,KO
2025-10-08,9:30:13.756939561,T,66.51,100,66.56,400,KO
2025-10-08,9:30:13.756949634,T,66.52,400,66.56,400,KO
2025-10-08,9:30:13.757004674,T,66.53,100,66.56,400,KO
2025-10-08,9:30:13.757014712,T,66.53,500,66.56,400,KO
2025-10-08,9:30:13.757119950,T,66.53,500,66.57,600,KO
2025-10-08,9:30:13.757230253,T,66.54,400,66.57,600,KO
2025-10-08,9:30:13.757230253,T,66.54,400,66.57,400,KO
2025-10-08,9:30:13.757345507,T,66.54,400,66.56,100,KO
2025-10-08,9:30:13.757515952,T,66.52,400,66.56,100,KO
2025-10-08,9:30:13.776962272,T,66.51,400,66.56,100,KO
2025-10-08,9:30:13.790554642,T,66.51,400,66.56,500,KO
2025-10-08,9:30:13.831151363,T,66.51,400,66.56,700,KO
2025-10-08,9:30:13.831161327,T,66.51,400,66.55,100,KO
2025-10-08,9:30:13.831176337,T,66.51,400,66.55,500,KO
2025-10-08,9:30:13.831181418,T,66.51,400,66.55,700,KO
2025-10-08,9:30:13.831191430,T,66.51,400,66.54,100,KO
2025-10-08,9:30:13.831211419,T,66.51,400,66.55,700,KO
2025-10-08,9:30:13.831231549,T,66.52,100,66.55,700,KO
2025-10-08,9:30:13.831381831,T,66.52,100,66.54,400,KO
2025-10-08,9:30:13.831512133,T,66.52,100,66.55,600,KO
