DATE,TIME_M,EX,BID,BIDSIZ,ASK,ASKSIZ,SYM_ROOT
2025-12-30,9:30:00.137220036,T,70.0,100,70.15,100,KO
2025-12-30,9:30:00.137275193,T,69.87,100,70.15,100,KO
2025-12-30,9:30:01.190714240,T,69.87,100,70.06,100,KO
2025-12-30,9:30:01.190809540,T,69.87,100,70.15,200,KO
2025-12-30,9:30:01.190849803,T,69.87,100,70.06,100,KO
2025-12-30,9:30:01.191135308,T,69.87,100,70.15,200,KO
2025-12-30,9:30:01.191135308,T,69.87,100,70.06,100,KO
2025-12-30,9:30:01.191165293,T,69.87,100,70.03,100,KO
2025-12-30,9:30:01.191190436,T,70.01,100,70.03,100,KO
2025-12-30,9:30:01.191190436,T,69.87,100,70.03,100,KO
2025-12-30,9:30:01.191200374,T,69.87,100,70.15,200,KO
2025-12-30,9:30:01.191215461,T,69.87,100,70.15,100,KO
2025-12-30,9:30:01.191235579,T,69.87,100,70.15,200,KO
2025-12-30,9:30:01.191235579,T,70.0,100,70.15,200,KO
2025-12-30,9:30:01.191240474,T,70.0,100,70.03,100,KO
2025-12-30,9:30:01.191275949,T,69.87,100,70.03,100,KO
2025-12-30,9:30:01.191285690,T,69.87,100,70.07,100,KO
2025-12-30,9:30:01.191320756,T,69.87,200,70.07,100,KO
2025-12-30,9:30:01.191335789,T,69.87,200,70.15,200,KO
2025-12-30,9:30:01.191385820,T,69.87,200,70.15,300,KO
2025-12-30,9:30:01.191396055,T,70.0,100,70.15,300,KO
2025-12-30,9:30:01.191521241,T,69.87,200,70.15,300,KO
2025-12-30,9:30:01.191546376,T,69.87,200,70.15,200,KO
2025-12-30,9:30:01.191561231,T,69.87,200,70.15,300,KO
2025-12-30,9:30:01.191586374,T,69.87,200,70.02,100,KO
2025-12-30,9:30:01.191586374,T,69.87,200,70.15,300,KO
2025-12-30,9:30:01.191621366,T,69.87,200,70.02,100,KO
2025-12-30,9:30:01.191841892,T,69.87,100,70.02,100,KO
2025-12-30,9:30:01.192137746,T,69.87,200,70.02,100,KO
2025-12-30,9:30:01.192172926,T,69.87,100,70.02,100,KO
2025-12-30,9:30:01.263241943,T,69.87,100,70.06,100,KO
2025-12-30,9:30:01.553854172,T,69.87,200,70.06,100,KO
2025-12-30,9:30:01.553894240,T,69.91,100,70.06,100,KO
2025-12-30,9:30:01.702082172,T,69.91,100,70.06,200,KO
2025-12-30,9:30:01.719358431,T,69.91,100,70.06,100,KO
2025-12-30,9:30:02.059082476,T,69.91,200,70.06,100,KO
2025-12-30,9:30:03.097631183,T,69.91,200,70.03,100,KO
2025-12-30,9:30:03.097691457,T,69.91,200,70.01,100,KO
2025-12-30,9:30:03.097841424,T,69.91,200,70.03,100,KO
2025-12-30,9:30:03.098212320,T,69.91,200,70.01,100,KO
2025-12-30,9:30:03.098287396,T,69.91,200,70.01,200,KO
2025-12-30,9:30:03.098427736,T,69.91,200,70.0,100,KO
2025-12-30,9:30:03.098693457,T,69.91,200,70.01,100,KO
2025-12-30,9:30:03.106812808,T,69.91,200,70.05,200,KO
2025-12-30,9:30:03.219907048,T,69.91,200,70.01,100,KO
