DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-11-19,9:30:00.533260674,T,TGT,O I,76,86.27
2025-11-19,9:30:00.533269626,T,TGT,Q,76,86.27
2025-11-19,9:30:00.778200237,T,TGT,I,5,86.42
2025-11-19,9:30:00.778200237,T,TGT,I,34,86.3
2025-11-19,9:30:00.778203226,T,TGT,I,34,86.29
2025-11-19,9:30:00.778230287,T,TGT,F I,4,86.24
2025-11-19,9:30:00.778257925,T,TGT,F I,4,86.24
2025-11-19,9:30:00.778528092,T,TGT,I,35,86.24
2025-11-19,9:30:00.828888990,T,TGT,F I,22,86.59
2025-11-19,9:30:00.828913086,T,TGT,F I,78,86.59
2025-11-19,9:30:00.830768492,T,TGT,F,500,86.71
2025-11-19,9:30:00.833114087,T,TGT,,100,86.79
2025-11-19,9:30:00.833947097,T,TGT,F I,78,86.85
2025-11-19,9:30:00.834034303,T,TGT,F,107,86.78
2025-11-19,9:30:00.834160567,T,TGT,F,100,86.72
2025-11-19,9:30:00.834194137,T,TGT,F,100,86.71
2025-11-19,9:30:00.834226710,T,TGT,F I,22,86.7
2025-11-19,9:30:00.834434354,T,TGT,F,100,86.7
2025-11-19,9:30:00.834440257,T,TGT,F,107,86.7
2025-11-19,9:30:00.834440257,T,TGT,F I,4,86.75
2025-11-19,9:30:00.834467901,T,TGT,,100,86.73
2025-11-19,9:30:00.837483457,T,TGT,F,100,86.79
2025-11-19,9:30:00.837483457,T,TGT,F I,66,86.83
2025-11-19,9:30:00.837486474,T,TGT,F I,26,86.83
2025-11-19,9:30:01.549646201,T,TGT,I,29,86.51
2025-11-19,9:30:04.602994239,T,TGT,I,1,86.25
2025-11-19,9:30:10.092545236,T,TGT,,174,86.38
2025-11-19,9:30:10.100445563,T,TGT,I,29,86.4
2025-11-19,9:30:10.100445563,T,TGT,I,50,86.4
2025-11-19,9:30:10.100448097,T,TGT,I,85,86.4
2025-11-19,9:30:10.100451049,T,TGT,I,88,86.4
2025-11-19,9:30:10.100466089,T,TGT,I,1,86.4
2025-11-19,9:30:10.100838949,T,TGT,F I,34,86.36
2025-11-19,9:30:10.100863083,T,TGT,I,75,86.36
2025-11-19,9:30:13.024560376,T,TGT,I,19,86.39
2025-11-19,9:30:14.584571830,T,TGT,,100,86.3
2025-11-19,9:30:14.584571830,T,TGT,,100,86.3
2025-11-19,9:30:14.584583852,T,TGT,I,1,86.3
2025-11-19,9:30:17.978297726,T,TGT,F I,31,86.39
2025-11-19,9:30:17.983166607,T,TGT,I,34,86.32
2025-11-19,9:30:17.983166607,T,TGT,I,66,86.31
2025-11-19,9:30:17.992196845,T,TGT,,100,86.31
