DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-04,9:30:01.131307942,T,TGT,I,54,91.14
2025-12-04,9:30:01.131320264,T,TGT,Q,54,91.14
2025-12-04,9:30:01.131564107,T,TGT,F I,46,91.17
2025-12-04,9:30:01.822161749,T,TGT,I,11,91.19
2025-12-04,9:30:02.963828825,T,TGT,I,44,91.29
2025-12-04,9:30:03.202065305,T,TGT,,100,91.38
2025-12-04,9:30:03.202089369,T,TGT,F I,50,91.38
2025-12-04,9:30:03.202095384,T,TGT,I,58,91.38
2025-12-04,9:30:04.891420889,T,TGT,I,1,91.22
2025-12-04,9:30:05.898438805,T,TGT,F I,4,91.4
2025-12-04,9:30:22.734182475,T,TGT,I,54,91.46
2025-12-04,9:30:22.734182475,T,TGT,I,54,91.46
2025-12-04,9:30:22.734218587,T,TGT,I,42,91.46
2025-12-04,9:30:31.576694539,T,TGT,F I,50,91.46
2025-12-04,9:30:31.576760697,T,TGT,F I,50,91.46
2025-12-04,9:30:31.576793827,T,TGT,F I,50,91.46
2025-12-04,9:30:35.565775999,T,TGT,I,2,91.38
2025-12-04,9:30:35.567005911,T,TGT,,100,91.37
2025-12-04,9:30:35.567012340,T,TGT,,116,91.33
2025-12-04,9:30:35.567012340,T,TGT,,100,91.33
2025-12-04,9:30:35.567027001,T,TGT,F,100,91.33
2025-12-04,9:30:39.606424290,T,TGT,F I,50,91.43
2025-12-04,9:30:52.675721979,T,TGT,F I,5,91.3
2025-12-04,9:30:52.882801267,T,TGT,F I,5,91.29
2025-12-04,9:30:58.900816630,T,TGT,F I,38,91.4
2025-12-04,9:30:58.900816630,T,TGT,F I,6,91.4
2025-12-04,9:31:00.525440123,T,TGT,I,6,91.38
2025-12-04,9:31:00.526453324,T,TGT,I,12,91.37
2025-12-04,9:31:02.860719348,T,TGT,F I,26,91.4
2025-12-04,9:31:12.978311279,T,TGT,F,100,91.34
2025-12-04,9:31:12.978314269,T,TGT,F I,24,91.34
2025-12-04,9:31:12.978314269,T,TGT,F I,6,91.34
2025-12-04,9:31:15.212279409,T,TGT,I,20,91.4
2025-12-04,9:31:44.107316752,T,TGT,F I,2,91.32
2025-12-04,9:31:44.107581364,T,TGT,I,2,91.31
2025-12-04,9:31:44.108071557,T,TGT,F I,5,91.29
2025-12-04,9:31:44.108582797,T,TGT,I,29,91.27
2025-12-04,9:31:44.109493979,T,TGT,F I,50,91.28
2025-12-04,9:31:44.109981096,T,TGT,F I,21,91.28
2025-12-04,9:31:44.177425829,T,TGT,I,80,91.27
2025-12-04,9:31:44.177425829,T,TGT,I,80,91.3
2025-12-04,9:31:44.177449850,T,TGT,F I,50,91.3
2025-12-04,9:31:44.177485911,T,TGT,F I,50,91.3
2025-12-04,9:31:44.177522026,T,TGT,F I,16,91.3
2025-12-04,9:31:46.572361376,T,TGT,I,2,91.19
2025-12-04,9:31:46.584537220,T,TGT,I,75,91.17
2025-12-04,9:31:46.584561319,T,TGT,F I,25,91.17
2025-12-04,9:31:46.673705722,T,TGT,I,50,91.205
2025-12-04,9:31:46.673741748,T,TGT,F I,50,91.205
2025-12-04,9:31:48.065321965,T,TGT,F I,37,91.08
2025-12-04,9:31:48.065321965,T,TGT,F I,13,91.08
2025-12-04,9:31:48.065373137,T,TGT,F I,37,91.08
2025-12-04,9:31:48.065373137,T,TGT,F I,13,91.08
2025-12-04,9:31:48.065409270,T,TGT,F I,26,91.08
2025-12-04,9:31:48.566502007,T,TGT,I,86,91.2
2025-12-04,9:31:50.635788744,T,TGT,F I,50,91.18
2025-12-04,9:31:55.083679172,T,TGT,,100,91.2
2025-12-04,9:31:56.108117829,T,TGT,,100,91.2
2025-12-04,9:32:17.418335387,T,TGT,F I,7,91.27
2025-12-04,9:32:17.466603344,T,TGT,I,1,91.27
2025-12-04,9:32:23.091582083,T,TGT,F I,18,91.34
2025-12-04,9:32:23.091585191,T,TGT,F,100,91.34
2025-12-04,9:32:23.091702434,T,TGT,F I,50,91.35
2025-12-04,9:32:23.091762666,T,TGT,F I,50,91.35
2025-12-04,9:32:23.091930925,T,TGT,,100,91.34
2025-12-04,9:32:23.091949437,T,TGT,I,2,91.34
2025-12-04,9:32:23.091951997,T,TGT,I,1,91.34
2025-12-04,9:32:23.652857480,T,TGT,F I,2,91.29
2025-12-04,9:32:23.652857480,T,TGT,F I,20,91.29
2025-12-04,9:32:23.652860243,T,TGT,F I,2,91.28
2025-12-04,9:32:23.652866246,T,TGT,F,100,91.28
2025-12-04,9:32:23.652866246,T,TGT,F I,20,91.28
2025-12-04,9:32:23.652920419,T,TGT,I,8,91.34
2025-12-04,9:32:23.652959514,T,TGT,F I,8,91.28
2025-12-04,9:32:23.653091874,T,TGT,F I,20,91.33
2025-12-04,9:32:23.653091874,T,TGT,F I,2,91.34
2025-12-04,9:32:23.653115880,T,TGT,F I,28,91.34
2025-12-04,9:32:23.653122651,T,TGT,I,45,91.34
2025-12-04,9:32:23.653124884,T,TGT,I,5,91.34
2025-12-04,9:32:26.163779198,T,TGT,I,75,91.33
2025-12-04,9:32:26.163779198,T,TGT,I,44,91.36
2025-12-04,9:32:28.607091133,T,TGT,I,36,91.18
2025-12-04,9:32:28.607091133,T,TGT,I,64,91.12
2025-12-04,9:32:28.641279525,T,TGT,I,63,91.12
2025-12-04,9:32:28.641279525,T,TGT,I,37,91.11
2025-12-04,9:32:28.669435668,T,TGT,,100,91.1
2025-12-04,9:32:28.761006800,T,TGT,,100,91.1
2025-12-04,9:32:28.761133061,T,TGT,,100,91.1
2025-12-04,9:32:28.994098076,T,TGT,,100,91.1
2025-12-04,9:32:29.041066937,T,TGT,,100,91.09
2025-12-04,9:32:48.613706364,T,TGT,F I,6,91.16
2025-12-04,9:32:48.613708867,T,TGT,F I,10,91.16
2025-12-04,9:32:48.613895260,T,TGT,F I,25,91.16
2025-12-04,9:32:48.642168797,T,TGT,I,80,91.15
2025-12-04,9:32:48.642171775,T,TGT,I,68,91.12
2025-12-04,9:32:48.642171775,T,TGT,I,22,91.12
2025-12-04,9:32:48.642189761,T,TGT,I,1,91.14
2025-12-04,9:32:48.642240863,T,TGT,I,68,91.16
2025-12-04,9:32:48.642258847,T,TGT,I,1,91.16
2025-12-04,9:32:49.831613727,T,TGT,F I,5,91.25
2025-12-04,9:32:49.831742718,T,TGT,F I,2,91.27
2025-12-04,9:32:49.832043493,T,TGT,F I,3,91.29
2025-12-04,9:32:49.832046497,T,TGT,F I,86,91.3
2025-12-04,9:32:49.832058511,T,TGT,F I,3,91.3
2025-12-04,9:32:49.832067531,T,TGT,F I,11,91.3
2025-12-04,9:32:49.832073496,T,TGT,F,100,91.3
2025-12-04,9:33:04.037652331,T,TGT,I,23,91.33
2025-12-04,9:33:04.037655121,T,TGT,I,57,91.33
2025-12-04,9:33:04.037676342,T,TGT,F I,18,91.33
2025-12-04,9:33:06.369431307,T,TGT,I,30,91.38
2025-12-04,9:33:06.370171035,T,TGT,I,30,91.37
2025-12-04,9:33:06.454919121,T,TGT,I,30,91.37
2025-12-04,9:33:06.454919121,T,TGT,I,30,91.36
2025-12-04,9:33:06.567053035,T,TGT,I,30,91.37
2025-12-04,9:33:06.616815599,T,TGT,I,30,91.37
2025-12-04,9:33:07.114420096,T,TGT,I,10,91.37
2025-12-04,9:33:07.114423109,T,TGT,I,20,91.35
2025-12-04,9:33:07.114456194,T,TGT,I,10,91.35
2025-12-04,9:33:07.115743310,T,TGT,F,100,91.33
2025-12-04,9:33:07.157443555,T,TGT,F I,50,91.26
2025-12-04,9:33:07.791732736,T,TGT,F I,40,91.18
2025-12-04,9:33:07.791732736,T,TGT,F I,86,91.17
2025-12-04,9:33:09.248565489,T,TGT,,100,91.23
2025-12-04,9:33:10.460542783,T,TGT,F I,50,91.24
2025-12-04,9:33:12.457663680,T,TGT,F I,18,91.31
2025-12-04,9:33:50.582331530,T,TGT,F I,50,91.385
2025-12-04,9:33:50.582379706,T,TGT,F I,50,91.385
2025-12-04,9:33:50.582412787,T,TGT,F I,50,91.385
2025-12-04,9:33:50.582448896,T,TGT,F I,50,91.385
2025-12-04,9:33:50.583579608,T,TGT,,100,91.385
2025-12-04,9:33:51.550283609,T,TGT,F I,24,91.34
2025-12-04,9:33:51.550346783,T,TGT,F I,2,91.31
2025-12-04,9:33:51.550485372,T,TGT,F,100,91.29
2025-12-04,9:33:51.551245936,T,TGT,F I,40,91.29
2025-12-04,9:33:51.551248891,T,TGT,F I,8,91.28
2025-12-04,9:33:51.551330078,T,TGT,F I,3,91.28
2025-12-04,9:33:53.360978834,T,TGT,F I,89,91.28
2025-12-04,9:33:53.360981276,T,TGT,F,117,91.28
2025-12-04,9:33:53.360984351,T,TGT,F I,20,91.28
2025-12-04,9:33:53.361047474,T,TGT,,100,91.31
2025-12-04,9:33:53.361068503,T,TGT,I,1,91.29
2025-12-04,9:33:53.361510826,T,TGT,F,200,91.25
2025-12-04,9:33:53.361510826,T,TGT,F I,34,91.25
2025-12-04,9:33:53.361799995,T,TGT,I,66,91.25
2025-12-04,9:33:53.363059286,T,TGT,F I,57,91.25
2025-12-04,9:33:53.363062249,T,TGT,F I,23,91.25
2025-12-04,9:33:53.363065321,T,TGT,F I,34,91.25
2025-12-04,9:33:53.363083347,T,TGT,F I,66,91.25
2025-12-04,9:33:53.363083347,T,TGT,F I,31,91.26
2025-12-04,9:33:53.363086312,T,TGT,F I,3,91.27
2025-12-04,9:33:53.363104993,T,TGT,F I,78,91.27
2025-12-04,9:33:53.363104993,T,TGT,F I,7,91.27
2025-12-04,9:33:53.556504084,T,TGT,F I,9,91.25
2025-12-04,9:34:02.973086921,T,TGT,F,100,91.22
2025-12-04,9:34:03.068729732,T,TGT,,100,91.26
2025-12-04,9:34:03.068753759,T,TGT,F I,50,91.26
2025-12-04,9:34:03.075604081,T,TGT,,100,91.26
2025-12-04,9:34:04.142170710,T,TGT,,100,91.26
2025-12-04,9:34:04.142170710,T,TGT,,100,91.29
2025-12-04,9:34:04.142173222,T,TGT,I,26,91.29
2025-12-04,9:34:04.142485762,T,TGT,F I,13,91.3
2025-12-04,9:34:04.142489807,T,TGT,F,100,91.3
2025-12-04,9:34:08.455531935,T,TGT,,100,91.305
2025-12-04,9:34:08.461227491,T,TGT,,100,91.305
2025-12-04,9:34:14.083692250,T,TGT,I,35,91.23
2025-12-04,9:34:14.083692250,T,TGT,I,23,91.23
2025-12-04,9:34:14.083692250,T,TGT,I,42,91.22
2025-12-04,9:34:14.083707180,T,TGT,I,5,91.22
2025-12-04,9:34:14.083998922,T,TGT,F I,53,91.22
2025-12-04,9:34:14.084029050,T,TGT,F I,53,91.22
2025-12-04,9:34:14.084041175,T,TGT,I,27,91.22
2025-12-04,9:34:14.084588318,T,TGT,I,73,91.22
2025-12-04,9:34:19.555299380,T,TGT,I,6,91.22
2025-12-04,9:34:19.557389408,T,TGT,F I,1,91.25
2025-12-04,9:34:19.557392432,T,TGT,F I,49,91.25
2025-12-04,9:34:19.557440495,T,TGT,F I,50,91.25
2025-12-04,9:34:34.878427981,T,TGT,F I,6,91.2
2025-12-04,9:34:34.878430634,T,TGT,F,100,91.18
2025-12-04,9:34:35.217368110,T,TGT,I,35,91.17
2025-12-04,9:34:35.217401172,T,TGT,I,36,91.17
2025-12-04,9:34:35.217407255,T,TGT,I,29,91.17
2025-12-04,9:34:39.700938601,T,TGT,F I,38,91.16
2025-12-04,9:34:39.700938601,T,TGT,F I,12,91.16
2025-12-04,9:34:43.175073291,T,TGT,F I,39,91.16
2025-12-04,9:34:43.175076305,T,TGT,F I,19,91.16
2025-12-04,9:34:43.175079599,T,TGT,F I,3,91.15
2025-12-04,9:34:43.175079599,T,TGT,F I,1,91.15
2025-12-04,9:34:43.175082297,T,TGT,F I,66,91.15
2025-12-04,9:34:43.175094370,T,TGT,I,1,91.15
2025-12-04,9:34:43.175118367,T,TGT,F I,33,91.15
2025-12-04,9:34:43.183775992,T,TGT,F I,20,91.15
2025-12-04,9:34:44.372300497,T,TGT,F I,50,91.17
2025-12-04,9:34:44.372345584,T,TGT,F I,50,91.17
2025-12-04,9:34:52.822708290,T,TGT,F I,1,91.16
2025-12-04,9:34:52.822732361,T,TGT,F I,24,91.15
2025-12-04,9:35:00.746279214,T,TGT,F,100,91.1
2025-12-04,9:35:00.753646799,T,TGT,I,10,91.09
2025-12-04,9:35:00.846679357,T,TGT,I,10,91.09
2025-12-04,9:35:00.893876882,T,TGT,I,10,91.12
2025-12-04,9:35:00.946616524,T,TGT,I,10,91.13
2025-12-04,9:35:01.254225378,T,TGT,I,10,91.13
2025-12-04,9:35:01.281572565,T,TGT,I,50,91.12
2025-12-04,9:35:01.342924737,T,TGT,I,50,91.12
2025-12-04,9:35:01.387845760,T,TGT,I,27,91.12
2025-12-04,9:35:01.387848706,T,TGT,I,23,91.12
2025-12-04,9:35:01.426541850,T,TGT,I,50,91.12
2025-12-04,9:35:01.457416422,T,TGT,I,50,91.1
2025-12-04,9:35:01.457443493,T,TGT,I,25,91.1
2025-12-04,9:35:02.453067408,T,TGT,I,15,91.09
2025-12-04,9:35:04.563991391,T,TGT,I,8,91.14
2025-12-04,9:35:06.615289657,T,TGT,F I,33,91.12
2025-12-04,9:35:06.615292698,T,TGT,F I,17,91.12
2025-12-04,9:35:06.615307351,T,TGT,I,6,91.14
2025-12-04,9:35:07.496427629,T,TGT,F I,80,91.06
2025-12-04,9:35:07.496433597,T,TGT,F,100,91.05
2025-12-04,9:35:07.496433597,T,TGT,F I,50,91.05
2025-12-04,9:35:07.496436557,T,TGT,F I,7,91.05
2025-12-04,9:35:07.496439615,T,TGT,F,100,91.04
2025-12-04,9:35:16.868447036,T,TGT,F,100,91.02
2025-12-04,9:35:16.868567289,T,TGT,I,35,91.01
2025-12-04,9:35:16.868852977,T,TGT,F I,5,91.0
2025-12-04,9:35:16.868856011,T,TGT,F I,50,91.0
2025-12-04,9:35:16.869240929,T,TGT,,100,91.01
2025-12-04,9:35:16.869869500,T,TGT,I,50,91.01
2025-12-04,9:35:16.870296486,T,TGT,I,30,91.01
2025-12-04,9:35:16.872031575,T,TGT,,100,90.97
2025-12-04,9:35:16.872035171,T,TGT,,110,90.96
2025-12-04,9:35:16.872095263,T,TGT,F I,18,90.99
2025-12-04,9:35:16.872097727,T,TGT,F,100,90.99
2025-12-04,9:35:16.872398474,T,TGT,I,25,90.985
2025-12-04,9:35:16.872398474,T,TGT,I,18,90.98
2025-12-04,9:35:16.872401565,T,TGT,I,20,90.98
2025-12-04,9:35:16.872404414,T,TGT,I,5,90.98
2025-12-04,9:35:16.875005680,T,TGT,F I,6,91.01
2025-12-04,9:35:17.068516682,T,TGT,I,25,91.01
2025-12-04,9:35:17.068516682,T,TGT,I,6,91.01
2025-12-04,9:35:21.564344319,T,TGT,F,100,90.98
2025-12-04,9:35:21.564518754,T,TGT,F I,80,90.96
2025-12-04,9:35:23.856098090,T,TGT,F,100,90.99
2025-12-04,9:35:34.135171471,T,TGT,F I,20,91.09
2025-12-04,9:35:45.840070798,T,TGT,F,108,91.0
2025-12-04,9:35:45.840089475,T,TGT,I,1,91.0
2025-12-04,9:35:45.840115992,T,TGT,F I,91,91.0
2025-12-04,9:35:54.582528443,T,TGT,F,100,90.96
2025-12-04,9:35:54.582585679,T,TGT,I,25,90.96
2025-12-04,9:35:54.582585679,T,TGT,I,25,90.97
2025-12-04,9:35:54.582589289,T,TGT,I,25,90.98
2025-12-04,9:35:54.582591559,T,TGT,I,25,90.98
2025-12-04,9:35:54.582603860,T,TGT,I,12,90.98
2025-12-04,9:35:54.582603860,T,TGT,I,3,90.98
2025-12-04,9:35:54.585021298,T,TGT,,100,90.975
2025-12-04,9:35:54.585307032,T,TGT,I,50,90.975
2025-12-04,9:35:54.590467256,T,TGT,I,50,90.975
2025-12-04,9:35:58.491652494,T,TGT,I,1,91.0
2025-12-04,9:35:58.491652494,T,TGT,I,30,91.0
2025-12-04,9:35:58.491673659,T,TGT,I,31,91.0
2025-12-04,9:35:59.649732130,T,TGT,I,36,91.0
2025-12-04,9:36:05.882617939,T,TGT,F I,1,91.05
2025-12-04,9:36:08.381571414,T,TGT,F I,6,91.08
2025-12-04,9:36:08.481833356,T,TGT,F,100,91.09
2025-12-04,9:36:08.582098298,T,TGT,F,161,91.14
2025-12-04,9:36:08.582101169,T,TGT,F I,59,91.14
2025-12-04,9:36:08.602411478,T,TGT,I,6,91.15
2025-12-04,9:36:08.602414522,T,TGT,I,2,91.15
2025-12-04,9:36:08.602432565,T,TGT,I,8,91.15
2025-12-04,9:36:08.604696937,T,TGT,F,100,91.11
2025-12-04,9:36:08.709481611,T,TGT,I,50,91.105
2025-12-04,9:36:09.960422899,T,TGT,F I,25,91.07
2025-12-04,9:36:09.960431813,T,TGT,F I,65,91.07
2025-12-04,9:36:10.379164485,T,TGT,F I,25,91.08
2025-12-04,9:36:14.105161027,T,TGT,I,80,91.09
2025-12-04,9:36:15.370350210,T,TGT,F I,16,91.1
2025-12-04,9:36:25.468019611,T,TGT,I,11,91.13
2025-12-04,9:36:25.468278234,T,TGT,I,11,91.12
2025-12-04,9:36:30.025097439,T,TGT,F I,30,91.1
