DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-01,9:30:02.016839234,T,TGT,I,1,90.48
2025-12-01,9:30:02.016848165,T,TGT,Q,1,90.48
2025-12-01,9:30:02.490170173,T,TGT,F,100,90.46
2025-12-01,9:30:02.490170173,T,TGT,F I,67,90.48
2025-12-01,9:30:02.490187834,T,TGT,I,1,90.48
2025-12-01,9:30:03.097009573,T,TGT,I,1,90.41
2025-12-01,9:30:03.269822280,T,TGT,I,50,90.44
2025-12-01,9:30:03.269888438,T,TGT,,100,90.44
2025-12-01,9:30:03.269891471,T,TGT,,150,90.44
2025-12-01,9:30:03.475364946,T,TGT,I,3,90.48
2025-12-01,9:30:03.480176426,T,TGT,I,3,90.48
2025-12-01,9:30:03.517702837,T,TGT,I,3,90.48
2025-12-01,9:30:06.043946308,T,TGT,I,1,90.44
2025-12-01,9:30:06.698299396,T,TGT,I,1,90.44
2025-12-01,9:30:06.932007117,T,TGT,I,1,90.44
2025-12-01,9:30:09.367007229,T,TGT,,100,90.43
2025-12-01,9:30:18.312878800,T,TGT,I,75,90.435
2025-12-01,9:30:23.109585481,T,TGT,F I,6,90.37
2025-12-01,9:30:23.109591455,T,TGT,F I,2,90.37
2025-12-01,9:30:23.109600457,T,TGT,I,92,90.37
2025-12-01,9:30:23.109606492,T,TGT,,100,90.37
2025-12-01,9:30:23.109606492,T,TGT,I,2,90.37
2025-12-01,9:30:23.109606492,T,TGT,,100,90.37
2025-12-01,9:30:23.110613953,T,TGT,F I,76,90.34
2025-12-01,9:30:23.111185318,T,TGT,I,4,90.34
2025-12-01,9:30:23.111473983,T,TGT,F,100,90.31
2025-12-01,9:30:23.111516056,T,TGT,F I,1,90.3
2025-12-01,9:30:23.111627309,T,TGT,F I,99,90.31
2025-12-01,9:30:23.111630323,T,TGT,F I,1,90.31
2025-12-01,9:30:23.111756582,T,TGT,F I,30,90.29
2025-12-01,9:30:26.919205463,T,TGT,I,50,90.355
2025-12-01,9:30:28.902457413,T,TGT,F I,44,90.36
2025-12-01,9:30:38.627088289,T,TGT,I,50,90.415
2025-12-01,9:30:38.693480457,T,TGT,,100,90.37
2025-12-01,9:30:38.693483510,T,TGT,I,8,90.36
2025-12-01,9:30:38.693528737,T,TGT,I,92,90.36
2025-12-01,9:30:38.693531685,T,TGT,,200,90.36
2025-12-01,9:30:38.693534570,T,TGT,,100,90.36
2025-12-01,9:30:52.601492081,T,TGT,F I,25,90.31
2025-12-01,9:30:52.639340240,T,TGT,I,24,90.23
2025-12-01,9:30:52.639340240,T,TGT,I,90,90.23
2025-12-01,9:30:52.682318632,T,TGT,F I,1,90.21
2025-12-01,9:30:52.697742414,T,TGT,F I,1,90.21
2025-12-01,9:30:52.722834195,T,TGT,F I,1,90.22
2025-12-01,9:30:52.737052081,T,TGT,F I,1,90.225
2025-12-01,9:30:52.748034162,T,TGT,F I,1,90.22
2025-12-01,9:30:52.760417705,T,TGT,F I,1,90.23
2025-12-01,9:30:52.771658433,T,TGT,F I,1,90.21
2025-12-01,9:30:52.782752073,T,TGT,F I,1,90.21
2025-12-01,9:30:52.792904264,T,TGT,F I,1,90.21
2025-12-01,9:30:52.814624853,T,TGT,F I,1,90.21
2025-12-01,9:30:52.843286169,T,TGT,F I,1,90.21
2025-12-01,9:30:52.870088975,T,TGT,F I,1,90.21
2025-12-01,9:30:52.888065824,T,TGT,F I,1,90.21
2025-12-01,9:30:52.902620549,T,TGT,F I,1,90.21
2025-12-01,9:30:52.916736068,T,TGT,F I,1,90.21
2025-12-01,9:30:52.940222031,T,TGT,F I,1,90.21
2025-12-01,9:30:52.953453672,T,TGT,F I,1,90.21
2025-12-01,9:30:52.965743816,T,TGT,F I,1,90.2
2025-12-01,9:30:52.973803095,T,TGT,F I,1,90.18
2025-12-01,9:31:02.883323492,T,TGT,I,1,90.17
2025-12-01,9:31:02.884917295,T,TGT,I,2,90.22
2025-12-01,9:31:02.884953584,T,TGT,F I,6,90.22
2025-12-01,9:31:02.884956863,T,TGT,F I,6,90.22
2025-12-01,9:31:02.884960351,T,TGT,F I,2,90.22
2025-12-01,9:31:02.885232985,T,TGT,I,11,90.19
2025-12-01,9:31:02.885356768,T,TGT,I,30,90.19
2025-12-01,9:31:02.885359916,T,TGT,I,2,90.17
2025-12-01,9:31:02.885359916,T,TGT,I,9,90.17
2025-12-01,9:31:02.885362314,T,TGT,I,4,90.17
2025-12-01,9:31:02.885389820,T,TGT,I,7,90.17
2025-12-01,9:31:02.885389820,T,TGT,I,6,90.17
2025-12-01,9:31:02.885392417,T,TGT,I,4,90.17
2025-12-01,9:31:02.923024117,T,TGT,I,4,90.22
2025-12-01,9:31:02.923403012,T,TGT,I,26,90.17
2025-12-01,9:31:02.923469163,T,TGT,F I,4,90.21
2025-12-01,9:31:07.905997560,T,TGT,F I,25,90.25
2025-12-01,9:31:07.905997560,T,TGT,F I,11,90.26
2025-12-01,9:31:07.906000463,T,TGT,F I,98,90.28
2025-12-01,9:31:07.906003533,T,TGT,F I,17,90.28
2025-12-01,9:31:07.906003533,T,TGT,F I,10,90.28
2025-12-01,9:31:07.906974942,T,TGT,F I,1,90.33
2025-12-01,9:31:07.906974942,T,TGT,F I,99,90.33
2025-12-01,9:31:07.906980799,T,TGT,F,100,90.33
2025-12-01,9:31:07.907025927,T,TGT,,100,90.3
2025-12-01,9:31:07.907065010,T,TGT,F I,17,90.38
2025-12-01,9:31:07.907065010,T,TGT,F,200,90.38
2025-12-01,9:31:07.907149370,T,TGT,F,100,90.38
2025-12-01,9:31:07.907203331,T,TGT,I,4,90.33
2025-12-01,9:31:07.907203331,T,TGT,I,19,90.32
2025-12-01,9:31:07.907242429,T,TGT,F I,50,90.38
2025-12-01,9:31:07.907338699,T,TGT,F I,50,90.38
2025-12-01,9:31:07.907374830,T,TGT,I,18,90.32
2025-12-01,9:31:07.907642473,T,TGT,I,3,90.38
2025-12-01,9:31:07.907642473,T,TGT,I,4,90.38
2025-12-01,9:31:07.934890462,T,TGT,F I,20,90.5
2025-12-01,9:31:16.214332278,T,TGT,I,18,90.51
2025-12-01,9:31:16.214789382,T,TGT,F I,18,90.5
2025-12-01,9:31:18.384440598,T,TGT,F I,25,90.45
2025-12-01,9:31:32.741863530,T,TGT,F I,75,90.59
2025-12-01,9:31:32.741867371,T,TGT,F I,25,90.59
2025-12-01,9:31:32.741869500,T,TGT,F I,75,90.59
2025-12-01,9:31:32.741869500,T,TGT,F I,50,90.59
2025-12-01,9:31:32.741908592,T,TGT,F I,18,90.6
2025-12-01,9:31:32.741908592,T,TGT,F I,50,90.6
2025-12-01,9:31:32.741911689,T,TGT,F I,50,90.6
2025-12-01,9:31:32.741911689,T,TGT,F I,30,90.6
2025-12-01,9:31:32.741957161,T,TGT,F I,77,90.61
2025-12-01,9:31:32.742206338,T,TGT,F I,26,90.58
2025-12-01,9:31:32.742236482,T,TGT,I,1,90.58
2025-12-01,9:31:32.742254457,T,TGT,F I,26,90.59
2025-12-01,9:31:32.742261293,T,TGT,F I,53,90.59
2025-12-01,9:31:32.742263401,T,TGT,F I,47,90.575
2025-12-01,9:31:32.742275547,T,TGT,I,26,90.58
2025-12-01,9:31:32.742296558,T,TGT,F I,74,90.58
2025-12-01,9:31:32.742882959,T,TGT,I,24,90.64
2025-12-01,9:31:32.743169176,T,TGT,I,1,90.65
2025-12-01,9:31:32.743171957,T,TGT,I,3,90.65
2025-12-01,9:31:32.743175079,T,TGT,I,5,90.65
2025-12-01,9:31:32.743175079,T,TGT,I,3,90.65
2025-12-01,9:31:32.743177697,T,TGT,I,3,90.65
2025-12-01,9:31:32.743177697,T,TGT,I,1,90.65
2025-12-01,9:31:32.743228718,T,TGT,F I,15,90.67
2025-12-01,9:31:32.743243833,T,TGT,F,285,90.67
