DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-10-09,9:30:04.741573630,T,TGT,I,1,90.94
2025-10-09,9:30:04.741579650,T,TGT,Q,1,90.94
2025-10-09,9:30:09.174137118,T,TGT,F I,3,90.96
2025-10-09,9:30:09.174774624,T,TGT,F I,33,90.93
2025-10-09,9:30:09.184514890,T,TGT,F I,33,90.955
2025-10-09,9:30:09.184557522,T,TGT,F,167,90.955
2025-10-09,9:30:09.184557522,T,TGT,F,100,90.93
2025-10-09,9:30:09.184560250,T,TGT,F,100,90.93
2025-10-09,9:30:09.184560250,T,TGT,F I,33,90.92
2025-10-09,9:30:09.184818596,T,TGT,,100,90.91
2025-10-09,9:30:09.184837238,T,TGT,I,1,90.91
2025-10-09,9:30:09.184839661,T,TGT,I,29,90.91
2025-10-09,9:30:09.184848683,T,TGT,F I,14,90.9
2025-10-09,9:30:09.185549304,T,TGT,F I,50,90.9
2025-10-09,9:30:09.185570431,T,TGT,I,48,90.9
2025-10-09,9:30:09.185573437,T,TGT,,100,90.9
2025-10-09,9:30:09.185615493,T,TGT,F I,24,90.9
2025-10-09,9:30:09.188312899,T,TGT,F I,16,90.95
2025-10-09,9:30:09.188337494,T,TGT,I,14,90.89
2025-10-09,9:30:09.188339968,T,TGT,I,8,90.89
2025-10-09,9:30:09.188343070,T,TGT,I,1,90.89
2025-10-09,9:30:09.188388093,T,TGT,F I,20,90.89
2025-10-09,9:30:09.203574291,T,TGT,F I,2,90.93
2025-10-09,9:30:09.203625412,T,TGT,,100,90.93
2025-10-09,9:30:09.203637411,T,TGT,F,100,90.93
2025-10-09,9:30:09.203640426,T,TGT,F,100,90.93
2025-10-09,9:30:09.203697622,T,TGT,F,150,90.93
2025-10-09,9:30:09.203718609,T,TGT,,650,90.93
2025-10-09,9:30:09.223000601,T,TGT,I,25,90.87
2025-10-09,9:30:09.223000601,T,TGT,I,75,90.85
2025-10-09,9:30:09.310527079,T,TGT,F I,14,90.89
2025-10-09,9:30:09.399085036,T,TGT,F I,14,90.89
2025-10-09,9:30:09.477124038,T,TGT,F I,14,90.89
2025-10-09,9:30:09.547732292,T,TGT,F I,14,90.89
2025-10-09,9:30:09.613345534,T,TGT,F I,14,90.89
2025-10-09,9:30:09.674156409,T,TGT,F I,14,90.89
2025-10-09,9:30:09.737523394,T,TGT,F I,14,90.89
2025-10-09,9:30:09.801064770,T,TGT,F I,14,90.89
2025-10-09,9:30:09.933289835,T,TGT,F I,14,90.89
2025-10-09,9:30:10.053149744,T,TGT,,100,90.86
2025-10-09,9:30:10.053149744,T,TGT,,100,90.86
2025-10-09,9:30:10.053152517,T,TGT,,125,90.85
2025-10-09,9:30:10.053152517,T,TGT,I,2,90.85
2025-10-09,9:30:10.053155424,T,TGT,F,200,90.85
2025-10-09,9:30:10.067607889,T,TGT,I,7,90.85
2025-10-09,9:30:10.067607889,T,TGT,I,7,90.85
2025-10-09,9:30:10.069547965,T,TGT,F,120,90.8
2025-10-09,9:30:10.070801463,T,TGT,F I,3,90.78
2025-10-09,9:30:10.104821463,T,TGT,F,125,90.77
2025-10-09,9:30:10.104872721,T,TGT,F I,75,90.77
2025-10-09,9:30:10.732937393,T,TGT,,100,90.81
2025-10-09,9:30:12.167020666,T,TGT,I,4,90.775
2025-10-09,9:30:12.167023665,T,TGT,,121,90.775
2025-10-09,9:30:13.165146740,T,TGT,,100,90.82
2025-10-09,9:30:15.261423039,T,TGT,F,100,90.83
2025-10-09,9:30:15.261441056,T,TGT,I,1,90.83
2025-10-09,9:30:15.261549370,T,TGT,,100,90.83
2025-10-09,9:30:15.261886247,T,TGT,I,38,90.83
2025-10-09,9:30:15.261889170,T,TGT,I,2,90.82
2025-10-09,9:30:15.262198881,T,TGT,F I,1,90.83
2025-10-09,9:30:15.262213886,T,TGT,F I,1,90.83
2025-10-09,9:30:15.262244014,T,TGT,F I,2,90.83
2025-10-09,9:30:15.262310163,T,TGT,F I,4,90.82
2025-10-09,9:30:15.262532716,T,TGT,F I,8,90.82
2025-10-09,9:30:15.262734120,T,TGT,F I,8,90.82
2025-10-09,9:30:15.262845474,T,TGT,F I,18,90.82
2025-10-09,9:30:15.262845474,T,TGT,F I,2,90.82
2025-10-09,9:30:15.338668259,T,TGT,F I,5,90.85
2025-10-09,9:30:15.338668259,T,TGT,F I,25,90.86
2025-10-09,9:30:15.528236670,T,TGT,I,9,90.83
2025-10-09,9:30:15.528350992,T,TGT,I,2,90.82
2025-10-09,9:30:15.528468205,T,TGT,I,2,90.81
2025-10-09,9:30:24.434155973,T,TGT,F,100,90.795
2025-10-09,9:30:36.749264917,T,TGT,F I,3,90.85
2025-10-09,9:30:36.749267952,T,TGT,F,100,90.85
2025-10-09,9:30:36.749267952,T,TGT,F I,74,90.86
2025-10-09,9:30:36.749526288,T,TGT,F I,2,90.88
2025-10-09,9:30:36.749529404,T,TGT,F I,55,90.88
2025-10-09,9:30:36.749529404,T,TGT,F I,20,90.88
2025-10-09,9:30:36.749797426,T,TGT,F I,21,90.85
2025-10-09,9:30:36.749797426,T,TGT,F I,21,90.85
2025-10-09,9:30:36.749799921,T,TGT,F I,21,90.85
2025-10-09,9:30:36.749817994,T,TGT,I,21,90.85
2025-10-09,9:30:36.750004445,T,TGT,F I,21,90.86
2025-10-09,9:30:36.750007703,T,TGT,F,100,90.86
2025-10-09,9:30:36.750056132,T,TGT,F I,3,90.85
2025-10-09,9:30:36.750059135,T,TGT,F I,17,90.83
2025-10-09,9:30:36.750320190,T,TGT,I,3,90.86
2025-10-09,9:30:36.750347284,T,TGT,F I,2,90.84
2025-10-09,9:30:36.750368335,T,TGT,F I,8,90.84
2025-10-09,9:30:36.750386362,T,TGT,F I,2,90.83
2025-10-09,9:30:36.750398752,T,TGT,F I,2,90.83
2025-10-09,9:30:36.750413358,T,TGT,I,96,90.83
2025-10-09,9:30:36.750503587,T,TGT,,100,90.82
2025-10-09,9:30:36.753486898,T,TGT,F I,13,90.84
2025-10-09,9:30:36.753486898,T,TGT,F I,10,90.84
2025-10-09,9:30:36.753757409,T,TGT,,100,90.84
2025-10-09,9:30:36.753913762,T,TGT,,100,90.82
2025-10-09,9:30:36.753937744,T,TGT,F I,20,90.82
2025-10-09,9:30:36.757290772,T,TGT,I,27,90.81
2025-10-09,9:30:36.757294076,T,TGT,I,12,90.78
2025-10-09,9:30:36.757294076,T,TGT,I,20,90.78
2025-10-09,9:30:36.757296784,T,TGT,,200,90.77
2025-10-09,9:30:36.757299846,T,TGT,I,20,90.77
2025-10-09,9:30:36.758028120,T,TGT,I,24,90.75
2025-10-09,9:30:36.758030535,T,TGT,I,51,90.75
2025-10-09,9:30:36.758331979,T,TGT,F I,30,90.79
