DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-23,9:30:01.303619598,T,TGT,F I,5,95.25
2025-12-23,9:30:01.303628556,T,TGT,Q,5,95.25
2025-12-23,9:30:02.851885235,T,TGT,I,1,95.31
2025-12-23,9:30:02.853199278,T,TGT,F I,6,95.31
2025-12-23,9:30:02.853220330,T,TGT,I,93,95.31
2025-12-23,9:30:04.796314405,T,TGT,I,11,95.325
2025-12-23,9:30:10.109753828,T,TGT,,100,95.345
2025-12-23,9:30:13.044012283,T,TGT,I,18,95.29
2025-12-23,9:30:13.044015278,T,TGT,I,2,95.29
2025-12-23,9:30:14.164686143,T,TGT,I,37,95.345
2025-12-23,9:30:24.165266077,T,TGT,F I,1,95.24
2025-12-23,9:30:24.165266077,T,TGT,F I,7,95.24
2025-12-23,9:30:24.165539710,T,TGT,F I,8,95.24
2025-12-23,9:30:24.165599811,T,TGT,F I,8,95.24
2025-12-23,9:30:27.769770254,T,TGT,F I,5,95.2
2025-12-23,9:30:27.769770254,T,TGT,F I,1,95.2
2025-12-23,9:30:27.769773336,T,TGT,F I,1,95.2
2025-12-23,9:30:27.769815361,T,TGT,I,4,95.2
2025-12-23,9:30:27.769893704,T,TGT,I,4,95.2
2025-12-23,9:30:27.769899595,T,TGT,I,7,95.2
2025-12-23,9:30:27.769941644,T,TGT,I,4,95.2
2025-12-23,9:30:27.769989771,T,TGT,I,4,95.2
2025-12-23,9:30:27.770061914,T,TGT,I,4,95.2
2025-12-23,9:30:27.770113143,T,TGT,I,3,95.2
2025-12-23,9:30:27.770284485,T,TGT,I,2,95.18
2025-12-23,9:30:27.770287470,T,TGT,I,2,95.18
2025-12-23,9:30:27.770308605,T,TGT,,339,95.22
2025-12-23,9:30:27.770326648,T,TGT,I,1,95.21
2025-12-23,9:30:27.770362659,T,TGT,I,9,95.2
2025-12-23,9:30:27.770362659,T,TGT,I,91,95.21
2025-12-23,9:30:27.770525036,T,TGT,F I,13,95.18
2025-12-23,9:30:27.770624268,T,TGT,,100,95.2
2025-12-23,9:30:27.771063410,T,TGT,I,8,95.21
2025-12-23,9:30:28.235029691,T,TGT,I,4,95.3
2025-12-23,9:30:31.608977662,T,TGT,I,8,95.17
2025-12-23,9:30:31.609272360,T,TGT,F I,8,95.17
2025-12-23,9:30:31.609275413,T,TGT,F I,8,95.17
2025-12-23,9:30:31.609326485,T,TGT,F I,8,95.17
2025-12-23,9:30:31.609455901,T,TGT,F I,8,95.16
2025-12-23,9:30:31.609458890,T,TGT,F I,29,95.16
2025-12-23,9:30:31.609461929,T,TGT,F I,71,95.16
2025-12-23,9:30:31.609498480,T,TGT,I,60,95.15
2025-12-23,9:30:31.609498480,T,TGT,I,40,95.15
2025-12-23,9:30:31.609849741,T,TGT,I,4,95.15
2025-12-23,9:30:31.609852728,T,TGT,I,36,95.15
2025-12-23,9:30:31.609877157,T,TGT,F I,64,95.15
2025-12-23,9:30:31.609877157,T,TGT,F I,7,95.15
2025-12-23,9:30:31.609879933,T,TGT,F I,38,95.15
2025-12-23,9:30:31.609882820,T,TGT,F I,41,95.15
