DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-31,9:30:01.090491085,T,TGT,,100,97.34
2025-12-31,9:30:01.090626332,T,TGT,Q,100,97.34
2025-12-31,9:30:02.747690921,T,TGT,I,1,97.36
2025-12-31,9:30:10.397588806,T,TGT,I,25,97.35
2025-12-31,9:30:10.397588806,T,TGT,I,10,97.35
2025-12-31,9:30:10.397591469,T,TGT,I,25,97.35
2025-12-31,9:30:10.397594784,T,TGT,I,7,97.35
2025-12-31,9:30:10.397597495,T,TGT,I,7,97.35
2025-12-31,9:30:15.421982929,T,TGT,I,16,97.4
2025-12-31,9:30:15.421985432,T,TGT,I,15,97.4
2025-12-31,9:30:15.421988123,T,TGT,I,1,97.4
2025-12-31,9:30:17.450296329,T,TGT,I,20,97.4
2025-12-31,9:30:17.450299435,T,TGT,I,12,97.4
2025-12-31,9:30:18.944447765,T,TGT,I,28,97.41
2025-12-31,9:30:18.944450783,T,TGT,I,4,97.41
2025-12-31,9:30:19.010536229,T,TGT,,100,97.42
2025-12-31,9:30:45.480469038,T,TGT,I,3,97.28
2025-12-31,9:30:45.616747646,T,TGT,I,2,97.27
2025-12-31,9:31:01.246079754,T,TGT,F I,2,97.34
2025-12-31,9:31:07.396148111,T,TGT,I,1,97.335
2025-12-31,9:31:09.250739244,T,TGT,,100,97.26
2025-12-31,9:31:09.250741279,T,TGT,,100,97.25
2025-12-31,9:31:09.250756296,T,TGT,F,100,97.25
2025-12-31,9:31:09.250759410,T,TGT,I,1,97.25
2025-12-31,9:31:09.250759410,T,TGT,F I,99,97.25
2025-12-31,9:31:09.250762423,T,TGT,F I,1,97.25
2025-12-31,9:31:09.250765730,T,TGT,I,99,97.25
2025-12-31,9:31:09.250765730,T,TGT,I,1,97.25
2025-12-31,9:31:09.250771420,T,TGT,I,99,97.25
2025-12-31,9:31:09.250771420,T,TGT,I,1,97.25
2025-12-31,9:31:09.251228508,T,TGT,F I,50,97.25
2025-12-31,9:31:09.251439092,T,TGT,F I,49,97.25
2025-12-31,9:31:09.251441952,T,TGT,F I,1,97.25
2025-12-31,9:31:09.251757733,T,TGT,F I,50,97.25
2025-12-31,9:31:09.253243276,T,TGT,I,49,97.25
2025-12-31,9:31:09.253246248,T,TGT,,100,97.25
2025-12-31,9:31:15.298346596,T,TGT,I,31,97.25
2025-12-31,9:31:15.298349614,T,TGT,I,18,97.25
2025-12-31,9:31:15.304427076,T,TGT,I,1,97.29
2025-12-31,9:31:17.942398551,T,TGT,I,2,97.255
2025-12-31,9:31:20.511322604,T,TGT,I,47,97.29
2025-12-31,9:31:20.511322604,T,TGT,I,5,97.29
2025-12-31,9:31:21.827940144,T,TGT,I,52,97.29
2025-12-31,9:31:26.018711869,T,TGT,I,2,97.25
2025-12-31,9:31:29.991163567,T,TGT,F,100,97.2
2025-12-31,9:31:29.991186147,T,TGT,I,1,97.2
2025-12-31,9:31:29.991200878,T,TGT,F I,99,97.2
2025-12-31,9:31:29.991200878,T,TGT,F I,1,97.2
2025-12-31,9:31:29.991202757,T,TGT,F I,99,97.2
2025-12-31,9:31:29.991205653,T,TGT,I,99,97.2
2025-12-31,9:31:29.991223728,T,TGT,I,1,97.2
2025-12-31,9:31:29.991226821,T,TGT,I,98,97.2
2025-12-31,9:31:29.993247518,T,TGT,F I,2,97.2
2025-12-31,9:31:29.993250611,T,TGT,F I,2,97.2
2025-12-31,9:31:29.993259531,T,TGT,F I,2,97.2
2025-12-31,9:31:29.993262533,T,TGT,F I,2,97.2
2025-12-31,9:31:29.993274648,T,TGT,I,94,97.2
2025-12-31,9:31:29.993274648,T,TGT,I,6,97.2
2025-12-31,9:31:29.993307753,T,TGT,I,2,97.2
2025-12-31,9:31:29.993455010,T,TGT,F I,2,97.2
2025-12-31,9:31:29.993515173,T,TGT,F I,2,97.2
2025-12-31,9:31:29.995241330,T,TGT,I,88,97.2
2025-12-31,9:31:30.576580312,T,TGT,I,12,97.22
2025-12-31,9:31:37.429140369,T,TGT,I,45,97.23
2025-12-31,9:31:37.429143283,T,TGT,I,8,97.23
2025-12-31,9:31:37.503348040,T,TGT,I,48,97.28
2025-12-31,9:31:37.503351081,T,TGT,I,5,97.28
2025-12-31,9:31:38.994498776,T,TGT,I,48,97.28
2025-12-31,9:31:38.994498776,T,TGT,I,5,97.28
2025-12-31,9:31:38.994501522,T,TGT,I,47,97.28
2025-12-31,9:31:40.142020227,T,TGT,I,49,97.28
2025-12-31,9:31:40.142020227,T,TGT,I,4,97.28
2025-12-31,9:31:42.369535165,T,TGT,I,50,97.28
2025-12-31,9:31:42.369535165,T,TGT,I,3,97.28
2025-12-31,9:31:42.386311863,T,TGT,F I,7,97.29
2025-12-31,9:31:42.386317870,T,TGT,F,100,97.29
2025-12-31,9:31:53.169770520,T,TGT,F I,1,97.28
2025-12-31,9:32:20.997272600,T,TGT,,100,97.35
2025-12-31,9:32:23.379247098,T,TGT,,100,97.36
2025-12-31,9:32:23.379250166,T,TGT,I,20,97.36
2025-12-31,9:32:35.505693010,T,TGT,F I,6,97.39
2025-12-31,9:33:34.266150517,T,TGT,F,239,97.43
2025-12-31,9:33:34.266153549,T,TGT,F I,57,97.43
2025-12-31,9:33:34.266193017,T,TGT,F I,51,97.43
2025-12-31,9:33:34.266195668,T,TGT,F I,1,97.43
2025-12-31,9:33:34.266445260,T,TGT,F,100,97.43
2025-12-31,9:33:34.266445260,T,TGT,F,200,97.44
2025-12-31,9:33:34.266448286,T,TGT,F I,7,97.44
2025-12-31,9:33:34.266947479,T,TGT,,100,97.43
2025-12-31,9:33:34.266950775,T,TGT,,100,97.43
2025-12-31,9:33:34.266953511,T,TGT,F I,1,97.43
2025-12-31,9:33:34.266968634,T,TGT,,100,97.44
2025-12-31,9:33:34.267127874,T,TGT,I,3,97.45
2025-12-31,9:33:34.267133846,T,TGT,I,12,97.45
2025-12-31,9:33:34.267209062,T,TGT,F I,38,97.43
2025-12-31,9:33:34.267405167,T,TGT,F I,18,97.43
2025-12-31,9:33:34.267407502,T,TGT,,100,97.44
2025-12-31,9:33:34.267444067,T,TGT,I,38,97.43
2025-12-31,9:33:34.267458883,T,TGT,I,62,97.43
2025-12-31,9:33:34.267458883,T,TGT,I,38,97.43
2025-12-31,9:33:34.267609001,T,TGT,F,100,97.45
2025-12-31,9:33:34.267886391,T,TGT,F I,27,97.44
2025-12-31,9:33:34.267909994,T,TGT,F I,50,97.44
2025-12-31,9:33:34.267909994,T,TGT,I,23,97.44
2025-12-31,9:33:34.806610024,T,TGT,F I,41,97.46
2025-12-31,9:33:36.665091547,T,TGT,I,20,97.45
2025-12-31,9:33:37.790370458,T,TGT,I,89,97.5
2025-12-31,9:33:37.790370458,T,TGT,I,20,97.5
2025-12-31,9:33:37.790375756,T,TGT,I,5,97.5
2025-12-31,9:33:37.790375756,T,TGT,I,10,97.5
2025-12-31,9:33:37.790375756,T,TGT,I,22,97.5
2025-12-31,9:33:37.790380090,T,TGT,I,10,97.5
2025-12-31,9:33:37.790384238,T,TGT,,100,97.5
2025-12-31,9:33:37.790384238,T,TGT,,100,97.5
2025-12-31,9:33:38.656459550,T,TGT,F I,25,97.57
2025-12-31,9:33:42.364779934,T,TGT,I,25,97.55
2025-12-31,9:33:42.383228936,T,TGT,,100,97.545
2025-12-31,9:33:52.924818484,T,TGT,F I,8,97.59
2025-12-31,9:33:52.924818484,T,TGT,F I,25,97.59
2025-12-31,9:33:52.924821337,T,TGT,F I,67,97.59
2025-12-31,9:34:04.778003266,T,TGT,I,1,97.555
2025-12-31,9:34:40.304741237,T,TGT,,100,97.59
2025-12-31,9:34:40.304744147,T,TGT,I,49,97.6
2025-12-31,9:34:40.304747249,T,TGT,,400,97.6
2025-12-31,9:34:40.304750387,T,TGT,I,5,97.6
2025-12-31,9:34:40.304753755,T,TGT,F I,95,97.6
2025-12-31,9:34:40.304753755,T,TGT,F I,5,97.6
2025-12-31,9:34:40.305174280,T,TGT,F I,59,97.61
2025-12-31,9:34:40.305180259,T,TGT,F I,59,97.61
2025-12-31,9:34:40.305315522,T,TGT,,1342,97.61
2025-12-31,9:34:40.305480928,T,TGT,F,100,97.61
2025-12-31,9:34:40.319079338,T,TGT,,100,97.63
2025-12-31,9:34:40.319101139,T,TGT,I,28,97.63
2025-12-31,9:34:40.319106549,T,TGT,F I,12,97.63
2025-12-31,9:34:40.319106549,T,TGT,F I,28,97.63
2025-12-31,9:34:40.319106549,T,TGT,I,1,97.63
2025-12-31,9:34:40.319115488,T,TGT,F I,40,97.63
2025-12-31,9:34:40.319133470,T,TGT,F I,31,97.63
2025-12-31,9:34:40.319182188,T,TGT,,100,97.64
2025-12-31,9:34:40.319203193,T,TGT,I,1,97.64
2025-12-31,9:34:40.319419197,T,TGT,F I,60,97.65
2025-12-31,9:34:40.319602618,T,TGT,,100,97.65
2025-12-31,9:34:49.206945224,T,TGT,,100,97.605
2025-12-31,9:35:01.962318784,T,TGT,F,100,97.66
2025-12-31,9:35:01.963362336,T,TGT,F I,2,97.7
2025-12-31,9:35:01.963429271,T,TGT,F I,10,97.71
2025-12-31,9:35:01.987383490,T,TGT,I,51,97.66
2025-12-31,9:35:02.018468551,T,TGT,,100,97.645
2025-12-31,9:35:02.450011650,T,TGT,,100,97.645
2025-12-31,9:35:12.801064155,T,TGT,,100,97.58
2025-12-31,9:35:12.808789522,T,TGT,F I,25,97.59
2025-12-31,9:35:12.816217209,T,TGT,,100,97.64
2025-12-31,9:35:41.719640465,T,TGT,,100,97.655
2025-12-31,9:35:41.719640465,T,TGT,I,64,97.63
2025-12-31,9:35:41.719644428,T,TGT,I,8,97.63
2025-12-31,9:35:41.719644428,T,TGT,I,26,97.63
2025-12-31,9:35:41.719646467,T,TGT,I,2,97.63
2025-12-31,9:35:46.443380802,T,TGT,F,100,97.63
2025-12-31,9:35:46.443383821,T,TGT,F,100,97.63
2025-12-31,9:35:46.443386879,T,TGT,F,100,97.62
2025-12-31,9:35:46.443404871,T,TGT,I,60,97.62
2025-12-31,9:35:46.443404871,T,TGT,I,1,97.62
2025-12-31,9:35:46.443411055,T,TGT,F I,39,97.62
2025-12-31,9:35:46.443417106,T,TGT,F,100,97.62
2025-12-31,9:35:46.443417106,T,TGT,F I,57,97.62
2025-12-31,9:35:46.443417106,T,TGT,F I,4,97.62
2025-12-31,9:35:46.443419991,T,TGT,F I,12,97.62
2025-12-31,9:35:46.443424066,T,TGT,F,188,97.62
2025-12-31,9:35:46.443424066,T,TGT,,100,97.62
2025-12-31,9:35:46.443425957,T,TGT,,100,97.62
2025-12-31,9:35:46.443447454,T,TGT,I,51,97.62
2025-12-31,9:35:46.443450068,T,TGT,F,100,97.63
2025-12-31,9:35:46.443456073,T,TGT,I,25,97.62
2025-12-31,9:35:46.443471246,T,TGT,I,1,97.62
2025-12-31,9:35:46.443474168,T,TGT,F I,99,97.62
2025-12-31,9:35:46.443474168,T,TGT,F I,1,97.62
2025-12-31,9:35:46.443480719,T,TGT,I,24,97.62
2025-12-31,9:35:46.443495170,T,TGT,F I,24,97.63
2025-12-31,9:35:46.443504161,T,TGT,F I,76,97.63
2025-12-31,9:35:46.443510179,T,TGT,I,76,97.62
2025-12-31,9:35:46.443934225,T,TGT,F I,18,97.62
2025-12-31,9:35:46.444400611,T,TGT,F I,8,97.62
2025-12-31,9:35:46.444403368,T,TGT,F I,8,97.62
2025-12-31,9:35:46.444406339,T,TGT,F I,4,97.62
2025-12-31,9:35:46.444520700,T,TGT,,100,97.62
2025-12-31,9:35:46.444523634,T,TGT,,100,97.62
2025-12-31,9:35:46.444809238,T,TGT,F,100,97.63
2025-12-31,9:35:46.444812881,T,TGT,F I,10,97.63
2025-12-31,9:35:46.445425739,T,TGT,F I,65,97.63
2025-12-31,9:35:46.445425739,T,TGT,F I,2,97.63
2025-12-31,9:35:46.461210269,T,TGT,I,2,97.62
2025-12-31,9:35:46.890600320,T,TGT,,100,97.65
2025-12-31,9:35:46.890618273,T,TGT,F I,10,97.65
2025-12-31,9:36:03.231291918,T,TGT,I,40,97.645
2025-12-31,9:36:07.455398048,T,TGT,I,1,97.645
2025-12-31,9:36:10.822026566,T,TGT,I,67,97.61
2025-12-31,9:36:10.822026566,T,TGT,I,5,97.61
2025-12-31,9:36:10.822029494,T,TGT,,128,97.61
2025-12-31,9:36:10.822327880,T,TGT,F I,72,97.61
2025-12-31,9:36:10.822330393,T,TGT,F,100,97.6
2025-12-31,9:36:10.822333353,T,TGT,F I,28,97.6
2025-12-31,9:36:10.822351495,T,TGT,I,1,97.6
2025-12-31,9:36:10.822591834,T,TGT,I,71,97.6
2025-12-31,9:36:10.822594841,T,TGT,I,29,97.6
2025-12-31,9:36:10.822636956,T,TGT,I,71,97.6
2025-12-31,9:36:10.822636956,T,TGT,,100,97.6
2025-12-31,9:36:11.360558442,T,TGT,,100,97.6
2025-12-31,9:36:11.361019294,T,TGT,F,100,97.57
2025-12-31,9:36:11.361021522,T,TGT,F I,16,97.57
2025-12-31,9:36:11.361036566,T,TGT,F,100,97.56
2025-12-31,9:36:11.361039747,T,TGT,F I,16,97.56
2025-12-31,9:36:11.361069673,T,TGT,F,100,97.56
2025-12-31,9:36:11.361090691,T,TGT,F,100,97.56
2025-12-31,9:36:11.361093764,T,TGT,F,100,97.56
2025-12-31,9:36:11.361099675,T,TGT,F,100,97.56
2025-12-31,9:36:11.361117762,T,TGT,F,100,97.56
2025-12-31,9:36:11.361235097,T,TGT,I,69,97.56
2025-12-31,9:36:11.361250131,T,TGT,F I,31,97.56
2025-12-31,9:36:19.844549971,T,TGT,F I,40,97.58
2025-12-31,9:36:19.844553141,T,TGT,F I,10,97.58
2025-12-31,9:36:19.845160703,T,TGT,F I,10,97.62
2025-12-31,9:36:19.845235610,T,TGT,F I,40,97.62
2025-12-31,9:36:19.845268765,T,TGT,,100,97.63
2025-12-31,9:36:19.845614626,T,TGT,I,1,97.63
2025-12-31,9:36:19.845822247,T,TGT,I,10,97.64
2025-12-31,9:36:19.845861104,T,TGT,F I,35,97.64
2025-12-31,9:36:19.845897573,T,TGT,F I,34,97.64
2025-12-31,9:36:19.845900225,T,TGT,F I,69,97.64
2025-12-31,9:36:19.845900225,T,TGT,F,100,97.64
2025-12-31,9:36:19.845984404,T,TGT,F I,99,97.63
2025-12-31,9:36:19.845984404,T,TGT,F I,16,97.63
2025-12-31,9:36:20.255908981,T,TGT,I,25,97.67
2025-12-31,9:36:20.264085499,T,TGT,F I,45,97.67
2025-12-31,9:36:20.264085499,T,TGT,F I,2,97.67
2025-12-31,9:36:20.948603256,T,TGT,I,70,97.67
2025-12-31,9:36:20.948606203,T,TGT,I,2,97.67
2025-12-31,9:36:21.004088453,T,TGT,I,70,97.67
2025-12-31,9:36:21.059185754,T,TGT,I,70,97.67
2025-12-31,9:36:21.113038049,T,TGT,I,43,97.67
2025-12-31,9:36:21.113065083,T,TGT,F I,27,97.67
2025-12-31,9:36:21.193516097,T,TGT,I,70,97.67
2025-12-31,9:36:21.193516097,T,TGT,I,2,97.67
2025-12-31,9:36:21.193795365,T,TGT,F I,10,97.69
2025-12-31,9:36:21.551903542,T,TGT,I,47,97.72
