DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-09,9:30:01.160717932,T,IBM,I,5,309.6
2025-12-09,9:30:01.160835244,T,IBM,Q,5,309.6
2025-12-09,9:30:01.735800954,T,IBM,,40,309.78
2025-12-09,9:30:01.911392051,T,IBM,F I,20,309.94
2025-12-09,9:30:01.947384675,T,IBM,I,20,309.785
2025-12-09,9:30:02.143619816,T,IBM,F I,2,309.785
2025-12-09,9:30:02.143619816,T,IBM,F I,4,309.785
2025-12-09,9:30:02.144101025,T,IBM,I,1,309.82
2025-12-09,9:30:02.323748635,T,IBM,F I,6,309.68
2025-12-09,9:30:03.199189563,T,IBM,F I,6,309.94
2025-12-09,9:30:03.199307098,T,IBM,F I,20,309.99
2025-12-09,9:30:04.288346547,T,IBM,I,10,310.09
2025-12-09,9:30:04.288947883,T,IBM,I,30,310.09
2025-12-09,9:30:05.139203939,T,IBM,,40,310.275
2025-12-09,9:30:30.198974708,T,IBM,F I,22,310.35
2025-12-09,9:30:30.269582807,T,IBM,I,26,310.27
2025-12-09,9:30:30.269609824,T,IBM,F I,25,310.27
2025-12-09,9:30:43.584677846,T,IBM,F I,25,310.27
2025-12-09,9:30:43.585459636,T,IBM,I,2,310.45
2025-12-09,9:30:43.585477689,T,IBM,F I,24,310.45
2025-12-09,9:30:43.585495813,T,IBM,I,20,310.49
2025-12-09,9:30:43.585499116,T,IBM,I,20,310.53
2025-12-09,9:30:43.585499116,T,IBM,I,3,310.53
2025-12-09,9:30:43.585964839,T,IBM,I,19,310.54
2025-12-09,9:30:43.586000928,T,IBM,I,26,310.44
2025-12-09,9:30:43.586018982,T,IBM,I,1,310.44
2025-12-09,9:30:43.586464076,T,IBM,F I,1,310.54
2025-12-09,9:30:43.586467100,T,IBM,F I,11,310.55
2025-12-09,9:30:43.586527271,T,IBM,F I,1,310.55
2025-12-09,9:30:43.586566373,T,IBM,I,27,310.38
2025-12-09,9:30:43.586752747,T,IBM,I,27,310.55
2025-12-09,9:30:49.444132801,T,IBM,I,4,310.72
2025-12-09,9:30:50.731311140,T,IBM,I,8,310.76
2025-12-09,9:30:50.731605803,T,IBM,F I,29,310.8
2025-12-09,9:30:50.734237034,T,IBM,,40,311.0
2025-12-09,9:30:50.887385707,T,IBM,F I,25,310.98
2025-12-09,9:30:50.892512842,T,IBM,F I,25,311.04
2025-12-09,9:30:50.892551982,T,IBM,F I,15,311.04
2025-12-09,9:30:50.892551982,T,IBM,F I,10,311.04
2025-12-09,9:30:50.892591025,T,IBM,F I,25,311.04
2025-12-09,9:30:50.892627107,T,IBM,F I,5,311.04
2025-12-09,9:30:50.892630166,T,IBM,F I,20,311.04
2025-12-09,9:30:51.733506950,T,IBM,F I,25,310.96
2025-12-09,9:30:51.733564152,T,IBM,F I,25,310.96
2025-12-09,9:31:03.226233666,T,IBM,I,5,310.73
2025-12-09,9:31:03.226381087,T,IBM,,120,310.72
2025-12-09,9:31:03.226552474,T,IBM,I,32,310.72
2025-12-09,9:31:03.226555505,T,IBM,I,1,310.69
2025-12-09,9:31:07.089563753,T,IBM,I,1,310.68
2025-12-09,9:31:07.089563753,T,IBM,I,1,310.67
2025-12-09,9:31:07.089569753,T,IBM,I,6,310.67
2025-12-09,9:31:07.089587805,T,IBM,F,40,310.67
2025-12-09,9:31:07.089590882,T,IBM,F,40,310.67
2025-12-09,9:31:07.089594122,T,IBM,F I,6,310.67
2025-12-09,9:31:07.089602934,T,IBM,F,54,310.67
2025-12-09,9:31:07.089602934,T,IBM,F I,20,310.67
2025-12-09,9:31:07.090056892,T,IBM,F I,5,310.62
2025-12-09,9:31:07.090607341,T,IBM,I,1,310.43
2025-12-09,9:31:11.132085113,T,IBM,I,1,310.35
2025-12-09,9:31:11.132087522,T,IBM,I,1,310.35
2025-12-09,9:31:11.196618032,T,IBM,I,1,310.33
2025-12-09,9:31:11.196642093,T,IBM,F I,25,310.44
2025-12-09,9:31:11.373736705,T,IBM,I,1,310.35
2025-12-09,9:31:11.379519516,T,IBM,F I,25,310.51
2025-12-09,9:31:13.152456172,T,IBM,F I,25,310.58
2025-12-09,9:31:13.152474195,T,IBM,F I,19,310.58
2025-12-09,9:31:13.152510281,T,IBM,F I,19,310.59
2025-12-09,9:31:32.477373239,T,IBM,I,5,310.64
2025-12-09,9:31:32.477373239,T,IBM,I,35,310.59
2025-12-09,9:31:36.185864598,T,IBM,I,5,310.58
2025-12-09,9:31:36.185888714,T,IBM,F,80,310.58
2025-12-09,9:31:36.185894701,T,IBM,I,2,310.57
2025-12-09,9:31:36.185897722,T,IBM,I,1,310.57
2025-12-09,9:31:36.185900750,T,IBM,,77,310.56
2025-12-09,9:31:36.185900750,T,IBM,I,3,310.56
2025-12-09,9:31:36.186387860,T,IBM,F,40,310.5
2025-12-09,9:31:36.205110429,T,IBM,,40,310.45
2025-12-09,9:31:36.205113412,T,IBM,,40,310.45
2025-12-09,9:31:36.208848460,T,IBM,F I,20,310.5
2025-12-09,9:31:36.208852317,T,IBM,F I,13,310.51
2025-12-09,9:31:36.208854425,T,IBM,F,40,310.51
2025-12-09,9:31:36.208857518,T,IBM,F,44,310.51
2025-12-09,9:31:36.208872453,T,IBM,F I,20,310.51
2025-12-09,9:31:36.208887517,T,IBM,F,40,310.57
2025-12-09,9:31:36.208914445,T,IBM,F I,13,310.45
2025-12-09,9:31:36.208938594,T,IBM,I,1,310.46
2025-12-09,9:31:36.209100941,T,IBM,F,40,310.63
2025-12-09,9:31:50.743986908,T,IBM,F I,5,310.56
2025-12-09,9:31:51.059146047,T,IBM,I,23,310.47
2025-12-09,9:31:52.002585296,T,IBM,I,1,310.46
2025-12-09,9:31:52.002588316,T,IBM,I,12,310.45
2025-12-09,9:31:52.002609326,T,IBM,F I,16,310.45
2025-12-09,9:31:52.002612341,T,IBM,F I,12,310.45
2025-12-09,9:31:52.002612341,T,IBM,F I,1,310.45
2025-12-09,9:31:52.002615369,T,IBM,F,40,310.45
2025-12-09,9:31:52.002894991,T,IBM,I,20,310.45
2025-12-09,9:31:52.002894991,T,IBM,,40,310.46
2025-12-09,9:31:52.002916085,T,IBM,I,1,310.45
2025-12-09,9:31:54.535941892,T,IBM,F I,3,310.56
2025-12-09,9:31:54.624415577,T,IBM,F I,37,310.63
2025-12-09,9:31:54.624418622,T,IBM,F I,37,310.63
2025-12-09,9:31:54.624418622,T,IBM,F I,23,310.64
2025-12-09,9:31:54.624437045,T,IBM,F I,32,310.64
2025-12-09,9:31:54.624439617,T,IBM,F,40,310.64
2025-12-09,9:31:54.624439617,T,IBM,F I,2,310.64
2025-12-09,9:31:54.624791410,T,IBM,,40,310.69
2025-12-09,9:31:54.624791410,T,IBM,,40,310.69
2025-12-09,9:32:12.014547399,T,IBM,F I,20,310.88
2025-12-09,9:32:47.346231294,T,IBM,I,38,310.89
2025-12-09,9:33:01.582271729,T,IBM,I,2,310.9
2025-12-09,9:33:04.036675497,T,IBM,I,1,310.99
2025-12-09,9:33:04.036705578,T,IBM,I,1,310.99
2025-12-09,9:33:04.036711709,T,IBM,,40,310.99
2025-12-09,9:33:04.036711709,T,IBM,,114,311.0
2025-12-09,9:33:04.036715172,T,IBM,I,1,311.0
2025-12-09,9:33:04.036721239,T,IBM,I,39,311.0
2025-12-09,9:33:04.036724050,T,IBM,I,2,311.0
2025-12-09,9:33:04.036726672,T,IBM,I,1,311.0
2025-12-09,9:33:04.036831867,T,IBM,F I,2,311.02
2025-12-09,9:33:04.036891998,T,IBM,F I,2,311.05
2025-12-09,9:33:04.037183788,T,IBM,F I,1,310.99
2025-12-09,9:33:04.037727986,T,IBM,F I,1,311.2
2025-12-09,9:33:04.037920631,T,IBM,F I,25,311.045
2025-12-09,9:33:04.037920631,T,IBM,F I,5,311.045
2025-12-09,9:33:04.038179126,T,IBM,F I,1,311.17
2025-12-09,9:33:04.063144525,T,IBM,I,17,311.2
2025-12-09,9:33:04.063168563,T,IBM,F,45,311.2
2025-12-09,9:33:04.063171600,T,IBM,F,80,311.2
2025-12-09,9:33:04.063980508,T,IBM,F I,25,311.26
2025-12-09,9:33:04.091020864,T,IBM,,100,311.295
2025-12-09,9:33:05.170287257,T,IBM,,75,311.3
2025-12-09,9:33:05.170287257,T,IBM,I,2,311.39
2025-12-09,9:33:05.170290465,T,IBM,,40,311.39
2025-12-09,9:33:05.170290465,T,IBM,,43,311.39
2025-12-09,9:33:05.170308178,T,IBM,F,164,311.39
2025-12-09,9:33:05.170326279,T,IBM,,45,311.36
2025-12-09,9:33:05.170368377,T,IBM,F,55,311.39
2025-12-09,9:33:05.171538152,T,IBM,F,40,311.24
2025-12-09,9:33:05.171565489,T,IBM,F I,23,311.24
2025-12-09,9:33:05.171565489,T,IBM,F I,2,311.24
2025-12-09,9:33:05.171667439,T,IBM,F I,1,311.22
2025-12-09,9:33:05.171667439,T,IBM,F I,39,311.21
2025-12-09,9:33:05.171688484,T,IBM,F I,1,311.21
2025-12-09,9:33:25.196581831,T,IBM,I,1,311.28
2025-12-09,9:33:25.196599935,T,IBM,F,58,311.28
2025-12-09,9:33:26.836905938,T,IBM,I,19,311.31
2025-12-09,9:33:26.836908859,T,IBM,,81,311.31
2025-12-09,9:33:26.836920899,T,IBM,I,1,311.31
2025-12-09,9:33:26.836929945,T,IBM,F I,39,311.31
2025-12-09,9:33:26.836935961,T,IBM,F,42,311.31
2025-12-09,9:33:26.836941938,T,IBM,,237,311.31
2025-12-09,9:33:32.666584025,T,IBM,I,19,311.4
2025-12-09,9:33:32.666584025,T,IBM,I,7,311.4
2025-12-09,9:33:32.666605301,T,IBM,I,26,311.4
2025-12-09,9:33:32.666611631,T,IBM,I,1,311.4
2025-12-09,9:33:35.403300050,T,IBM,F I,14,311.3
2025-12-09,9:33:35.403300050,T,IBM,F I,24,311.3
2025-12-09,9:33:35.403333187,T,IBM,F I,6,311.29
2025-12-09,9:33:35.403336196,T,IBM,F I,30,311.29
2025-12-09,9:33:35.404809675,T,IBM,F I,19,311.32
2025-12-09,9:33:48.796394652,T,IBM,F I,20,311.33
2025-12-09,9:33:48.808197723,T,IBM,,100,311.28
2025-12-09,9:33:51.085651418,T,IBM,F,40,311.29
2025-12-09,9:33:51.085651418,T,IBM,F I,10,311.29
2025-12-09,9:33:51.085783782,T,IBM,F,160,311.26
2025-12-09,9:33:51.085789748,T,IBM,F,46,311.25
2025-12-09,9:33:51.086592745,T,IBM,,53,311.18
2025-12-09,9:33:51.093025019,T,IBM,,47,311.18
2025-12-09,9:33:51.093028005,T,IBM,I,25,311.185
2025-12-09,9:33:51.160144821,T,IBM,F I,25,311.23
2025-12-09,9:33:56.572618761,T,IBM,,100,311.145
2025-12-09,9:34:00.701856945,T,IBM,I,8,311.18
2025-12-09,9:34:00.702389269,T,IBM,I,8,311.2
2025-12-09,9:34:00.702410223,T,IBM,,40,311.21
2025-12-09,9:34:00.702909650,T,IBM,,45,311.15
2025-12-09,9:34:00.702909650,T,IBM,,100,311.2
2025-12-09,9:34:00.702909650,T,IBM,,295,311.21
2025-12-09,9:34:00.702927528,T,IBM,I,1,311.21
2025-12-09,9:34:00.702954565,T,IBM,,45,311.14
2025-12-09,9:34:00.702957757,T,IBM,,184,311.21
2025-12-09,9:34:00.703053851,T,IBM,,44,311.2
2025-12-09,9:34:00.703153066,T,IBM,F I,1,311.11
2025-12-09,9:34:02.818268236,T,IBM,,44,311.16
2025-12-09,9:34:05.142071272,T,IBM,F,44,311.21
2025-12-09,9:34:05.142101804,T,IBM,F I,2,311.23
2025-12-09,9:34:05.142119330,T,IBM,F I,20,311.23
2025-12-09,9:34:05.142122355,T,IBM,F I,18,311.23
2025-12-09,9:34:11.650723714,T,IBM,F I,25,311.25
2025-12-09,9:34:12.475942406,T,IBM,F I,9,311.4
2025-12-09,9:34:12.576579985,T,IBM,F I,1,311.49
2025-12-09,9:34:12.576868707,T,IBM,F I,1,311.53
2025-12-09,9:34:16.082825456,T,IBM,F,161,311.67
2025-12-09,9:34:16.082836845,T,IBM,F,239,311.67
2025-12-09,9:34:16.082839883,T,IBM,F I,20,311.67
2025-12-09,9:34:43.461325247,T,IBM,F I,6,311.64
2025-12-09,9:34:43.461328205,T,IBM,F I,39,311.64
2025-12-09,9:34:43.462007872,T,IBM,I,20,311.6
2025-12-09,9:34:43.462134167,T,IBM,I,12,311.57
2025-12-09,9:34:43.462143216,T,IBM,,45,311.61
2025-12-09,9:34:43.462146187,T,IBM,I,37,311.63
2025-12-09,9:34:43.462152163,T,IBM,F I,1,311.51
2025-12-09,9:34:43.463234719,T,IBM,F I,25,311.59
2025-12-09,9:34:43.463255875,T,IBM,F I,15,311.59
2025-12-09,9:34:43.463259026,T,IBM,F I,20,311.59
2025-12-09,9:34:43.463261863,T,IBM,F I,32,311.59
2025-12-09,9:34:43.463264945,T,IBM,F I,6,311.59
2025-12-09,9:34:43.463270808,T,IBM,F,44,311.59
2025-12-09,9:34:43.463306918,T,IBM,F I,6,311.59
2025-12-09,9:34:43.463315981,T,IBM,I,6,311.57
2025-12-09,9:34:43.463325332,T,IBM,F I,12,311.59
2025-12-09,9:34:43.463325332,T,IBM,F,40,311.6
2025-12-09,9:34:43.463327977,T,IBM,F I,19,311.6
2025-12-09,9:34:43.463327977,T,IBM,F I,9,311.65
2025-12-09,9:34:43.463436190,T,IBM,F I,31,311.65
2025-12-09,9:34:43.463436190,T,IBM,F,40,311.65
2025-12-09,9:34:43.463439223,T,IBM,F I,15,311.65
2025-12-09,9:34:44.991099998,T,IBM,I,7,311.57
2025-12-09,9:34:44.991103000,T,IBM,I,2,311.57
2025-12-09,9:34:44.991475884,T,IBM,,45,311.52
2025-12-09,9:34:44.991478971,T,IBM,,95,311.56
2025-12-09,9:34:44.991815772,T,IBM,F I,20,311.47
2025-12-09,9:34:44.993358450,T,IBM,,90,311.47
2025-12-09,9:34:44.993379520,T,IBM,I,1,311.47
2025-12-09,9:34:44.993391496,T,IBM,I,9,311.47
2025-12-09,9:34:44.993391496,T,IBM,,40,311.47
2025-12-09,9:34:44.994056034,T,IBM,,48,311.375
2025-12-09,9:34:45.897346402,T,IBM,F I,1,311.57
2025-12-09,9:34:47.749900561,T,IBM,F I,25,311.66
2025-12-09,9:34:57.258242245,T,IBM,I,3,311.6
2025-12-09,9:35:02.674243533,T,IBM,F I,1,311.63
2025-12-09,9:35:02.674264573,T,IBM,F I,1,311.63
2025-12-09,9:35:03.601311513,T,IBM,F I,4,311.71
2025-12-09,9:35:03.776292056,T,IBM,I,8,311.8
2025-12-09,9:35:05.555062539,T,IBM,,45,311.74
2025-12-09,9:35:05.555062539,T,IBM,I,7,311.75
2025-12-09,9:35:05.555080635,T,IBM,,52,311.75
2025-12-09,9:35:05.555230940,T,IBM,F,52,311.76
2025-12-09,9:35:05.555561744,T,IBM,I,12,311.76
2025-12-09,9:35:05.555802345,T,IBM,F,52,311.76
2025-12-09,9:35:05.556220313,T,IBM,I,1,311.76
2025-12-09,9:35:06.140099297,T,IBM,F I,8,311.81
2025-12-09,9:35:10.067280309,T,IBM,F I,10,311.87
2025-12-09,9:35:10.861693481,T,IBM,F I,25,311.99
2025-12-09,9:35:10.862445441,T,IBM,F I,24,312.02
2025-12-09,9:35:12.166129880,T,IBM,,100,312.15
2025-12-09,9:35:13.412735526,T,IBM,F I,25,312.11
2025-12-09,9:35:13.412828775,T,IBM,F I,25,312.1
2025-12-09,9:35:13.412864799,T,IBM,F I,25,312.08
2025-12-09,9:35:20.613810479,T,IBM,F,195,312.2
2025-12-09,9:35:20.613831527,T,IBM,I,1,312.2
2025-12-09,9:35:20.613834604,T,IBM,I,9,312.2
2025-12-09,9:35:23.370130112,T,IBM,,40,312.56
2025-12-09,9:35:28.057379575,T,IBM,,80,312.56
2025-12-09,9:35:28.057707312,T,IBM,,45,312.58
2025-12-09,9:35:28.057707312,T,IBM,I,23,312.585
2025-12-09,9:35:28.058206515,T,IBM,F,50,312.6
2025-12-09,9:35:28.058239651,T,IBM,,50,312.6
2025-12-09,9:35:28.058272672,T,IBM,I,10,312.56
2025-12-09,9:35:28.060299488,T,IBM,F,122,312.61
2025-12-09,9:35:28.060302517,T,IBM,F,40,312.61
2025-12-09,9:35:28.067796413,T,IBM,F I,1,312.66
2025-12-09,9:35:28.067799449,T,IBM,F,40,312.66
2025-12-09,9:35:30.077044604,T,IBM,I,31,312.82
2025-12-09,9:35:46.949172236,T,IBM,I,16,312.85
2025-12-09,9:35:46.949500117,T,IBM,I,2,312.86
2025-12-09,9:35:46.949503022,T,IBM,,80,312.86
2025-12-09,9:35:46.949524244,T,IBM,F,40,312.88
2025-12-09,9:35:46.949831058,T,IBM,F I,36,312.85
2025-12-09,9:35:46.949833839,T,IBM,,64,312.85
2025-12-09,9:35:48.460212533,T,IBM,I,20,312.78
2025-12-09,9:35:48.460215487,T,IBM,I,14,312.78
2025-12-09,9:35:51.224248775,T,IBM,F I,20,312.88
2025-12-09,9:35:51.224248775,T,IBM,F I,19,312.88
2025-12-09,9:35:51.224266603,T,IBM,I,1,312.88
2025-12-09,9:35:52.740782812,T,IBM,,45,312.86
2025-12-09,9:35:52.740866957,T,IBM,I,25,312.86
2025-12-09,9:35:52.740869985,T,IBM,I,30,312.86
2025-12-09,9:35:52.753993288,T,IBM,,45,312.86
2025-12-09,9:35:55.635588150,T,IBM,I,27,312.88
2025-12-09,9:36:00.873749842,T,IBM,F I,15,312.91
2025-12-09,9:36:00.873752235,T,IBM,F I,25,312.91
2025-12-09,9:36:00.873755171,T,IBM,F I,20,312.91
2025-12-09,9:36:05.364549905,T,IBM,F,40,312.87
2025-12-09,9:36:05.364549905,T,IBM,F I,10,312.87
2025-12-09,9:36:05.364964883,T,IBM,F,40,312.86
2025-12-09,9:36:05.365070151,T,IBM,I,6,312.9
2025-12-09,9:36:05.365133283,T,IBM,F I,6,312.86
2025-12-09,9:36:05.365229551,T,IBM,I,2,312.88
2025-12-09,9:36:05.365650526,T,IBM,F I,4,312.86
2025-12-09,9:36:05.365903181,T,IBM,I,3,312.9
2025-12-09,9:36:08.362738461,T,IBM,F I,3,312.86
2025-12-09,9:36:15.070729416,T,IBM,I,3,312.86
2025-12-09,9:36:15.070786700,T,IBM,I,6,312.9
2025-12-09,9:36:15.070930991,T,IBM,I,6,312.86
2025-12-09,9:36:15.073544119,T,IBM,I,1,312.9
2025-12-09,9:36:17.092310015,T,IBM,,80,312.93
2025-12-09,9:36:17.092328110,T,IBM,F I,2,312.93
2025-12-09,9:36:17.092938579,T,IBM,F I,3,312.98
2025-12-09,9:36:17.092965592,T,IBM,F I,2,312.98
2025-12-09,9:36:17.189417304,T,IBM,I,35,312.97
2025-12-09,9:36:17.240340483,T,IBM,I,35,312.97
2025-12-09,9:36:21.293440426,T,IBM,F I,6,312.89
2025-12-09,9:36:24.155428443,T,IBM,F I,23,312.88
2025-12-09,9:36:24.155452474,T,IBM,,53,312.88
2025-12-09,9:36:24.155846478,T,IBM,F I,13,312.89
2025-12-09,9:36:24.155846478,T,IBM,F,40,312.89
2025-12-09,9:36:25.595268152,T,IBM,F,40,312.77
2025-12-09,9:36:25.595271191,T,IBM,F,40,312.77
2025-12-09,9:36:25.595271191,T,IBM,F,40,312.77
2025-12-09,9:36:26.595969410,T,IBM,I,13,312.83
2025-12-09,9:36:26.595972419,T,IBM,I,2,312.83
2025-12-09,9:36:43.251515553,T,IBM,I,3,312.85
2025-12-09,9:36:46.386220136,T,IBM,F I,9,312.75
2025-12-09,9:36:46.386397457,T,IBM,F I,16,312.72
2025-12-09,9:36:46.386430601,T,IBM,F I,4,312.72
2025-12-09,9:36:48.182973400,T,IBM,I,1,312.57
2025-12-09,9:36:59.453395697,T,IBM,F I,1,312.51
2025-12-09,9:36:59.454977540,T,IBM,F I,21,312.35
2025-12-09,9:37:02.510488412,T,IBM,F,40,312.37
2025-12-09,9:37:02.511189073,T,IBM,I,5,312.39
2025-12-09,9:37:02.511285400,T,IBM,I,6,312.43
2025-12-09,9:37:02.511480875,T,IBM,F I,3,312.4
2025-12-09,9:37:02.511510909,T,IBM,F I,3,312.4
2025-12-09,9:37:02.669561643,T,IBM,,40,312.43
2025-12-09,9:37:02.669756665,T,IBM,F,40,312.46
2025-12-09,9:37:02.670012253,T,IBM,,40,312.47
2025-12-09,9:37:02.682070868,T,IBM,,40,312.47
2025-12-09,9:37:02.682088977,T,IBM,,40,312.47
2025-12-09,9:37:02.682088977,T,IBM,I,29,312.47
2025-12-09,9:37:02.682098010,T,IBM,F I,2,312.47
2025-12-09,9:37:02.682146593,T,IBM,F,40,312.47
2025-12-09,9:37:02.682152152,T,IBM,F I,28,312.47
2025-12-09,9:37:02.682236269,T,IBM,,40,312.47
2025-12-09,9:37:02.682389694,T,IBM,F I,18,312.47
2025-12-09,9:37:02.690283451,T,IBM,F,40,312.47
2025-12-09,9:37:02.841850249,T,IBM,,80,312.47
2025-12-09,9:37:03.583466711,T,IBM,F I,7,312.42
2025-12-09,9:37:03.583466711,T,IBM,F I,6,312.42
2025-12-09,9:37:09.291249627,T,IBM,I,5,312.395
2025-12-09,9:37:10.442754404,T,IBM,I,1,312.46
2025-12-09,9:37:10.442757030,T,IBM,I,6,312.46
2025-12-09,9:37:10.442759961,T,IBM,I,7,312.46
2025-12-09,9:37:10.442759961,T,IBM,I,2,312.46
2025-12-09,9:37:11.685206784,T,IBM,F I,1,312.36
2025-12-09,9:37:11.685210025,T,IBM,F I,24,312.35
2025-12-09,9:37:13.268115014,T,IBM,F I,1,312.24
2025-12-09,9:37:13.268117987,T,IBM,F I,10,312.24
2025-12-09,9:37:13.268999022,T,IBM,F,40,312.16
2025-12-09,9:37:15.432024274,T,IBM,,100,312.15
2025-12-09,9:37:16.321791444,T,IBM,I,2,312.15
2025-12-09,9:37:16.321795036,T,IBM,I,15,312.14
