DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-11-07,9:30:01.411885131,T,IBM,O I,5,310.46
2025-11-07,9:30:01.411903088,T,IBM,Q,5,310.46
2025-11-07,9:30:01.600217480,T,IBM,,80,309.69
2025-11-07,9:30:01.601477392,T,IBM,F,80,309.69
2025-11-07,9:30:01.602054788,T,IBM,F,40,309.7
2025-11-07,9:30:01.602493839,T,IBM,,40,309.69
2025-11-07,9:30:01.602996034,T,IBM,F,40,309.69
2025-11-07,9:30:01.792696682,T,IBM,I,1,310.07
2025-11-07,9:30:01.964836202,T,IBM,I,3,309.54
2025-11-07,9:30:01.964838422,T,IBM,I,23,309.5
2025-11-07,9:30:01.964853532,T,IBM,I,1,309.5
2025-11-07,9:30:01.965307658,T,IBM,F I,2,309.56
2025-11-07,9:30:01.965310595,T,IBM,I,2,309.56
2025-11-07,9:30:01.965385727,T,IBM,I,21,309.56
2025-11-07,9:30:01.965388777,T,IBM,F I,2,309.5
2025-11-07,9:30:02.030009615,T,IBM,F I,1,309.21
2025-11-07,9:30:03.183264103,T,IBM,F I,4,309.11
2025-11-07,9:30:03.183844620,T,IBM,F,90,309.0
2025-11-07,9:30:03.183871479,T,IBM,F,70,309.0
2025-11-07,9:30:03.345581633,T,IBM,F I,1,308.9
2025-11-07,9:30:04.177181205,T,IBM,I,5,309.11
2025-11-07,9:30:04.177184240,T,IBM,I,5,309.0
2025-11-07,9:30:04.322210583,T,IBM,F I,39,308.9
2025-11-07,9:30:04.322210583,T,IBM,F I,5,308.82
2025-11-07,9:30:04.322213476,T,IBM,F I,12,308.76
2025-11-07,9:30:04.322493174,T,IBM,,56,308.76
2025-11-07,9:30:04.322685590,T,IBM,F I,32,308.76
2025-11-07,9:30:04.322688563,T,IBM,F I,24,308.75
2025-11-07,9:30:04.322712889,T,IBM,I,26,308.75
2025-11-07,9:30:04.322712889,T,IBM,I,6,308.75
2025-11-07,9:30:04.322712889,T,IBM,I,1,308.75
2025-11-07,9:30:05.633936116,T,IBM,F,41,308.5
2025-11-07,9:30:05.634005339,T,IBM,,41,308.5
2025-11-07,9:30:05.634275974,T,IBM,F,40,308.49
2025-11-07,9:30:05.634275974,T,IBM,F I,1,308.49
2025-11-07,9:30:05.649504169,T,IBM,F I,2,308.3
2025-11-07,9:30:05.649525371,T,IBM,I,18,308.3
2025-11-07,9:30:05.649525371,T,IBM,F I,18,308.3
2025-11-07,9:30:05.649540312,T,IBM,I,18,308.3
2025-11-07,9:30:10.644918619,T,IBM,F I,30,308.42
2025-11-07,9:30:15.310679141,T,IBM,F,100,308.25
2025-11-07,9:30:17.978775023,T,IBM,F I,3,308.4
2025-11-07,9:30:25.114092948,T,IBM,F,100,308.57
