DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-12-03,9:30:01.360006541,T,IBM,F I,4,302.71
2025-12-03,9:30:01.360018184,T,IBM,Q,4,302.71
2025-12-03,9:30:01.718685247,T,IBM,I,2,302.74
2025-12-03,9:30:02.259315596,T,IBM,F,40,302.34
2025-12-03,9:30:02.259315596,T,IBM,F,40,302.34
2025-12-03,9:30:02.259318269,T,IBM,F,40,302.34
2025-12-03,9:30:02.259336318,T,IBM,I,1,302.34
2025-12-03,9:30:02.259357347,T,IBM,I,13,302.34
2025-12-03,9:30:02.259369428,T,IBM,,100,302.34
2025-12-03,9:30:02.259387420,T,IBM,F,79,302.34
2025-12-03,9:30:02.259408496,T,IBM,,100,302.34
2025-12-03,9:30:02.260214449,T,IBM,,52,302.35
2025-12-03,9:30:02.260830867,T,IBM,F I,11,302.35
2025-12-03,9:30:02.260881975,T,IBM,,40,302.35
2025-12-03,9:30:02.334070212,T,IBM,F I,16,302.35
2025-12-03,9:30:11.242562519,T,IBM,I,1,302.48
2025-12-03,9:30:22.246861354,T,IBM,F,42,302.01
2025-12-03,9:30:22.246957637,T,IBM,F,42,302.01
2025-12-03,9:30:22.247150379,T,IBM,F I,2,302.0
2025-12-03,9:30:22.247153044,T,IBM,F,40,302.0
2025-12-03,9:30:22.247420751,T,IBM,,40,302.05
2025-12-03,9:30:25.957241860,T,IBM,I,1,302.085
2025-12-03,9:30:25.957241860,T,IBM,I,39,302.085
2025-12-03,9:30:30.678532617,T,IBM,F I,30,302.1
2025-12-03,9:30:31.217436661,T,IBM,F I,30,302.1
2025-12-03,9:30:32.985898792,T,IBM,F I,30,301.95
2025-12-03,9:30:32.986352912,T,IBM,F I,1,301.82
2025-12-03,9:30:32.987522673,T,IBM,I,25,301.86
2025-12-03,9:30:33.701527446,T,IBM,F,40,301.36
2025-12-03,9:30:35.453549450,T,IBM,F I,1,301.37
2025-12-03,9:30:35.453549450,T,IBM,F I,2,301.37
2025-12-03,9:30:43.988140695,T,IBM,F I,30,301.34
2025-12-03,9:30:43.994335530,T,IBM,I,15,301.27
2025-12-03,9:30:47.328418234,T,IBM,F,100,301.46
2025-12-03,9:30:47.328438915,T,IBM,I,2,301.52
2025-12-03,9:30:47.328917084,T,IBM,I,2,301.53
2025-12-03,9:30:47.328917084,T,IBM,I,2,301.53
2025-12-03,9:30:47.328926071,T,IBM,F I,2,301.53
