DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-10-08,9:30:01.179164806,T,IBM,TI,13,294.0
2025-10-08,9:30:01.331395440,T,IBM,F I,4,294.19
2025-10-08,9:30:01.331434622,T,IBM,Q,4,294.19
2025-10-08,9:30:01.484517000,T,IBM,I,1,293.95
2025-10-08,9:30:02.023030129,T,IBM,I,4,293.97
2025-10-08,9:30:02.029143729,T,IBM,F I,3,293.83
2025-10-08,9:30:04.144303908,T,IBM,I,59,293.31
2025-10-08,9:30:04.144331070,T,IBM,F I,41,293.31
2025-10-08,9:30:04.144331070,T,IBM,F I,18,293.3
2025-10-08,9:30:04.144733950,T,IBM,I,23,293.3
2025-10-08,9:30:04.144737050,T,IBM,I,18,293.3
2025-10-08,9:30:04.818978149,T,IBM,F I,1,293.59
2025-10-08,9:30:05.766542890,T,IBM,I,50,293.435
2025-10-08,9:30:07.005627711,T,IBM,,100,293.655
2025-10-08,9:30:07.845100325,T,IBM,F I,7,293.83
2025-10-08,9:30:07.845121357,T,IBM,F I,2,293.83
2025-10-08,9:30:07.845124341,T,IBM,F I,2,293.83
2025-10-08,9:30:07.845383016,T,IBM,F I,2,293.84
2025-10-08,9:30:07.845416065,T,IBM,F I,5,293.87
2025-10-08,9:30:07.845416065,T,IBM,F I,1,293.89
2025-10-08,9:30:07.845479256,T,IBM,F I,4,293.92
2025-10-08,9:30:09.638341458,T,IBM,I,2,293.82
2025-10-08,9:30:12.143987567,T,IBM,,100,293.86
2025-10-08,9:30:12.207589018,T,IBM,,100,293.86
2025-10-08,9:30:13.357520761,T,IBM,I,5,294.01
2025-10-08,9:30:13.357523991,T,IBM,I,5,294.02
2025-10-08,9:30:13.357526732,T,IBM,I,5,294.04
2025-10-08,9:30:13.358058918,T,IBM,F I,24,294.08
2025-10-08,9:30:13.358082979,T,IBM,F I,27,294.09
2025-10-08,9:30:13.358137190,T,IBM,F I,6,294.11
2025-10-08,9:30:13.408759784,T,IBM,I,5,294.18
2025-10-08,9:30:13.408759784,T,IBM,I,5,294.16
2025-10-08,9:30:13.408762736,T,IBM,I,5,294.11
2025-10-08,9:30:13.554510641,T,IBM,,100,294.085
2025-10-08,9:30:19.004027397,T,IBM,,100,293.94
2025-10-08,9:30:19.004027397,T,IBM,I,3,293.94
2025-10-08,9:30:19.004136022,T,IBM,F,100,293.94
2025-10-08,9:30:21.856386949,T,IBM,I,1,294.0
2025-10-08,9:30:21.856440982,T,IBM,I,4,294.0
2025-10-08,9:30:31.968341426,T,IBM,F I,5,293.98
2025-10-08,9:30:32.605612764,T,IBM,I,5,293.9
2025-10-08,9:30:32.605612764,T,IBM,I,25,293.87
2025-10-08,9:30:45.680605332,T,IBM,I,5,293.87
2025-10-08,9:30:45.680605332,T,IBM,I,5,293.83
2025-10-08,9:30:45.680608254,T,IBM,I,5,293.82
2025-10-08,9:30:45.680611340,T,IBM,I,5,293.8
2025-10-08,9:30:45.680611340,T,IBM,I,5,293.76
2025-10-08,9:30:46.180776883,T,IBM,I,25,293.76
2025-10-08,9:30:46.336704393,T,IBM,I,25,293.76
2025-10-08,9:30:46.431802520,T,IBM,I,25,293.76
2025-10-08,9:30:46.432888175,T,IBM,I,25,293.76
2025-10-08,9:30:46.441151841,T,IBM,I,8,293.76
2025-10-08,9:30:46.844315575,T,IBM,F I,5,293.87
2025-10-08,9:30:46.844318597,T,IBM,F I,5,293.88
2025-10-08,9:30:46.844318597,T,IBM,F I,5,293.9
2025-10-08,9:30:55.321079159,T,IBM,I,40,293.81
2025-10-08,9:30:55.321082737,T,IBM,I,17,293.76
2025-10-08,9:30:55.321086506,T,IBM,I,25,293.75
2025-10-08,9:30:55.321086506,T,IBM,I,1,293.75
2025-10-08,9:30:55.321088383,T,IBM,I,17,293.75
2025-10-08,9:30:55.321100225,T,IBM,I,1,293.75
2025-10-08,9:30:55.321112272,T,IBM,I,1,293.75
2025-10-08,9:30:55.322167746,T,IBM,I,12,293.75
2025-10-08,9:30:55.328618115,T,IBM,I,12,293.75
2025-10-08,9:30:55.348119571,T,IBM,F I,5,293.95
2025-10-08,9:31:25.095006684,T,IBM,F,100,293.965
2025-10-08,9:31:49.207966196,T,IBM,F I,1,293.69
2025-10-08,9:31:50.003371750,T,IBM,F,100,293.69
2025-10-08,9:31:53.449329488,T,IBM,F I,5,293.74
2025-10-08,9:31:53.449332581,T,IBM,F I,40,293.81
2025-10-08,9:31:54.186579748,T,IBM,I,5,293.81
2025-10-08,9:32:00.830383760,T,IBM,F I,5,293.82
2025-10-08,9:32:00.830386576,T,IBM,F I,40,293.82
2025-10-08,9:32:00.830386576,T,IBM,F I,17,293.8
2025-10-08,9:32:00.833817643,T,IBM,F I,83,293.8
2025-10-08,9:32:00.833820717,T,IBM,F I,17,293.76
2025-10-08,9:32:02.996599756,T,IBM,I,40,293.7
2025-10-08,9:32:02.996608616,T,IBM,F I,40,293.7
2025-10-08,9:32:02.996632662,T,IBM,F I,20,293.7
2025-10-08,9:32:02.996635743,T,IBM,F I,40,293.69
2025-10-08,9:32:02.996984578,T,IBM,F,100,293.7
2025-10-08,9:32:04.406382818,T,IBM,I,30,293.655
2025-10-08,9:32:11.862291001,T,IBM,F I,28,293.49
2025-10-08,9:32:11.862315410,T,IBM,I,11,293.49
2025-10-08,9:32:11.862315410,T,IBM,I,27,293.49
2025-10-08,9:32:11.862318158,T,IBM,I,1,293.49
2025-10-08,9:32:11.862336143,T,IBM,I,39,293.49
2025-10-08,9:32:11.862351220,T,IBM,I,33,293.49
