DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-11-21,9:30:01.805945288,T,IBM,I,1,293.05
2025-11-21,9:30:01.805957291,T,IBM,Q,1,293.05
2025-11-21,9:30:05.058343937,T,IBM,F I,2,293.04
2025-11-21,9:30:05.058346981,T,IBM,F I,2,293.04
2025-11-21,9:30:05.058350021,T,IBM,F I,2,293.04
2025-11-21,9:30:05.058575454,T,IBM,F I,2,293.05
2025-11-21,9:30:05.058638637,T,IBM,,40,292.95
2025-11-21,9:30:05.058680710,T,IBM,,40,292.95
2025-11-21,9:30:05.058969481,T,IBM,,40,292.87
2025-11-21,9:30:07.142106603,T,IBM,,100,293.04
2025-11-21,9:30:13.530893961,T,IBM,,40,292.75
2025-11-21,9:30:13.530893961,T,IBM,,100,292.75
2025-11-21,9:30:13.530912089,T,IBM,F,40,292.71
2025-11-21,9:30:13.531281930,T,IBM,F,40,292.75
2025-11-21,9:30:13.531465373,T,IBM,F,40,292.76
2025-11-21,9:30:13.531474423,T,IBM,F,60,292.76
2025-11-21,9:30:14.284704728,T,IBM,F,100,292.7
2025-11-21,9:30:14.284704728,T,IBM,F,60,292.7
2025-11-21,9:30:14.284761745,T,IBM,F,80,292.59
2025-11-21,9:30:14.284797843,T,IBM,F,63,292.59
2025-11-21,9:30:14.294372637,T,IBM,I,5,292.57
2025-11-21,9:30:14.294375555,T,IBM,I,5,292.57
2025-11-21,9:30:14.294375555,T,IBM,I,5,292.57
2025-11-21,9:30:14.294429725,T,IBM,I,5,292.57
2025-11-21,9:30:22.260844970,T,IBM,F,42,292.88
2025-11-21,9:30:22.260962261,T,IBM,F I,20,292.88
2025-11-21,9:30:22.260965857,T,IBM,F I,2,292.89
2025-11-21,9:30:22.260965857,T,IBM,F I,20,292.89
2025-11-21,9:30:22.260968308,T,IBM,F I,20,292.89
2025-11-21,9:30:22.262865833,T,IBM,F,42,292.89
2025-11-21,9:30:22.268345009,T,IBM,I,5,293.11
2025-11-21,9:30:22.268347781,T,IBM,I,5,293.11
2025-11-21,9:30:22.268350807,T,IBM,I,5,293.11
2025-11-21,9:30:22.268350807,T,IBM,I,5,293.11
2025-11-21,9:30:23.556335026,T,IBM,I,5,293.04
2025-11-21,9:30:23.556338432,T,IBM,I,5,293.05
2025-11-21,9:30:23.556338432,T,IBM,I,5,293.07
2025-11-21,9:30:23.556341467,T,IBM,I,5,293.09
2025-11-21,9:30:23.556341467,T,IBM,I,20,293.11
2025-11-21,9:30:23.556371148,T,IBM,F,60,293.11
2025-11-21,9:30:24.120381859,T,IBM,F,100,293.11
2025-11-21,9:30:43.992175765,T,IBM,F,100,293.53
2025-11-21,9:30:49.004962277,T,IBM,F I,2,293.72
2025-11-21,9:30:49.005115603,T,IBM,F I,2,293.66
2025-11-21,9:30:51.051279930,T,IBM,I,2,293.16
2025-11-21,9:31:19.215431257,T,IBM,F I,7,293.42
2025-11-21,9:31:19.215473313,T,IBM,F I,6,293.44
2025-11-21,9:31:19.215476314,T,IBM,F I,1,293.44
2025-11-21,9:31:19.218068519,T,IBM,I,3,293.43
2025-11-21,9:31:19.224188071,T,IBM,F,100,293.41
2025-11-21,9:31:19.231465667,T,IBM,F I,17,293.45
2025-11-21,9:31:19.231468395,T,IBM,F,63,293.59
2025-11-21,9:31:20.246020632,T,IBM,F,80,293.0
2025-11-21,9:31:20.246072059,T,IBM,,100,293.0
2025-11-21,9:31:20.246077883,T,IBM,,50,293.0
2025-11-21,9:31:20.246228148,T,IBM,,40,293.03
2025-11-21,9:31:20.246288376,T,IBM,,100,293.03
2025-11-21,9:31:20.246291370,T,IBM,,140,293.03
2025-11-21,9:31:20.246333377,T,IBM,I,2,293.07
2025-11-21,9:31:20.246348466,T,IBM,I,2,293.07
2025-11-21,9:31:20.246357433,T,IBM,I,3,293.07
2025-11-21,9:31:20.248170783,T,IBM,I,3,293.095
2025-11-21,9:31:20.248212952,T,IBM,I,1,293.095
2025-11-21,9:31:20.256813405,T,IBM,F I,23,292.97
2025-11-21,9:31:20.256819435,T,IBM,F,40,292.96
2025-11-21,9:31:20.256861510,T,IBM,F I,16,292.96
2025-11-21,9:31:36.369501777,T,IBM,F I,30,292.37
2025-11-21,9:31:43.003322106,T,IBM,I,5,292.5
2025-11-21,9:31:43.003324370,T,IBM,,95,292.52
2025-11-21,9:31:48.457439286,T,IBM,F I,5,292.35
2025-11-21,9:31:48.457439286,T,IBM,F I,30,292.34
2025-11-21,9:31:48.457442068,T,IBM,F I,5,292.32
2025-11-21,9:31:48.457444573,T,IBM,F,71,292.31
2025-11-21,9:31:55.141883841,T,IBM,F I,5,292.35
2025-11-21,9:31:55.142695783,T,IBM,F I,11,292.31
2025-11-21,9:31:55.143531778,T,IBM,F I,5,292.3
2025-11-21,9:31:57.564339677,T,IBM,F I,6,292.35
2025-11-21,9:31:57.564372756,T,IBM,F I,6,292.35
2025-11-21,9:31:57.564381754,T,IBM,F I,34,292.35
2025-11-21,9:31:57.564399793,T,IBM,F I,25,292.265
2025-11-21,9:31:57.565972558,T,IBM,F I,34,292.58
2025-11-21,9:31:57.565996545,T,IBM,I,6,292.58
2025-11-21,9:31:57.566020677,T,IBM,F,40,292.58
2025-11-21,9:31:59.266165985,T,IBM,F,125,292.53
2025-11-21,9:32:02.266754232,T,IBM,F I,34,292.53
2025-11-21,9:32:10.161511512,T,IBM,F,125,292.9
2025-11-21,9:32:16.568023140,T,IBM,F I,6,292.8
2025-11-21,9:32:16.568053204,T,IBM,I,6,292.8
2025-11-21,9:32:16.568068275,T,IBM,F I,34,292.8
2025-11-21,9:32:16.568089322,T,IBM,,61,292.69
2025-11-21,9:32:16.569081647,T,IBM,F,40,292.8
2025-11-21,9:32:16.569138741,T,IBM,F,100,292.79
2025-11-21,9:32:18.600153668,T,IBM,I,19,293.0
2025-11-21,9:32:18.600155969,T,IBM,I,10,293.0
2025-11-21,9:32:18.600173991,T,IBM,I,1,293.0
2025-11-21,9:32:18.600198018,T,IBM,F I,39,293.0
2025-11-21,9:32:18.600504720,T,IBM,I,29,292.89
2025-11-21,9:32:18.600526012,T,IBM,I,1,292.89
2025-11-21,9:32:18.600694215,T,IBM,F I,30,292.95
2025-11-21,9:32:18.600694215,T,IBM,F I,17,293.0
2025-11-21,9:32:19.119210399,T,IBM,F I,12,293.0
2025-11-21,9:32:19.119210399,T,IBM,F I,18,293.0
2025-11-21,9:32:19.119212702,T,IBM,F I,10,293.0
2025-11-21,9:32:19.119216262,T,IBM,F I,18,293.0
2025-11-21,9:32:19.783942239,T,IBM,F I,5,293.2
2025-11-21,9:32:20.436324178,T,IBM,F,73,293.32
2025-11-21,9:32:20.436351263,T,IBM,F,40,293.36
2025-11-21,9:32:54.747941222,T,IBM,F,100,293.61
2025-11-21,9:32:54.747945033,T,IBM,F I,5,293.65
2025-11-21,9:32:54.747945033,T,IBM,F I,5,293.69
2025-11-21,9:32:54.747947104,T,IBM,F I,8,293.7
2025-11-21,9:32:59.190883019,T,IBM,I,4,293.75
2025-11-21,9:33:01.885682362,T,IBM,,80,293.75
2025-11-21,9:33:01.885685396,T,IBM,,203,293.76
2025-11-21,9:33:01.885685396,T,IBM,,40,293.76
2025-11-21,9:33:01.885688398,T,IBM,,40,293.76
2025-11-21,9:33:01.885694649,T,IBM,,80,293.76
2025-11-21,9:33:01.885700409,T,IBM,,100,293.76
2025-11-21,9:33:01.885703470,T,IBM,F,40,293.77
2025-11-21,9:33:01.886310861,T,IBM,F I,1,293.78
