DATE,TIME_M,EX,SYM_ROOT,TR_SCOND,SIZE,PRICE
2025-10-14,9:30:00.805596814,T,IBM,FTI,4,275.54
2025-10-14,9:30:00.806790619,T,IBM,FTI,1,275.6
2025-10-14,9:30:00.819985979,T,IBM,FTI,1,275.73
2025-10-14,9:30:01.036065921,T,IBM,F I,2,275.83
2025-10-14,9:30:01.036080435,T,IBM,F,100,275.83
2025-10-14,9:30:01.036167619,T,IBM,Q,2,275.83
2025-10-14,9:30:01.294067589,T,IBM,I,6,275.87
2025-10-14,9:30:01.294094678,T,IBM,F I,5,275.87
2025-10-14,9:30:01.294392348,T,IBM,F I,5,275.87
2025-10-14,9:30:01.317610834,T,IBM,F I,5,275.88
2025-10-14,9:30:01.317610834,T,IBM,F I,1,275.93
2025-10-14,9:30:01.317613682,T,IBM,F I,5,276.0
2025-10-14,9:30:01.362186370,T,IBM,F,100,275.94
2025-10-14,9:30:01.362186370,T,IBM,F,100,275.96
2025-10-14,9:30:01.362188751,T,IBM,F I,63,276.0
2025-10-14,9:30:01.362209809,T,IBM,F I,65,276.0
2025-10-14,9:30:01.362224921,T,IBM,I,1,276.0
2025-10-14,9:30:01.362264028,T,IBM,F I,32,276.0
2025-10-14,9:30:01.362267108,T,IBM,F,100,276.0
2025-10-14,9:30:01.362267108,T,IBM,F I,2,276.0
2025-10-14,9:30:01.362348132,T,IBM,F I,74,276.0
2025-10-14,9:30:01.362366383,T,IBM,I,1,276.0
2025-10-14,9:30:01.362597802,T,IBM,F I,25,276.0
2025-10-14,9:30:01.375606770,T,IBM,I,6,275.97
2025-10-14,9:30:01.524055169,T,IBM,F I,1,275.57
2025-10-14,9:30:01.524127362,T,IBM,F I,1,275.57
2025-10-14,9:30:01.826253653,T,IBM,F I,1,275.54
2025-10-14,9:30:01.826313734,T,IBM,F I,2,275.5
2025-10-14,9:30:03.133979814,T,IBM,I,5,275.485
2025-10-14,9:30:03.242787900,T,IBM,I,5,275.69
2025-10-14,9:30:03.242787900,T,IBM,I,5,275.84
2025-10-14,9:30:03.729842526,T,IBM,I,1,275.93
2025-10-14,9:30:03.855100222,T,IBM,I,5,275.72
2025-10-14,9:30:03.855100222,T,IBM,I,5,275.67
2025-10-14,9:30:03.855102797,T,IBM,I,5,275.66
2025-10-14,9:30:03.855126754,T,IBM,I,85,275.62
2025-10-14,9:30:05.147669809,T,IBM,,100,275.57
2025-10-14,9:30:06.290020469,T,IBM,I,5,275.66
2025-10-14,9:30:06.290020469,T,IBM,I,5,275.54
2025-10-14,9:30:06.290023401,T,IBM,I,5,275.51
2025-10-14,9:30:06.290023401,T,IBM,I,5,275.49
2025-10-14,9:30:09.464377466,T,IBM,I,1,275.66
2025-10-14,9:30:09.499816840,T,IBM,I,1,275.485
2025-10-14,9:30:10.144380379,T,IBM,I,5,275.66
2025-10-14,9:30:10.144380379,T,IBM,I,1,275.72
2025-10-14,9:30:10.599137941,T,IBM,I,12,275.485
2025-10-14,9:30:10.599168292,T,IBM,F I,88,275.485
2025-10-14,9:30:15.824528054,T,IBM,,100,275.485
2025-10-14,9:30:30.069470675,T,IBM,I,1,275.62
2025-10-14,9:30:30.069687152,T,IBM,I,5,275.52
2025-10-14,9:30:30.069687152,T,IBM,I,95,275.51
2025-10-14,9:30:31.266431315,T,IBM,I,2,275.62
2025-10-14,9:30:31.394470211,T,IBM,I,94,275.59
2025-10-14,9:30:31.394473150,T,IBM,I,1,275.62
2025-10-14,9:30:36.062762855,T,IBM,F,100,275.45
2025-10-14,9:30:36.495033056,T,IBM,F I,5,275.57
2025-10-14,9:30:36.495033056,T,IBM,F I,5,275.62
2025-10-14,9:30:36.495038946,T,IBM,F I,5,275.67
2025-10-14,9:30:36.495038946,T,IBM,F I,6,275.75
2025-10-14,9:30:37.928665988,T,IBM,I,5,275.44
2025-10-14,9:30:50.315419217,T,IBM,I,11,275.45
2025-10-14,9:30:50.315446320,T,IBM,F I,89,275.45
2025-10-14,9:30:51.538999214,T,IBM,F,100,275.45
2025-10-14,9:31:05.324652824,T,IBM,I,53,275.4
2025-10-14,9:31:27.166951775,T,IBM,F I,10,275.415
2025-10-14,9:31:46.509158686,T,IBM,,100,275.455
2025-10-14,9:31:52.582742024,T,IBM,F,100,275.46
2025-10-14,9:31:53.875146798,T,IBM,,100,275.46
2025-10-14,9:31:55.566321994,T,IBM,F,100,275.46
2025-10-14,9:32:01.846445994,T,IBM,I,1,275.37
2025-10-14,9:32:07.748242381,T,IBM,F I,32,275.23
2025-10-14,9:32:07.748248423,T,IBM,F I,18,275.23
2025-10-14,9:32:07.748267046,T,IBM,F I,82,275.23
2025-10-14,9:32:07.748267046,T,IBM,F I,18,275.22
2025-10-14,9:32:07.748269396,T,IBM,F I,82,275.22
2025-10-14,9:32:07.748314677,T,IBM,F I,1,275.2
2025-10-14,9:32:07.748336142,T,IBM,I,22,275.22
2025-10-14,9:32:07.748347938,T,IBM,I,33,275.21
2025-10-14,9:32:07.748356643,T,IBM,I,1,275.21
2025-10-14,9:32:07.749286411,T,IBM,I,45,275.1
2025-10-14,9:32:07.749288812,T,IBM,I,55,275.105
2025-10-14,9:32:07.749312927,T,IBM,F I,15,275.01
2025-10-14,9:32:07.749367091,T,IBM,I,30,275.0
2025-10-14,9:32:07.749370015,T,IBM,I,15,275.0
2025-10-14,9:32:07.749382768,T,IBM,I,45,275.1
2025-10-14,9:32:07.749382768,T,IBM,I,17,275.105
2025-10-14,9:32:07.749466213,T,IBM,F I,15,275.01
2025-10-14,9:32:07.749568576,T,IBM,I,15,275.01
2025-10-14,9:32:07.749640670,T,IBM,F I,15,275.01
2025-10-14,9:32:07.760767209,T,IBM,,100,274.87
2025-10-14,9:32:07.761717495,T,IBM,,100,274.87
2025-10-14,9:32:07.771099810,T,IBM,,100,274.87
2025-10-14,9:32:07.772146243,T,IBM,,100,274.87
2025-10-14,9:32:07.773117544,T,IBM,,100,274.87
2025-10-14,9:32:07.777126096,T,IBM,,100,274.87
2025-10-14,9:32:07.777799683,T,IBM,,100,275.0
2025-10-14,9:32:07.784607878,T,IBM,,100,274.87
2025-10-14,9:32:08.271187295,T,IBM,,100,275.15
2025-10-14,9:32:10.230180131,T,IBM,,100,275.15
2025-10-14,9:32:11.861966814,T,IBM,F,100,275.15
2025-10-14,9:32:13.276675863,T,IBM,,100,275.15
2025-10-14,9:32:15.705026085,T,IBM,F,100,275.15
2025-10-14,9:32:15.718095217,T,IBM,,100,275.15
2025-10-14,9:32:15.718386951,T,IBM,,150,275.15
2025-10-14,9:32:19.456201533,T,IBM,F I,16,275.135
2025-10-14,9:32:19.456231506,T,IBM,F I,84,275.135
2025-10-14,9:32:19.456754821,T,IBM,I,16,275.29
2025-10-14,9:32:19.456808954,T,IBM,I,84,275.29
2025-10-14,9:32:19.456812272,T,IBM,I,5,275.3
2025-10-14,9:32:19.456812272,T,IBM,I,9,275.3
2025-10-14,9:32:19.456814966,T,IBM,I,2,275.3
2025-10-14,9:32:19.457058638,T,IBM,I,43,275.3
2025-10-14,9:32:19.457401394,T,IBM,,100,275.21
2025-10-14,9:32:19.458511024,T,IBM,I,57,275.29
2025-10-14,9:32:19.458934933,T,IBM,,100,275.16
2025-10-14,9:32:19.459704814,T,IBM,,100,275.15
2025-10-14,9:32:19.460441935,T,IBM,I,5,275.07
2025-10-14,9:32:19.460441935,T,IBM,I,45,275.06
2025-10-14,9:32:19.460444610,T,IBM,I,50,275.06
2025-10-14,9:32:21.039756534,T,IBM,I,10,275.055
2025-10-14,9:32:24.341466973,T,IBM,,100,275.07
2025-10-14,9:32:24.342342081,T,IBM,I,5,275.07
2025-10-14,9:32:24.342384156,T,IBM,I,95,275.06
2025-10-14,9:32:25.079132116,T,IBM,F I,5,275.37
2025-10-14,9:32:25.079132116,T,IBM,F I,95,275.38
2025-10-14,9:32:25.079180184,T,IBM,,100,275.4
2025-10-14,9:32:25.079193370,T,IBM,,100,275.4
2025-10-14,9:32:25.079198182,T,IBM,F I,20,275.4
2025-10-14,9:32:25.079198182,T,IBM,F I,91,275.41
2025-10-14,9:32:25.079207190,T,IBM,F I,9,275.41
2025-10-14,9:32:25.079577209,T,IBM,F,100,275.4
2025-10-14,9:32:35.917477733,T,IBM,F I,5,275.46
2025-10-14,9:32:35.917492894,T,IBM,F,100,275.46
2025-10-14,9:32:35.917625110,T,IBM,,200,275.57
2025-10-14,9:32:35.917940912,T,IBM,I,20,275.57
2025-10-14,9:32:35.917940912,T,IBM,I,80,275.57
2025-10-14,9:32:35.917947663,T,IBM,F I,20,275.57
2025-10-14,9:32:35.917947663,T,IBM,F I,92,275.58
2025-10-14,9:32:35.917949868,T,IBM,I,8,275.58
2025-10-14,9:32:35.918067172,T,IBM,F I,5,275.6
2025-10-14,9:32:35.918328751,T,IBM,F,100,275.58
2025-10-14,9:32:43.186779647,T,IBM,,100,275.64
2025-10-14,9:32:43.186783297,T,IBM,I,1,275.68
2025-10-14,9:32:43.187308959,T,IBM,,100,275.69
2025-10-14,9:32:43.187311988,T,IBM,I,1,275.69
2025-10-14,9:32:43.187363035,T,IBM,F I,14,275.7
2025-10-14,9:32:43.187717882,T,IBM,F I,2,275.74
2025-10-14,9:32:43.187889460,T,IBM,F I,2,275.8
2025-10-14,9:32:43.187892467,T,IBM,F I,15,275.8
2025-10-14,9:32:43.187895341,T,IBM,F I,17,275.8
2025-10-14,9:32:43.187934385,T,IBM,F I,2,275.8
2025-10-14,9:32:43.187985622,T,IBM,F I,2,275.81
2025-10-14,9:32:43.188490988,T,IBM,F I,1,275.85
2025-10-14,9:32:43.188529854,T,IBM,,199,275.85
2025-10-14,9:32:43.188532875,T,IBM,I,34,275.85
2025-10-14,9:32:43.188532875,T,IBM,I,48,275.85
